input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\A\Jalan54.csv,5725,4500,139,52,0.6045658834059665,0.0,A,54
E:\0.TA_Teguh\dataset3\A\Jalan55.csv,3700,2481,127,61,0.5049101300327522,0.0,A,55
E:\0.TA_Teguh\dataset3\A\Jalan56.csv,2359,1195,165,117,0.28491736861406447,0.0,A,56
E:\0.TA_Teguh\dataset3\A\Jalan57.csv,3464,2889,128,53,0.5685267050513427,0.0,A,57
E:\0.TA_Teguh\dataset3\A\Jalan58.csv,6269,5305,170,63,0.610811936764046,0.0,A,58
E:\0.TA_Teguh\dataset3\A\Jalan59.csv,7253,6251,162,59,0.6168513594816086,0.0,A,59
E:\0.TA_Teguh\dataset3\A\Jalan60.csv,3560,2723,146,60,0.5740518060015841,0.0,A,60
E:\0.TA_Teguh\dataset3\A\Jalan61.csv,6112,5607,167,42,0.7285926578095216,0.0,A,61
E:\0.TA_Teguh\dataset3\A\Jalan62.csv,7868,7461,152,24,0.8191387067636619,0.0,A,62
E:\0.TA_Teguh\dataset3\A\Jalan63.csv,14137,12739,402,137,0.6420604202364941,0.0,A,63
E:\0.TA_Teguh\dataset3\A\Jalan64.csv,13245,12261,339,88,0.7179572644487738,0.0,A,64
E:\0.TA_Teguh\dataset3\A\Jalan65.csv,11440,10889,215,25,0.8575496242810602,0.0,A,65
E:\0.TA_Teguh\dataset3\A\Jalan66.csv,12670,12229,179,8,0.9271356039589216,0.0,A,66
E:\0.TA_Teguh\dataset3\A\Jalan67.csv,12501,11690,301,70,0.7447383006687781,0.0,A,67
E:\0.TA_Teguh\dataset3\A\Jalan68.csv,11500,10943,218,34,0.816931911280176,0.0,A,68
E:\0.TA_Teguh\dataset3\A\Jalan69.csv,10420,10033,164,15,0.8829849147780316,0.0,A,69
E:\0.TA_Teguh\dataset3\A\Jalan70.csv,9172,8873,133,9,0.9074084307665486,0.0,A,70
E:\0.TA_Teguh\dataset3\A\Jalan71.csv,19145,16833,635,238,0.6059585899172136,0.0,A,71
E:\0.TA_Teguh\dataset3\A\Jalan72.csv,26555,24957,579,117,0.7730414365536453,0.0,A,72
E:\0.TA_Teguh\dataset3\B\Jalan1.csv,3882,3526,112,28,0.7330185226107282,0.0,B,1
E:\0.TA_Teguh\dataset3\B\Jalan2.csv,8110,7690,120,14,0.8575346293354726,0.0,B,2
E:\0.TA_Teguh\dataset3\B\Jalan3.csv,7762,6933,117,24,0.7725630936310677,0.0,B,3
E:\0.TA_Teguh\dataset3\B\Jalan4.csv,1097,540,111,88,0.20086061758493404,0.0,B,4
E:\0.TA_Teguh\dataset3\B\Jalan5.csv,2269,1509,123,70,0.42077030095406776,0.0,B,5
E:\0.TA_Teguh\dataset3\B\Jalan6.csv,3905,2548,140,66,0.5136597009569961,0.0,B,6
E:\0.TA_Teguh\dataset3\B\Jalan7.csv,6318,4618,140,56,0.582347586990889,0.0,B,7
E:\0.TA_Teguh\dataset3\B\Jalan8.csv,3291,3085,109,38,0.6315997965313996,0.0,B,8
E:\0.TA_Teguh\dataset3\B\Jalan9.csv,5770,4656,121,42,0.6272732456230286,0.0,B,9
E:\0.TA_Teguh\dataset3\B\Jalan10.csv,4725,4209,134,58,0.5510949062355763,0.0,B,10
E:\0.TA_Teguh\dataset3\B\Jalan11.csv,4466,3761,133,50,0.6049954824635139,0.0,B,11
E:\0.TA_Teguh\dataset3\B\Jalan12.csv,5336,4865,130,41,0.6625210857442732,0.0,B,12
E:\0.TA_Teguh\dataset3\B\Jalan13.csv,6804,6250,138,37,0.7112482919047161,0.0,B,13
E:\0.TA_Teguh\dataset3\B\Jalan14.csv,4566,4099,137,49,0.628652960562458,0.0,B,14
E:\0.TA_Teguh\dataset3\B\Jalan15.csv,11143,9394,329,112,0.64042792016702,0.0,B,15
E:\0.TA_Teguh\dataset3\B\Jalan16.csv,11847,11151,285,58,0.7729469960376927,0.0,B,16
E:\0.TA_Teguh\dataset3\B\Jalan17.csv,12211,11617,238,28,0.8528562115515521,0.0,B,17
E:\0.TA_Teguh\dataset3\B\Jalan18.csv,13863,13348,193,6,0.9385044083076769,0.0,B,18
E:\0.TA_Teguh\dataset3\B\Jalan19.csv,9722,8497,295,85,0.6942341792541235,0.0,B,19
E:\0.TA_Teguh\dataset3\B\Jalan20.csv,9423,8731,258,61,0.7420871287913511,0.0,B,20
E:\0.TA_Teguh\dataset3\B\Jalan21.csv,13130,12616,209,9,0.9258140696830417,0.0,B,21
E:\0.TA_Teguh\dataset3\B\Jalan22.csv,13471,12975,184,8,0.9256316527532773,0.0,B,22
E:\0.TA_Teguh\dataset3\B\Jalan23.csv,20772,18687,532,138,0.7199822855256117,0.0,B,23
E:\0.TA_Teguh\dataset3\B\Jalan24.csv,22976,21125,527,125,0.742807163089184,0.0,B,24
E:\0.TA_Teguh\dataset3\B\Jalan25.csv,3203,2933,96,26,0.7083868015870528,0.0,B,25
E:\0.TA_Teguh\dataset3\B\Jalan26.csv,6315,5657,108,28,0.7170604078842573,0.0,B,26
E:\0.TA_Teguh\dataset3\B\Jalan27.csv,6216,5480,98,22,0.753554001137441,0.0,B,27
E:\0.TA_Teguh\dataset3\B\Jalan28.csv,858,424,90,69,0.2297063492063492,0.0,B,28
E:\0.TA_Teguh\dataset3\B\Jalan29.csv,2261,1495,109,55,0.4842606126471437,0.0,B,29
E:\0.TA_Teguh\dataset3\B\Jalan30.csv,3605,2162,122,71,0.4051444510608545,0.0,B,30
E:\0.TA_Teguh\dataset3\B\Jalan31.csv,4201,3280,115,46,0.5787519000069141,0.0,B,31
E:\0.TA_Teguh\dataset3\B\Jalan32.csv,3219,2957,92,37,0.5803320524591746,0.0,B,32
E:\0.TA_Teguh\dataset3\B\Jalan33.csv,4230,3207,108,52,0.5001845828061189,0.0,B,33
E:\0.TA_Teguh\dataset3\B\Jalan34.csv,3302,2920,104,44,0.5590808602560591,0.0,B,34
E:\0.TA_Teguh\dataset3\B\Jalan35.csv,3232,2634,108,43,0.5795434123942275,0.0,B,35
E:\0.TA_Teguh\dataset3\B\Jalan36.csv,3061,2664,98,36,0.6139156639555191,0.0,B,36
E:\0.TA_Teguh\dataset3\B\Jalan37.csv,4240,3714,107,30,0.6949549797544455,0.0,B,37
E:\0.TA_Teguh\dataset3\B\Jalan38.csv,3329,2917,104,43,0.5664140373635018,0.0,B,38
E:\0.TA_Teguh\dataset3\B\Jalan39.csv,8992,7589,277,104,0.6061843782425486,0.0,B,39
E:\0.TA_Teguh\dataset3\B\Jalan40.csv,8379,7730,227,60,0.7145547556886752,0.0,B,40
E:\0.TA_Teguh\dataset3\B\Jalan41.csv,10290,9799,197,20,0.86936949693352,0.0,B,41
E:\0.TA_Teguh\dataset3\B\Jalan42.csv,9658,9312,147,6,0.9289653748860967,0.0,B,42
E:\0.TA_Teguh\dataset3\B\Jalan43.csv,7000,5837,250,102,0.5712969534086221,0.0,B,43
E:\0.TA_Teguh\dataset3\B\Jalan44.csv,9539,9002,205,26,0.8462374248078581,0.0,B,44
E:\0.TA_Teguh\dataset3\B\Jalan45.csv,10650,10203,185,10,0.9166752478051756,0.0,B,45
E:\0.TA_Teguh\dataset3\B\Jalan46.csv,13875,13390,155,0,0.9683431248365966,0.8979591836734694,B,46
E:\0.TA_Teguh\dataset3\B\Jalan47.csv,16323,14741,398,92,0.7462567398861,0.0,B,47
E:\0.TA_Teguh\dataset3\B\Jalan48.csv,19861,18380,433,95,0.7595266349333253,0.0,B,48
E:\0.TA_Teguh\dataset3\B\Jalan49.csv,3348,2148,128,59,0.5307125555219641,0.0,B,49
E:\0.TA_Teguh\dataset3\B\Jalan50.csv,8046,7530,135,24,0.8042496815111768,0.0,B,50
E:\0.TA_Teguh\dataset3\B\Jalan51.csv,7892,6912,153,46,0.6805948917715791,0.0,B,51
E:\0.TA_Teguh\dataset3\B\Jalan52.csv,1307,774,123,89,0.26917930385964356,0.0,B,52
E:\0.TA_Teguh\dataset3\B\Jalan53.csv,1755,874,161,126,0.21382492779543374,0.0,B,53
E:\0.TA_Teguh\dataset3\B\Jalan54.csv,4377,2850,151,73,0.5010975188378625,0.0,B,54
E:\0.TA_Teguh\dataset3\B\Jalan55.csv,5968,4663,149,60,0.5778450429791202,0.0,B,55
E:\0.TA_Teguh\dataset3\B\Jalan56.csv,4657,4398,112,31,0.7014229297148219,0.0,B,56
E:\0.TA_Teguh\dataset3\B\Jalan57.csv,7016,5871,153,61,0.5817460687015887,0.0,B,57
E:\0.TA_Teguh\dataset3\B\Jalan58.csv,5236,4701,152,58,0.6015021802133943,0.0,B,58
E:\0.TA_Teguh\dataset3\B\Jalan59.csv,4769,4064,147,57,0.5959768636918361,0.0,B,59
E:\0.TA_Teguh\dataset3\B\Jalan60.csv,4015,3614,138,49,0.6283511553823584,0.0,B,60
E:\0.TA_Teguh\dataset3\B\Jalan61.csv,5761,5214,147,41,0.6954117826456074,0.0,B,61
E:\0.TA_Teguh\dataset3\B\Jalan62.csv,5761,5232,153,51,0.6441342530077017,0.0,B,62
E:\0.TA_Teguh\dataset3\B\Jalan63.csv,11783,10298,408,152,0.6125116671640101,0.0,B,63
E:\0.TA_Teguh\dataset3\B\Jalan64.csv,12163,11321,320,67,0.7664427877207385,0.0,B,64
E:\0.TA_Teguh\dataset3\B\Jalan65.csv,13016,12379,248,25,0.8683008623703116,0.0,B,65
E:\0.TA_Teguh\dataset3\B\Jalan66.csv,12511,11998,209,11,0.9150772380477202,0.0,B,66
E:\0.TA_Teguh\dataset3\B\Jalan67.csv,11845,10424,406,146,0.6225133936063372,0.0,B,67
E:\0.TA_Teguh\dataset3\B\Jalan68.csv,11758,10968,287,59,0.7671729420199829,0.0,B,68
E:\0.TA_Teguh\dataset3\B\Jalan69.csv,13269,12580,264,33,0.845014561472355,0.0,B,69
E:\0.TA_Teguh\dataset3\B\Jalan70.csv,13626,13105,217,11,0.9174111892766247,0.0,B,70
E:\0.TA_Teguh\dataset3\B\Jalan71.csv,21462,18836,622,180,0.6899928762172229,0.0,B,71
E:\0.TA_Teguh\dataset3\B\Jalan72.csv,23437,21117,582,159,0.7096803814780787,0.0,B,72
E:\0.TA_Teguh\dataset3\C\Jalan1.csv,4900,4334,158,48,0.6822897128766325,0.0,C,1
E:\0.TA_Teguh\dataset3\C\Jalan2.csv,7355,7014,149,29,0.7808093840199472,0.0,C,2
E:\0.TA_Teguh\dataset3\C\Jalan3.csv,10578,9433,183,41,0.7588301931086096,0.0,C,3
E:\0.TA_Teguh\dataset3\C\Jalan4.csv,1451,928,126,86,0.30732707871887516,0.0,C,4
E:\0.TA_Teguh\dataset3\C\Jalan5.csv,1830,950,160,123,0.2272549944101132,0.0,C,5
E:\0.TA_Teguh\dataset3\C\Jalan6.csv,3008,2085,161,98,0.3815414171583741,0.0,C,6
E:\0.TA_Teguh\dataset3\C\Jalan7.csv,5889,4378,180,66,0.6155121678728701,0.0,C,7
E:\0.TA_Teguh\dataset3\C\Jalan8.csv,5192,4853,141,50,0.6316318389677665,0.0,C,8
E:\0.TA_Teguh\dataset3\C\Jalan9.csv,4357,3790,155,68,0.547817762984371,0.0,C,9
E:\0.TA_Teguh\dataset3\C\Jalan10.csv,5260,4684,176,84,0.5100594342514474,0.0,C,10
E:\0.TA_Teguh\dataset3\C\Jalan11.csv,6301,5150,160,70,0.5441911884271677,0.0,C,11
E:\0.TA_Teguh\dataset3\C\Jalan12.csv,5562,5140,149,40,0.7107246370481197,0.0,C,12
E:\0.TA_Teguh\dataset3\C\Jalan13.csv,7144,6258,187,57,0.6751586056762885,0.0,C,13
E:\0.TA_Teguh\dataset3\C\Jalan14.csv,4385,3884,156,64,0.5757340894546646,0.0,C,14
E:\0.TA_Teguh\dataset3\C\Jalan15.csv,13239,11389,450,165,0.6154214302062616,0.0,C,15
E:\0.TA_Teguh\dataset3\C\Jalan16.csv,14787,13656,348,62,0.7956807488439211,0.0,C,16
E:\0.TA_Teguh\dataset3\C\Jalan17.csv,14834,14040,320,44,0.8359366131257255,0.0,C,17
E:\0.TA_Teguh\dataset3\C\Jalan18.csv,12298,11645,231,29,0.8459341936637127,0.0,C,18
E:\0.TA_Teguh\dataset3\C\Jalan19.csv,12702,11556,370,94,0.7291175613367131,0.0,C,19
E:\0.TA_Teguh\dataset3\C\Jalan20.csv,11493,10627,334,82,0.7342957934828979,0.0,C,20
E:\0.TA_Teguh\dataset3\C\Jalan21.csv,14260,13585,272,35,0.8473309800266634,0.0,C,21
E:\0.TA_Teguh\dataset3\C\Jalan22.csv,14056,13505,228,11,0.9215497249450896,0.0,C,22
E:\0.TA_Teguh\dataset3\C\Jalan23.csv,19531,15751,658,252,0.601054007123567,0.0,C,23
E:\0.TA_Teguh\dataset3\C\Jalan24.csv,25393,23234,664,178,0.7142295783541696,0.0,C,24
E:\0.TA_Teguh\dataset3\C\Jalan25.csv,3772,3163,134,57,0.5653398889132282,0.0,C,25
E:\0.TA_Teguh\dataset3\C\Jalan26.csv,7483,7095,153,36,0.7452270774360059,0.0,C,26
E:\0.TA_Teguh\dataset3\C\Jalan27.csv,6355,5421,123,36,0.68528377939119,0.0,C,27
E:\0.TA_Teguh\dataset3\C\Jalan28.csv,942,498,93,70,0.2417235542512682,0.0,C,28
E:\0.TA_Teguh\dataset3\C\Jalan29.csv,1389,766,117,91,0.21756901086421845,0.0,C,29
E:\0.TA_Teguh\dataset3\C\Jalan30.csv,2342,1502,131,73,0.4286814232763288,0.0,C,30
E:\0.TA_Teguh\dataset3\C\Jalan31.csv,3938,2514,136,68,0.48535576510535705,0.0,C,31
E:\0.TA_Teguh\dataset3\C\Jalan32.csv,4713,4479,104,31,0.6823285140996683,0.0,C,32
E:\0.TA_Teguh\dataset3\C\Jalan33.csv,4802,3944,122,51,0.5622160740841418,0.0,C,33
E:\0.TA_Teguh\dataset3\C\Jalan34.csv,3835,3030,136,70,0.46928601970430117,0.0,C,34
E:\0.TA_Teguh\dataset3\C\Jalan35.csv,3030,2588,120,50,0.5648392233602075,0.0,C,35
E:\0.TA_Teguh\dataset3\C\Jalan36.csv,5084,4576,140,54,0.5973076939540132,0.0,C,36
E:\0.TA_Teguh\dataset3\C\Jalan37.csv,4794,4178,125,35,0.7010271706103048,0.0,C,37
E:\0.TA_Teguh\dataset3\C\Jalan38.csv,2855,2301,132,76,0.41147728207043377,0.0,C,38
E:\0.TA_Teguh\dataset3\C\Jalan39.csv,8928,7615,278,88,0.6661666472192336,0.0,C,39
E:\0.TA_Teguh\dataset3\C\Jalan40.csv,10908,10092,260,52,0.7761590959690932,0.0,C,40
E:\0.TA_Teguh\dataset3\C\Jalan41.csv,9820,9233,205,20,0.8749652365069293,0.0,C,41
E:\0.TA_Teguh\dataset3\C\Jalan42.csv,8401,8049,144,7,0.9220072686627864,0.0,C,42
E:\0.TA_Teguh\dataset3\C\Jalan43.csv,9929,8802,263,70,0.7186648448224322,0.0,C,43
E:\0.TA_Teguh\dataset3\C\Jalan44.csv,12201,11430,265,41,0.821518234613322,0.0,C,44
E:\0.TA_Teguh\dataset3\C\Jalan45.csv,9976,9369,210,22,0.8658536660350538,0.0,C,45
E:\0.TA_Teguh\dataset3\C\Jalan46.csv,11636,11087,199,16,0.8881751346881817,0.0,C,46
E:\0.TA_Teguh\dataset3\C\Jalan47.csv,13863,11260,486,188,0.5965579999822312,0.0,C,47
E:\0.TA_Teguh\dataset3\C\Jalan48.csv,18076,16642,478,118,0.7336039683894395,0.0,C,48
E:\0.TA_Teguh\dataset3\C\Jalan49.csv,5067,4556,143,39,0.7163845015392468,0.0,C,49
E:\0.TA_Teguh\dataset3\C\Jalan50.csv,8062,7665,172,29,0.8065331460777834,0.0,C,50
E:\0.TA_Teguh\dataset3\C\Jalan51.csv,10243,9005,176,40,0.752089460061794,0.0,C,51
E:\0.TA_Teguh\dataset3\C\Jalan52.csv,1782,1215,155,104,0.31703658246947497,0.0,C,52
E:\0.TA_Teguh\dataset3\C\Jalan53.csv,2174,1284,155,104,0.32269062334016085,0.0,C,53
E:\0.TA_Teguh\dataset3\C\Jalan54.csv,3836,2305,161,87,0.4473951608181825,0.0,C,54
E:\0.TA_Teguh\dataset3\C\Jalan55.csv,6675,5344,163,54,0.6449887200924777,0.0,C,55
E:\0.TA_Teguh\dataset3\C\Jalan56.csv,4804,4450,138,53,0.599630913868018,0.0,C,56
E:\0.TA_Teguh\dataset3\C\Jalan57.csv,8030,6532,166,61,0.6147498621296322,0.0,C,57
E:\0.TA_Teguh\dataset3\C\Jalan58.csv,6040,5202,180,78,0.5545771116710019,0.0,C,58
E:\0.TA_Teguh\dataset3\C\Jalan59.csv,4852,4326,174,68,0.5931075193587425,0.0,C,59
E:\0.TA_Teguh\dataset3\C\Jalan60.csv,6292,5800,157,32,0.7740728283149877,0.0,C,60
E:\0.TA_Teguh\dataset3\C\Jalan61.csv,6207,5664,164,50,0.6787141828256648,0.0,C,61
E:\0.TA_Teguh\dataset3\C\Jalan62.csv,3959,3469,154,60,0.5904765088772154,0.0,C,62
E:\0.TA_Teguh\dataset3\C\Jalan63.csv,13323,11031,474,193,0.5788998557020311,0.0,C,63
E:\0.TA_Teguh\dataset3\C\Jalan64.csv,13132,12054,364,89,0.7345169275247531,0.0,C,64
E:\0.TA_Teguh\dataset3\C\Jalan65.csv,12199,11440,300,52,0.8013483292135226,0.0,C,65
E:\0.TA_Teguh\dataset3\C\Jalan66.csv,11572,10999,238,29,0.847905354264858,0.0,C,66
E:\0.TA_Teguh\dataset3\C\Jalan67.csv,10768,8922,373,143,0.6019693992446035,0.0,C,67
E:\0.TA_Teguh\dataset3\C\Jalan68.csv,10400,9373,320,93,0.6926176170712695,0.0,C,68
E:\0.TA_Teguh\dataset3\C\Jalan69.csv,11199,10548,276,54,0.7829364019529307,0.0,C,69
E:\0.TA_Teguh\dataset3\C\Jalan70.csv,11783,11245,233,24,0.867408580684062,0.0,C,70
E:\0.TA_Teguh\dataset3\C\Jalan71.csv,22255,18358,695,237,0.641071880309855,0.0,C,71
E:\0.TA_Teguh\dataset3\C\Jalan72.csv,30306,28502,666,126,0.7939595325497022,0.0,C,72
E:\0.TA_Teguh\dataset3\D\Jalan1.csv,3840,3224,120,43,0.6333838836859188,0.0,D,1
E:\0.TA_Teguh\dataset3\D\Jalan2.csv,7033,6503,123,27,0.7571720950949358,0.0,D,2
E:\0.TA_Teguh\dataset3\D\Jalan3.csv,7117,6294,126,34,0.7103656559280136,0.0,D,3
E:\0.TA_Teguh\dataset3\D\Jalan4.csv,1098,599,106,76,0.2716600747451734,0.0,D,4
E:\0.TA_Teguh\dataset3\D\Jalan5.csv,1795,1056,129,91,0.29032039778835805,0.0,D,5
E:\0.TA_Teguh\dataset3\D\Jalan6.csv,3916,3053,124,57,0.5236499643697557,0.0,D,6
E:\0.TA_Teguh\dataset3\D\Jalan7.csv,5536,4083,132,50,0.6027753312741188,0.0,D,7
E:\0.TA_Teguh\dataset3\D\Jalan8.csv,3953,3660,105,36,0.6411133048105158,0.0,D,8
E:\0.TA_Teguh\dataset3\D\Jalan9.csv,6108,5086,129,52,0.5785825812978966,0.0,D,9
E:\0.TA_Teguh\dataset3\D\Jalan10.csv,4146,3653,130,57,0.5471352375179458,0.0,D,10
E:\0.TA_Teguh\dataset3\D\Jalan11.csv,4193,3524,146,67,0.5260450467723081,0.0,D,11
E:\0.TA_Teguh\dataset3\D\Jalan12.csv,5358,5086,121,21,0.8049445048043451,0.0,D,12
E:\0.TA_Teguh\dataset3\D\Jalan13.csv,5419,4746,138,38,0.7058241694823721,0.0,D,13
E:\0.TA_Teguh\dataset3\D\Jalan14.csv,3711,3378,111,30,0.7113477217034616,0.0,D,14
E:\0.TA_Teguh\dataset3\D\Jalan15.csv,9116,7338,356,154,0.5555887246724401,0.0,D,15
E:\0.TA_Teguh\dataset3\D\Jalan16.csv,11748,10931,284,56,0.7817494238591135,0.0,D,16
E:\0.TA_Teguh\dataset3\D\Jalan17.csv,10743,10073,241,39,0.8093748736176292,0.0,D,17
E:\0.TA_Teguh\dataset3\D\Jalan18.csv,10053,9559,188,18,0.8735557978271138,0.0,D,18
E:\0.TA_Teguh\dataset3\D\Jalan19.csv,10159,8546,301,81,0.714428958723789,0.0,D,19
E:\0.TA_Teguh\dataset3\D\Jalan20.csv,10956,10113,286,55,0.7869019009129913,0.0,D,20
E:\0.TA_Teguh\dataset3\D\Jalan21.csv,14189,13509,253,20,0.8933434747602071,0.0,D,21
E:\0.TA_Teguh\dataset3\D\Jalan22.csv,11545,11069,202,9,0.9226252053804742,0.0,D,22
E:\0.TA_Teguh\dataset3\D\Jalan23.csv,20464,18553,529,136,0.7226167085378675,0.0,D,23
E:\0.TA_Teguh\dataset3\D\Jalan24.csv,23201,21398,511,110,0.766556284976024,0.0,D,24
E:\0.TA_Teguh\dataset3\D\Jalan25.csv,2831,2567,92,30,0.6584229259012616,0.0,D,25
E:\0.TA_Teguh\dataset3\D\Jalan26.csv,6232,5945,102,10,0.8737554672348952,0.0,D,26
E:\0.TA_Teguh\dataset3\D\Jalan27.csv,5398,4552,116,38,0.6504291287752153,0.0,D,27
E:\0.TA_Teguh\dataset3\D\Jalan28.csv,710,323,79,63,0.1975661413830381,0.0,D,28
E:\0.TA_Teguh\dataset3\D\Jalan29.csv,2110,1213,107,62,0.4120087761689266,0.0,D,29
E:\0.TA_Teguh\dataset3\D\Jalan30.csv,3026,1813,119,61,0.47477290632870245,0.0,D,30
E:\0.TA_Teguh\dataset3\D\Jalan31.csv,4137,2997,106,48,0.5267377819278212,0.0,D,31
E:\0.TA_Teguh\dataset3\D\Jalan32.csv,2741,2539,67,24,0.6228763698215994,0.0,D,32
E:\0.TA_Teguh\dataset3\D\Jalan33.csv,3769,2769,99,45,0.5237603638084142,0.0,D,33
