subject,file,N_target,frame,mode,base_n,fps_shape_p50_diff,fps_shape_p90_diff,fps_centroid_drift,fps_nn_mean,fps_nn_p95,fps_unique_ratio,fps_max_dup,wrs_shape_p50_diff,wrs_shape_p90_diff,wrs_centroid_drift,wrs_nn_mean,wrs_nn_p95,wrs_unique_ratio,wrs_max_dup
D,Jalan32.csv,56,33,up,9,0.0,0.003149938583374201,0.10445376485586166,0.0,0.0,0.16071428571428573,10,0.0,0.003149938583374201,0.10445376485586166,0.0,0.0,0.16071428571428573,10
D,Jalan32.csv,56,34,up,15,0.0,0.0010811567306516778,0.05880064144730568,0.0,0.0,0.26785714285714285,6,0.0,0.0010811567306516778,0.05880064144730568,0.0,0.0,0.26785714285714285,6
D,Jalan32.csv,56,36,up,24,0.0030901432037353516,1.612610223889351,0.09807613492012024,0.0,0.0,0.42857142857142855,6,0.0030901432037353516,1.612610223889351,0.09807613492012024,0.0,0.0,0.42857142857142855,6
D,Jalan32.csv,56,37,up,32,0.0024576708674430847,0.03485075384378436,0.016245419159531593,0.0,0.0,0.5714285714285714,4,0.0024576708674430847,0.03485075384378436,0.016245419159531593,0.0,0.0,0.5714285714285714,4
D,Jalan32.csv,56,38,up,27,0.004766613245010376,1.0763645172119198,0.08411882817745209,0.0,0.0,0.48214285714285715,5,0.004766613245010376,1.0763645172119198,0.08411882817745209,0.0,0.0,0.48214285714285715,5
D,Jalan32.csv,56,39,down,87,0.09909525513648987,0.012713301181793257,0.03434532508254051,0.01567564855101993,0.056905998865079147,1.0,1,0.07213856279850006,0.007449436187744185,0.03861439600586891,0.02636261498848793,0.10612019792095793,1.0,1
D,Jalan32.csv,56,40,down,91,0.02649250626564026,0.054481565952301025,0.04232384264469147,0.017680597242010775,0.056793127873757725,1.0,1,0.03678452968597412,0.004641354084014893,0.11720508337020874,0.025524625378927683,0.094036381814017,1.0,1
D,Jalan32.csv,56,41,down,101,0.0015148147940635681,0.013166874647140503,0.03117622435092926,0.0195572117401013,0.05580559458702015,1.0,1,0.0015148147940635681,0.02082115411758423,0.013663999736309052,0.025564720550799464,0.08638531431351594,1.0,1
D,Jalan32.csv,56,42,down,90,0.007988281548023224,0.020904541015625056,0.03318259119987488,0.014854527011974887,0.04948695132726863,1.0,1,0.02711171656847,0.004257559776306097,0.022316772490739822,0.021519750924122897,0.06751241633363196,1.0,1
D,Jalan32.csv,56,43,down,100,0.053002357482910156,0.009711742401122825,0.0404219776391983,0.01793817255761297,0.05365245635255361,1.0,1,0.029512137174606323,0.10912203788757302,0.03846093639731407,0.030547929805905975,0.1086323483381693,1.0,1
D,Jalan32.csv,56,44,down,81,0.008741892874240875,0.010684877634048462,0.021579386666417122,0.010143433241686014,0.03457022191314486,1.0,1,0.000514298677444458,0.008456006646156311,0.01095136720687151,0.013553800648236903,0.05435900715729472,1.0,1
D,Jalan32.csv,56,45,down,72,0.002565227448940277,0.01724856495857241,0.03179892152547836,0.00683388415619102,0.03141094574464061,1.0,1,0.006505422294139862,0.007416182756423972,0.016965240240097046,0.009220940338819681,0.035056027180349954,1.0,1
D,Jalan32.csv,56,46,down,63,0.0070950984954833984,0.0017636448144912609,0.02028334140777588,0.0031793142825897232,0.02890525270637291,1.0,1,0.0035687312483787537,0.0008678331971168629,0.005159291904419661,0.006566138066542338,0.043496963814662254,1.0,1
D,Jalan32.csv,56,47,down,89,0.06933201849460602,0.077888774871826,0.16679196059703827,0.010417878424555861,0.03021711192707095,1.0,1,0.00033470988273620605,0.016874837875366033,0.0335078239440918,0.014216427908741853,0.0598557503722295,1.0,1
D,Jalan32.csv,56,48,down,83,0.00662878155708313,0.023698478937149048,0.04256540164351463,0.007696992822502351,0.027785453740155626,1.0,1,0.0009763762354850769,0.02099362015724182,0.006481806747615337,0.010962774328945723,0.05067301557650104,1.0,1
D,Jalan32.csv,56,49,down,88,0.033863894641399384,0.037432569265365645,0.06726346164941788,0.00784406873380223,0.027148981893191176,1.0,1,0.00315721333026886,0.02236218452453609,0.014161777682602406,0.015206002648371509,0.045108451281824266,1.0,1
D,Jalan32.csv,56,50,down,86,0.005792543292045593,0.03533376753330231,0.0718909353017807,0.005948076695147282,0.025662017460408658,1.0,1,0.00994902104139328,0.015649616718292236,0.0145913977175951,0.012605985016381981,0.040587151851214406,1.0,1
D,Jalan32.csv,56,51,down,98,0.008414141833782196,0.016802605986595165,0.03642280399799347,0.007244735120663034,0.025662065767940584,1.0,1,0.005771659314632416,0.006504322588443745,0.03530235216021538,0.014243113472200952,0.06345634143862865,1.0,1
D,Jalan32.csv,56,52,up,30,0.021952971816062927,0.05641672611236548,0.05632157251238823,0.0,0.0,0.5357142857142857,4,0.021952971816062927,0.05641672611236548,0.05632157251238823,0.0,0.0,0.5357142857142857,4
D,Jalan32.csv,56,53,down,71,0.00017802417278289795,0.000629127025604248,0.053393274545669556,0.0024993666226547674,0.012280051439725166,1.0,1,0.0012089312076568604,0.049735501408576965,0.03271422162652016,0.005307214369391553,0.03232117209713004,1.0,1
D,Jalan32.csv,56,54,down,64,0.0026950687170028687,0.0013974666595458762,0.02158886007964611,0.001415906095838991,0.011186133952172684,1.0,1,0.0,0.0007544398307800515,0.012142212130129337,0.0019453895770056293,0.012654916295501438,1.0,1
D,Jalan32.csv,56,55,down,83,0.009521886706352234,0.0560469776391983,0.04252809286117554,0.003767588543034164,0.01221996310394489,1.0,1,0.00131998211145401,0.005871906876564026,0.009379547089338303,0.005121715198918388,0.024200824997989204,1.0,1
D,Jalan32.csv,56,56,up,47,0.00010025501251220703,0.00010723471641538307,0.018751049414277077,0.0,0.0,0.8392857142857143,3,0.00010025501251220703,0.00010723471641538307,0.018751049414277077,0.0,0.0,0.8392857142857143,3
D,Jalan32.csv,56,57,down,83,0.0034311600029468536,0.0007744461297988781,0.01840691827237606,0.003542196985972579,0.011487149015713493,1.0,1,0.00021062418818473816,0.16635178476572038,0.0254856925457716,0.0046913516692534685,0.021645710199105835,1.0,1
D,Jalan32.csv,56,58,down,59,0.001987125724554062,0.00043586567044258395,0.005457458086311817,0.0004914693139251592,0.0009665561298610242,1.0,1,0.0032058842480182648,0.00012929812073707303,0.002129552187398076,0.0005221134175443215,0.0009665572688543113,1.0,1
D,Jalan32.csv,56,59,down,93,0.013885170221328735,0.02485479116439815,0.05736595392227173,0.004312063038593813,0.011844735253579663,1.0,1,0.012403205037117004,0.0014492750167847124,0.053561411798000336,0.009052506728168083,0.038426241573550166,1.0,1
D,Jalan32.csv,56,60,down,90,5.821883678436279e-05,0.0013824015855788963,0.023079460486769676,0.0039016453904163694,0.010905452264324347,1.0,1,0.010329268872737885,0.0064237654209137185,0.05578392371535301,0.006785496897997916,0.031519782641027255,1.0,1
D,Jalan32.csv,56,61,down,99,0.0004911646246910095,0.003799493610858906,0.0190394539386034,0.004455569000133429,0.010871682902512949,1.0,1,0.005019083619117737,0.00693146586418153,0.01059129647910595,0.007431868901354165,0.023736550654609133,1.0,1
D,Jalan32.csv,56,62,down,65,3.4868717193603516e-05,0.00020389854907990057,0.014318473637104034,0.0012139084623316893,0.00899465438393859,1.0,1,0.004035063087940216,0.00020389854907990057,0.01086795050650835,0.0015977884773695657,0.009765966096700922,1.0,1
D,Jalan32.csv,56,63,down,63,0.02055421471595764,0.0006635427474975808,0.01230818685144186,0.0009494315293124743,0.008725233529478165,1.0,1,0.0009663403034210205,0.001263102889060952,0.008846445009112358,0.0012400707724669795,0.009891773387840943,1.0,1
D,Jalan32.csv,56,64,down,57,0.00038939714431762695,7.696747779845081e-05,0.002709790365770459,0.00014440751467901635,0.0,1.0,1,0.00038939714431762695,0.0016909733414650074,0.004235376138240099,0.00016371428485696018,0.0,1.0,1
D,Jalan32.csv,56,65,down,78,0.007518097758293152,0.0009880483150481734,0.02613839879631996,0.0029525876963163214,0.010902915192660132,1.0,1,0.007690757513046265,5.390048027043015e-05,0.013173201121389866,0.004438753922977034,0.021197218527118044,1.0,1
D,Jalan32.csv,56,66,up,19,0.0006633400917053223,0.03792982101440434,0.04226154461503029,0.0,0.0,0.3392857142857143,5,0.0006633400917053223,0.03792982101440434,0.04226154461503029,0.0,0.0,0.3392857142857143,5
D,Jalan32.csv,56,67,up,23,0.0,0.06971611678600306,0.012611455284059048,0.0,0.0,0.4107142857142857,6,0.0,0.06971611678600306,0.012611455284059048,0.0,0.0,0.4107142857142857,6
D,Jalan32.csv,56,68,up,9,0.0,0.011848068237304776,0.06462716311216354,0.0,0.0,0.16071428571428573,9,0.0,0.011848068237304776,0.06462716311216354,0.0,0.0,0.16071428571428573,9
D,Jalan32.csv,56,69,up,23,0.0031586773693561554,9.658932685852051e-05,0.009979256428778172,0.0,0.0,0.4107142857142857,6,0.0031586773693561554,9.658932685852051e-05,0.009979256428778172,0.0,0.0,0.4107142857142857,6
D,Jalan32.csv,56,70,up,53,0.001507773995399475,0.011525487899780418,0.006365620996803045,0.0,0.0,0.9464285714285714,2,0.001507773995399475,0.011525487899780418,0.006365620996803045,0.0,0.0,0.9464285714285714,2
D,Jalan32.csv,56,71,down,62,0.0008199214935302734,0.03187138885259627,0.017348090186715126,0.0010896838856258128,0.01087170893334271,1.0,1,0.0022999681532382965,0.0002525031566619762,0.0027392893098294735,0.0012006284321575016,0.011910283336811576,1.0,1
D,Jalan32.csv,56,72,up,14,0.006021637469530106,0.007154162228107427,0.008665835484862328,0.0,0.0,0.25,8,0.006021637469530106,0.007154162228107427,0.008665835484862328,0.0,0.0,0.25,8
D,Jalan32.csv,56,73,up,6,0.0013360492885112762,0.012782983481884003,0.0033931229263544083,0.0,0.0,0.10714285714285714,12,0.0013360492885112762,0.012782983481884003,0.0033931229263544083,0.0,0.0,0.10714285714285714,12
D,Jalan32.csv,56,74,up,8,0.020016789436340332,0.08012107610702524,0.024778204038739204,0.0,0.0,0.14285714285714285,12,0.020016789436340332,0.08012107610702524,0.024778204038739204,0.0,0.0,0.14285714285714285,12
D,Jalan32.csv,56,75,up,21,0.0017579272389411926,0.0,0.014671238139271736,0.0,0.0,0.375,5,0.0017579272389411926,0.0,0.014671238139271736,0.0,0.0,0.375,5
D,Jalan32.csv,56,76,up,7,0.0009990036487579346,0.004915168881416299,0.0011829367140308022,0.0,0.0,0.125,11,0.0009990036487579346,0.004915168881416299,0.0011829367140308022,0.0,0.0,0.125,11
