subject,file,N_target,frame,mode,base_n,fps_shape_p50_diff,fps_shape_p90_diff,fps_centroid_drift,fps_nn_mean,fps_nn_p95,fps_unique_ratio,fps_max_dup,wrs_shape_p50_diff,wrs_shape_p90_diff,wrs_centroid_drift,wrs_nn_mean,wrs_nn_p95,wrs_unique_ratio,wrs_max_dup
I,Jalan3.csv,56,15,up,36,0.000969812273979187,0.006037384271621704,0.010537347756326199,0.0,0.0,0.6428571428571429,4,0.000969812273979187,0.006037384271621704,0.010537347756326199,0.0,0.0,0.6428571428571429,4
I,Jalan3.csv,56,16,up,39,0.007892519235610962,0.0009584605693817028,0.013466010801494122,0.0,0.0,0.6964285714285714,3,0.007892519235610962,0.0009584605693817028,0.013466010801494122,0.0,0.0,0.6964285714285714,3
I,Jalan3.csv,56,17,up,43,0.02865511178970337,0.004153561592102117,0.020014408975839615,0.0,0.0,0.7678571428571429,3,0.02865511178970337,0.004153561592102117,0.020014408975839615,0.0,0.0,0.7678571428571429,3
I,Jalan3.csv,56,18,up,5,0.008335992693901062,0.04308561086654661,0.027273451909422874,0.0,0.0,0.08928571428571429,18,0.008335992693901062,0.04308561086654661,0.027273451909422874,0.0,0.0,0.08928571428571429,18
I,Jalan3.csv,56,19,down,58,0.0,0.002927792072296098,0.008688012138009071,0.0016746741978746022,0.0,1.0,1,0.0035278350114822388,0.00634892582893376,0.006311573553830385,0.0017437807398873113,0.0,1.0,1
I,Jalan3.csv,56,20,down,64,0.009102702140808105,0.0533331453800201,0.02070155180990696,0.006009332529662383,0.04793462637896288,1.0,1,0.0072278231382369995,0.0533331453800201,0.018761038780212402,0.0064215505915810895,0.048652997158243325,1.0,1
I,Jalan3.csv,56,21,down,65,7.321685552597046e-05,0.015430191159248319,0.025185277685523033,0.006571521970185976,0.04733448610874199,1.0,1,0.0007958784699440002,0.0012195616960525846,0.024200931191444397,0.0067359323214163085,0.04866292413798346,1.0,1
I,Jalan3.csv,56,22,down,61,0.002974003553390503,0.002609074115753174,0.03309861198067665,0.00382712656832463,0.04667272609243544,1.0,1,0.0052544474601745605,0.002609074115753174,0.015524533577263355,0.003935831908079165,0.046703117739983875,1.0,1
I,Jalan3.csv,56,23,up,54,0.010203957557678223,0.001475602388381958,0.013269227929413319,0.0,0.0,0.9642857142857143,2,0.010203957557678223,0.001475602388381958,0.013269227929413319,0.0,0.0,0.9642857142857143,2
I,Jalan3.csv,56,24,up,42,0.0,0.047586262226104736,0.04176163300871849,0.0,0.0,0.75,4,0.0,0.047586262226104736,0.04176163300871849,0.0,0.0,0.75,4
I,Jalan3.csv,56,25,up,47,0.014073416590690613,0.0014774173498153798,0.011989966966211796,0.0,0.0,0.8392857142857143,2,0.014073416590690613,0.0014774173498153798,0.011989966966211796,0.0,0.0,0.8392857142857143,2
I,Jalan3.csv,56,26,up,37,0.0007134526968002319,0.0019770592451096025,0.012055881321430206,0.0,0.0,0.6607142857142857,3,0.0007134526968002319,0.0019770592451096025,0.012055881321430206,0.0,0.0,0.6607142857142857,3
I,Jalan3.csv,56,27,up,51,0.00554947555065155,0.008438780903816223,0.00576332351192832,0.0,0.0,0.9107142857142857,2,0.00554947555065155,0.008438780903816223,0.00576332351192832,0.0,0.0,0.9107142857142857,2
I,Jalan3.csv,56,28,down,63,0.0008192658424377441,0.010407531261444058,0.021748283877968788,0.00484970016907442,0.04354882230946436,1.0,1,0.0012408196926116943,0.010407531261444058,0.01203524973243475,0.00519510418247666,0.043607682143214956,1.0,1
I,Jalan3.csv,56,29,down,75,0.00432731956243515,0.013230836391448952,0.03486631065607071,0.011114074846768076,0.04425513971137039,1.0,1,0.0027731508016586304,0.006520250439643882,0.008128928020596504,0.014149138051337365,0.05128170338805491,1.0,1
I,Jalan3.csv,56,30,down,65,0.009536832571029663,0.0009442716836929321,0.029332632198929787,0.005990220665787712,0.04348468980157773,1.0,1,0.0024091824889183044,0.008659154176712036,0.005816254299134016,0.006636086450952366,0.04476107782437252,1.0,1
I,Jalan3.csv,56,31,down,58,0.005861952900886536,0.0008605957031249667,0.00828251801431179,0.0014601114328338905,0.0,1.0,1,0.005861952900886536,0.0058455228805542325,0.013573269359767437,0.0014928130681272464,0.0,1.0,1
I,Jalan3.csv,56,32,up,47,0.00012253224849700928,0.009716492891311657,0.012775279581546783,0.0,0.0,0.8392857142857143,3,0.00012253224849700928,0.009716492891311657,0.012775279581546783,0.0,0.0,0.8392857142857143,3
I,Jalan3.csv,56,33,up,45,0.0020508915185928345,0.00970730185508728,0.011334991082549095,0.0,0.0,0.8035714285714286,2,0.0020508915185928345,0.00970730185508728,0.011334991082549095,0.0,0.0,0.8035714285714286,2
