subject,file,N_target,frame,mode,base_n,fps_shape_p50_diff,fps_shape_p90_diff,fps_centroid_drift,fps_nn_mean,fps_nn_p95,fps_unique_ratio,fps_max_dup,wrs_shape_p50_diff,wrs_shape_p90_diff,wrs_centroid_drift,wrs_nn_mean,wrs_nn_p95,wrs_unique_ratio,wrs_max_dup
B,Jalan29.csv,56,4,up,7,0.0,0.04953751713037488,0.00745135685428977,0.0,0.0,0.125,11,0.0,0.04953751713037488,0.00745135685428977,0.0,0.0,0.125,11
B,Jalan29.csv,56,8,up,15,0.02893909066915512,0.027595737576484675,0.017786433920264244,0.0,0.0,0.26785714285714285,6,0.02893909066915512,0.027595737576484675,0.017786433920264244,0.0,0.0,0.26785714285714285,6
B,Jalan29.csv,56,13,up,12,0.004121936857700348,0.012376919388771057,0.017651842907071114,0.0,0.0,0.21428571428571427,7,0.004121936857700348,0.012376919388771057,0.017651842907071114,0.0,0.0,0.21428571428571427,7
B,Jalan29.csv,56,14,up,10,0.0027887336909770966,0.002024988830089558,0.01534164510667324,0.0,0.0,0.17857142857142858,8,0.0027887336909770966,0.002024988830089558,0.01534164510667324,0.0,0.0,0.17857142857142858,8
B,Jalan29.csv,56,20,up,18,0.028709597885608673,0.000704382359981548,0.009106695652008057,0.0,0.0,0.32142857142857145,5,0.028709597885608673,0.000704382359981548,0.009106695652008057,0.0,0.0,0.32142857142857145,5
B,Jalan29.csv,56,22,up,27,0.014983892440795898,0.01418795585632332,0.01392963994294405,0.0,0.0,0.48214285714285715,5,0.014983892440795898,0.01418795585632332,0.01392963994294405,0.0,0.0,0.48214285714285715,5
B,Jalan29.csv,56,23,up,25,0.01912437379360199,0.0016494572162628063,0.004011265467852354,0.0,0.0,0.44642857142857145,5,0.01912437379360199,0.0016494572162628063,0.004011265467852354,0.0,0.0,0.44642857142857145,5
B,Jalan29.csv,56,24,up,16,0.015439614653587341,0.02642141282558441,0.02955945022404194,0.0,0.0,0.2857142857142857,9,0.015439614653587341,0.02642141282558441,0.02955945022404194,0.0,0.0,0.2857142857142857,9
B,Jalan29.csv,56,25,up,7,0.005308598279953003,0.11687933206558221,0.05891133099794388,0.0,0.0,0.125,14,0.005308598279953003,0.11687933206558221,0.05891133099794388,0.0,0.0,0.125,14
B,Jalan29.csv,56,26,up,18,0.0032208412885665894,0.030781307816505454,0.015788933262228966,0.0,0.0,0.32142857142857145,6,0.0032208412885665894,0.030781307816505454,0.015788933262228966,0.0,0.0,0.32142857142857145,6
B,Jalan29.csv,56,27,up,5,0.0,0.03875398635864258,0.03765188530087471,0.0,0.0,0.08928571428571429,14,0.0,0.03875398635864258,0.03765188530087471,0.0,0.0,0.08928571428571429,14
B,Jalan29.csv,56,28,up,6,0.006207134574651718,0.0345531702041626,0.005735128186643124,0.0,0.0,0.10714285714285714,13,0.006207134574651718,0.0345531702041626,0.005735128186643124,0.0,0.0,0.10714285714285714,13
B,Jalan29.csv,56,30,up,14,0.001798383891582489,0.01968883574008934,0.009500970132648945,0.0,0.0,0.25,7,0.001798383891582489,0.01968883574008934,0.009500970132648945,0.0,0.0,0.25,7
B,Jalan29.csv,56,31,up,25,0.0,0.006213289499282848,0.027667613700032234,0.0,0.0,0.44642857142857145,6,0.0,0.006213289499282848,0.027667613700032234,0.0,0.0,0.44642857142857145,6
B,Jalan29.csv,56,33,up,27,0.0,0.013610845804214539,0.01700235716998577,0.0,0.0,0.48214285714285715,4,0.0,0.013610845804214539,0.01700235716998577,0.0,0.0,0.48214285714285715,4
B,Jalan29.csv,56,34,up,5,0.0,0.04921227693557739,0.02771248295903206,0.0,0.0,0.08928571428571429,13,0.0,0.04921227693557739,0.02771248295903206,0.0,0.0,0.08928571428571429,13
B,Jalan29.csv,56,35,up,17,0.006915479898452759,0.024569579958915705,0.010307437740266323,0.0,0.0,0.30357142857142855,6,0.006915479898452759,0.024569579958915705,0.010307437740266323,0.0,0.0,0.30357142857142855,6
B,Jalan29.csv,56,36,up,27,0.010511994361877441,0.0027312159538269154,0.018520018085837364,0.0,0.0,0.48214285714285715,4,0.010511994361877441,0.0027312159538269154,0.018520018085837364,0.0,0.0,0.48214285714285715,4
B,Jalan29.csv,56,37,up,27,0.015052050352096558,0.0023988962173461803,0.01150178350508213,0.0,0.0,0.48214285714285715,4,0.015052050352096558,0.0023988962173461803,0.01150178350508213,0.0,0.0,0.48214285714285715,4
B,Jalan29.csv,56,39,up,23,0.0027271509170532227,0.0005932211875915305,0.018860675394535065,0.0,0.0,0.4107142857142857,4,0.0027271509170532227,0.0005932211875915305,0.018860675394535065,0.0,0.0,0.4107142857142857,4
B,Jalan29.csv,56,40,up,34,0.0010341182351112366,0.00786624550819398,0.03268597647547722,0.0,0.0,0.6071428571428571,4,0.0010341182351112366,0.00786624550819398,0.03268597647547722,0.0,0.0,0.6071428571428571,4
B,Jalan29.csv,56,41,up,19,0.014636263251304626,0.008691121637821209,0.004429683554917574,0.0,0.0,0.3392857142857143,6,0.014636263251304626,0.008691121637821209,0.004429683554917574,0.0,0.0,0.3392857142857143,6
B,Jalan29.csv,56,42,up,49,0.0034733712673187256,0.008812397718429621,0.012158003635704517,0.0,0.0,0.875,2,0.0034733712673187256,0.008812397718429621,0.012158003635704517,0.0,0.0,0.875,2
B,Jalan29.csv,56,43,up,12,0.0023335330188274384,0.006066262722015353,0.0048708380199968815,0.0,0.0,0.21428571428571427,8,0.0023335330188274384,0.006066262722015353,0.0048708380199968815,0.0,0.0,0.21428571428571427,8
