subject,file,N_target,frame,mode,base_n,fps_shape_p50_diff,fps_shape_p90_diff,fps_centroid_drift,fps_nn_mean,fps_nn_p95,fps_unique_ratio,fps_max_dup,wrs_shape_p50_diff,wrs_shape_p90_diff,wrs_centroid_drift,wrs_nn_mean,wrs_nn_p95,wrs_unique_ratio,wrs_max_dup
H,Jalan47.csv,56,12,up,11,0.0,0.11824753880500793,0.01668035052716732,0.0,0.0,0.19642857142857142,7,0.0,0.11824753880500793,0.01668035052716732,0.0,0.0,0.19642857142857142,7
H,Jalan47.csv,56,13,up,6,0.0,1.549657940864563,0.2069806307554245,0.0,0.0,0.10714285714285714,11,0.0,1.549657940864563,0.2069806307554245,0.0,0.0,0.10714285714285714,11
H,Jalan47.csv,56,14,up,12,0.010945744812488556,0.007592751085758187,0.01226843986660242,0.0,0.0,0.21428571428571427,7,0.010945744812488556,0.007592751085758187,0.01226843986660242,0.0,0.0,0.21428571428571427,7
H,Jalan47.csv,56,15,up,30,0.009287044405937195,0.027872192859649703,0.01008372288197279,0.0,0.0,0.5357142857142857,6,0.009287044405937195,0.027872192859649703,0.01008372288197279,0.0,0.0,0.5357142857142857,6
H,Jalan47.csv,56,16,up,23,0.0037547796964645386,0.0008259281516075079,0.01359485276043415,0.0,0.0,0.4107142857142857,5,0.0037547796964645386,0.0008259281516075079,0.01359485276043415,0.0,0.0,0.4107142857142857,5
H,Jalan47.csv,56,17,up,5,0.0,0.2690160512924198,0.4423331022262573,0.0,0.0,0.08928571428571429,17,0.0,0.2690160512924198,0.4423331022262573,0.0,0.0,0.08928571428571429,17
H,Jalan47.csv,56,20,up,48,0.009671650826931,0.003482526540756148,0.00934507790952921,0.0,0.0,0.8571428571428571,3,0.009671650826931,0.003482526540756148,0.00934507790952921,0.0,0.0,0.8571428571428571,3
H,Jalan47.csv,56,21,up,22,0.003125406801700592,0.032160571217537015,0.02014036290347576,0.0,0.0,0.39285714285714285,6,0.003125406801700592,0.032160571217537015,0.02014036290347576,0.0,0.0,0.39285714285714285,6
H,Jalan47.csv,56,22,up,25,0.003189876675605774,0.29315124750137245,0.09256663918495178,0.0,0.0,0.44642857142857145,5,0.003189876675605774,0.29315124750137245,0.09256663918495178,0.0,0.0,0.44642857142857145,5
H,Jalan47.csv,56,24,up,10,0.015404179692268372,0.0024432986974716187,0.01383376494050026,0.0,0.0,0.17857142857142858,9,0.015404179692268372,0.0024432986974716187,0.01383376494050026,0.0,0.0,0.17857142857142858,9
