subject,file,N_target,frame,mode,base_n,fps_shape_p50_diff,fps_shape_p90_diff,fps_centroid_drift,fps_nn_mean,fps_nn_p95,fps_unique_ratio,fps_max_dup,wrs_shape_p50_diff,wrs_shape_p90_diff,wrs_centroid_drift,wrs_nn_mean,wrs_nn_p95,wrs_unique_ratio,wrs_max_dup
I,Jalan60.csv,64,10,up,9,0.0,0.00450098216533662,0.006883976049721241,0.0,0.0,0.140625,10,0.0,0.00450098216533662,0.006883976049721241,0.0,0.0,0.140625,10
I,Jalan60.csv,64,11,up,6,0.0004711151123046875,0.002673029899597168,0.053411342203617096,0.0,0.0,0.09375,14,0.0004711151123046875,0.002673029899597168,0.053411342203617096,0.0,0.0,0.09375,14
I,Jalan60.csv,64,18,up,7,0.01708197593688965,0.008196687698364347,0.22485090792179108,0.0,0.0,0.109375,14,0.01708197593688965,0.008196687698364347,0.22485090792179108,0.0,0.0,0.109375,14
I,Jalan60.csv,64,19,up,18,0.0003704875707626343,0.0045593976974487305,0.12827658653259277,0.0,0.0,0.28125,9,0.0003704875707626343,0.0045593976974487305,0.12827658653259277,0.0,0.0,0.28125,9
I,Jalan60.csv,64,20,up,28,0.011930674314498901,0.005880832672119141,0.0426764078438282,0.0,0.0,0.4375,6,0.011930674314498901,0.005880832672119141,0.0426764078438282,0.0,0.0,0.4375,6
I,Jalan60.csv,64,22,up,20,0.01709800958633423,0.006104612350463778,0.11194994300603867,0.0,0.0,0.3125,6,0.01709800958633423,0.006104612350463778,0.11194994300603867,0.0,0.0,0.3125,6
I,Jalan60.csv,64,23,up,40,0.011192172765731812,0.002325260639190807,0.045416608452796936,0.0,0.0,0.625,4,0.011192172765731812,0.002325260639190807,0.045416608452796936,0.0,0.0,0.625,4
I,Jalan60.csv,64,24,up,5,0.0,0.03147370815277095,0.11581206321716309,0.0,0.0,0.078125,18,0.0,0.03147370815277095,0.11581206321716309,0.0,0.0,0.078125,18
I,Jalan60.csv,64,25,up,30,0.0011993497610092163,0.0014753103256226474,0.02970634214580059,0.0,0.0,0.46875,5,0.0011993497610092163,0.0014753103256226474,0.02970634214580059,0.0,0.0,0.46875,5
I,Jalan60.csv,64,26,up,42,0.0,0.0022894620895385076,0.006065172143280506,0.0,0.0,0.65625,4,0.0,0.0022894620895385076,0.006065172143280506,0.0,0.0,0.65625,4
I,Jalan60.csv,64,27,up,43,0.0015620067715644836,0.008691810071468326,0.006553687620908022,0.0,0.0,0.671875,3,0.0015620067715644836,0.008691810071468326,0.006553687620908022,0.0,0.0,0.671875,3
I,Jalan60.csv,64,28,up,37,0.0,0.001954418420791665,0.004709311295300722,0.0,0.0,0.578125,4,0.0,0.001954418420791665,0.004709311295300722,0.0,0.0,0.578125,4
I,Jalan60.csv,64,29,down,68,0.0020064786076545715,0.001620012521743791,0.007459308486431837,0.0006738755662672339,0.0071483678694169595,1.0,1,0.001680120825767517,0.001620012521743791,0.0017548557370901108,0.0010980546059918812,0.007545652780060563,1.0,1
I,Jalan60.csv,64,30,up,44,0.004953309893608093,0.016991323232650735,0.01568187028169632,0.0,0.0,0.6875,3,0.004953309893608093,0.016991323232650735,0.01568187028169632,0.0,0.0,0.6875,3
I,Jalan60.csv,64,31,down,79,0.007209911942481995,0.009177823364734605,0.013932529836893082,0.0022149492177477898,0.011870548910154606,1.0,1,9.284541010856628e-05,0.006405380368232766,0.0073722111992537975,0.005019413142484062,0.025956116307920298,1.0,1
I,Jalan60.csv,64,32,up,11,0.022392377257347107,0.009582495689391957,0.11159985512495041,0.0,0.0,0.171875,9,0.022392377257347107,0.009582495689391957,0.11159985512495041,0.0,0.0,0.171875,9
I,Jalan60.csv,64,33,up,7,0.0,0.026944738626480058,0.017919287085533142,0.0,0.0,0.109375,12,0.0,0.026944738626480058,0.017919287085533142,0.0,0.0,0.109375,12
I,Jalan60.csv,64,34,up,32,0.002531498670578003,0.0649121224880218,0.06557407230138779,0.0,0.0,0.5,4,0.002531498670578003,0.0649121224880218,0.06557407230138779,0.0,0.0,0.5,4
I,Jalan60.csv,64,35,up,16,0.0024971961975097656,0.009362328052520907,0.036516256630420685,0.0,0.0,0.25,9,0.0024971961975097656,0.009362328052520907,0.036516256630420685,0.0,0.0,0.25,9
I,Jalan60.csv,64,36,up,33,0.00206061452627182,0.01686203181743623,0.003816126147285104,0.0,0.0,0.515625,5,0.00206061452627182,0.01686203181743623,0.003816126147285104,0.0,0.0,0.515625,5
I,Jalan60.csv,64,37,up,45,0.0015192031860351562,0.0009216427803039329,0.027852552011609077,0.0,0.0,0.703125,3,0.0015192031860351562,0.0009216427803039329,0.027852552011609077,0.0,0.0,0.703125,3
I,Jalan60.csv,64,38,up,40,0.0011524222791194916,0.0004372850060463118,0.00827014446258545,0.0,0.0,0.625,4,0.0011524222791194916,0.0004372850060463118,0.00827014446258545,0.0,0.0,0.625,4
I,Jalan60.csv,64,39,up,53,0.0014730095863342285,0.0004957228899002131,0.004049505107104778,0.0,0.0,0.828125,3,0.0014730095863342285,0.0004957228899002131,0.004049505107104778,0.0,0.0,0.828125,3
I,Jalan60.csv,64,40,down,83,0.043312206864356995,0.2955762624740612,0.023925697430968285,0.0027625211919104207,0.012513171095950064,1.0,1,0.008676804602146149,0.03232188224792476,0.035398826003074646,0.0037784203463784626,0.013677003088599168,1.0,1
I,Jalan60.csv,64,41,up,21,0.01197245717048645,0.003304779529571533,0.046353161334991455,0.0,0.0,0.328125,6,0.01197245717048645,0.003304779529571533,0.046353161334991455,0.0,0.0,0.328125,6
I,Jalan60.csv,64,42,down,75,0.004333019256591797,0.00024683475494385876,0.016919605433940887,0.0017850421724981476,0.012447253563498316,1.0,1,0.0017010457813739777,0.00024683475494385876,0.008779799565672874,0.002584510540903515,0.013273053714261839,1.0,1
I,Jalan60.csv,64,43,down,74,0.006210684776306152,0.0009359955787660024,0.0656975582242012,0.0016688781767480235,0.01258597002814816,1.0,1,0.008246347308158875,0.0009359955787660024,0.04652797803282738,0.002297619698032273,0.0160144784145167,1.0,1
I,Jalan60.csv,64,44,down,78,0.008575111627578735,0.0031263232231140137,0.07046473771333694,0.002483647207272583,0.014177975078321425,1.0,1,0.007221013307571411,0.0006601095199583185,0.0330328531563282,0.0035835493115665296,0.017898497297675755,1.0,1
I,Jalan60.csv,64,45,down,147,0.03830048441886902,0.002949428558349565,0.1012120246887207,0.011624963083860388,0.03137056414471505,1.0,1,0.026821181178092957,0.0021025419235229936,0.08584877103567123,0.02020539742379049,0.06296437494192156,1.0,1
I,Jalan60.csv,64,46,down,107,0.006868213415145874,0.023153519630432218,0.043357621878385544,0.0068745135309873,0.02031852735477419,1.0,1,0.009669184684753418,0.005329358577728094,0.08434198796749115,0.01272443555397682,0.05920975782279485,1.0,1
I,Jalan60.csv,64,47,down,97,0.004615902900695801,0.327515792846681,0.09177926182746887,0.005195189513594096,0.016307529695019092,1.0,1,0.0048424601554870605,0.005046558380126909,0.08795290440320969,0.011888659615314757,0.06151875731538242,1.0,1
I,Jalan60.csv,64,48,down,109,8.693337440490723e-05,7.146596908569336e-05,0.022904297336935997,0.007018451627459794,0.019917061621008512,1.0,1,0.016324415802955627,0.003984349966049239,0.05629066005349159,0.011575210736936856,0.057314504780905176,1.0,1
I,Jalan60.csv,64,49,down,115,0.007875114679336548,0.0012171030044554332,0.03804618865251541,0.007981709859777482,0.02235658713768231,1.0,1,0.0014987140893936157,0.001751649379730047,0.01343253068625927,0.016961720976061856,0.06530903512102079,1.0,1
I,Jalan60.csv,64,50,down,132,0.04781952500343323,0.009423935413360729,0.1109170988202095,0.011792878344008578,0.035402631296766414,1.0,1,0.008370757102966309,0.009667849540710538,0.014269059523940086,0.01689606745694669,0.06311245002113487,1.0,1
I,Jalan60.csv,64,51,down,141,0.003094583749771118,0.007283043861389227,0.04555802792310715,0.01194800792637987,0.03413772486970882,1.0,1,0.0004132986068725586,0.0024047791957855225,0.07010065019130707,0.02252638577112858,0.07122646425438142,1.0,1
