subject,file,N_target,frame,mode,base_n,fps_shape_p50_diff,fps_shape_p90_diff,fps_centroid_drift,fps_nn_mean,fps_nn_p95,fps_unique_ratio,fps_max_dup,wrs_shape_p50_diff,wrs_shape_p90_diff,wrs_centroid_drift,wrs_nn_mean,wrs_nn_p95,wrs_unique_ratio,wrs_max_dup
F,Jalan20.csv,64,8,up,5,0.0,0.015175223350524902,0.03310263156890869,0.0,0.0,0.078125,15,0.0,0.015175223350524902,0.03310263156890869,0.0,0.0,0.078125,15
F,Jalan20.csv,64,9,up,17,0.0,0.007859671115875239,0.01424627285450697,0.0,0.0,0.265625,8,0.0,0.007859671115875239,0.01424627285450697,0.0,0.0,0.265625,8
F,Jalan20.csv,64,10,up,16,0.015629425644874573,0.006956234574317932,0.010644562542438507,0.0,0.0,0.25,7,0.015629425644874573,0.006956234574317932,0.010644562542438507,0.0,0.0,0.25,7
F,Jalan20.csv,64,11,up,20,0.013174183666706085,0.0008281916379928589,0.0029710913076996803,0.0,0.0,0.3125,6,0.013174183666706085,0.0008281916379928589,0.0029710913076996803,0.0,0.0,0.3125,6
F,Jalan20.csv,64,12,up,36,0.0,0.0018216907978057528,0.011006701737642288,0.0,0.0,0.5625,4,0.0,0.0018216907978057528,0.011006701737642288,0.0,0.0,0.5625,4
F,Jalan20.csv,64,13,up,33,0.0,0.005656385421752952,0.019778264686465263,0.0,0.0,0.515625,5,0.0,0.005656385421752952,0.019778264686465263,0.0,0.0,0.515625,5
F,Jalan20.csv,64,14,up,11,0.0002860724925994873,0.0799376241862777,0.005422517657279968,0.0,0.0,0.171875,9,0.0002860724925994873,0.0799376241862777,0.005422517657279968,0.0,0.0,0.171875,9
F,Jalan20.csv,64,15,up,7,0.0395779013633728,0.4118871212005619,0.08333765715360641,0.0,0.0,0.109375,14,0.0395779013633728,0.4118871212005619,0.08333765715360641,0.0,0.0,0.109375,14
F,Jalan20.csv,64,16,up,6,0.020189300179481506,0.012552693486213684,0.02308303862810135,0.0,0.0,0.09375,14,0.020189300179481506,0.012552693486213684,0.02308303862810135,0.0,0.0,0.09375,14
F,Jalan20.csv,64,17,up,18,0.003585733473300934,0.010332128405571045,0.013873475603759289,0.0,0.0,0.28125,6,0.003585733473300934,0.010332128405571045,0.013873475603759289,0.0,0.0,0.28125,6
F,Jalan20.csv,64,18,up,18,0.002164546400308609,0.009292928874492679,0.007900100201368332,0.0,0.0,0.28125,9,0.002164546400308609,0.009292928874492679,0.007900100201368332,0.0,0.0,0.28125,9
F,Jalan20.csv,64,19,up,26,4.9505382776260376e-05,0.0006933584809303284,0.0031587856356054544,0.0,0.0,0.40625,4,4.9505382776260376e-05,0.0006933584809303284,0.0031587856356054544,0.0,0.0,0.40625,4
F,Jalan20.csv,64,20,up,34,0.004366859793663025,0.015796662867069267,0.005807962268590927,0.0,0.0,0.53125,4,0.004366859793663025,0.015796662867069267,0.005807962268590927,0.0,0.0,0.53125,4
F,Jalan20.csv,64,21,up,15,0.0011173635721206665,0.03888525962829592,0.0313170924782753,0.0,0.0,0.234375,8,0.0011173635721206665,0.03888525962829592,0.0313170924782753,0.0,0.0,0.234375,8
F,Jalan20.csv,64,22,up,26,0.0013676509261131287,0.003435775637626648,0.020188147202134132,0.0,0.0,0.40625,6,0.0013676509261131287,0.003435775637626648,0.020188147202134132,0.0,0.0,0.40625,6
F,Jalan20.csv,64,23,up,38,0.004052314907312393,0.02708392292261133,0.009744742885231972,0.0,0.0,0.59375,3,0.004052314907312393,0.02708392292261133,0.009744742885231972,0.0,0.0,0.59375,3
F,Jalan20.csv,64,24,up,48,0.001629423350095749,0.0013734161853790339,0.0034662694670259953,0.0,0.0,0.75,4,0.001629423350095749,0.0013734161853790339,0.0034662694670259953,0.0,0.0,0.75,4
F,Jalan20.csv,64,25,up,38,0.010243777185678482,0.0009161591529846247,0.0007274551317095757,0.0,0.0,0.59375,4,0.010243777185678482,0.0009161591529846247,0.0007274551317095757,0.0,0.0,0.59375,4
F,Jalan20.csv,64,26,down,65,9.447336196899414e-05,0.0001510620117187167,0.002690532710403204,0.0001913943066862488,0.0,1.0,1,9.447336196899414e-05,0.000615862011909496,0.0045786453410983086,0.0002249305669827206,0.0,1.0,1
F,Jalan20.csv,64,27,up,52,0.0,0.0024144917726516835,0.003841701429337263,0.0,0.0,0.8125,2,0.0,0.0024144917726516835,0.003841701429337263,0.0,0.0,0.8125,2
F,Jalan20.csv,64,28,up,16,3.176182508468628e-05,0.0761948674917221,0.04045356437563896,0.0,0.0,0.25,6,3.176182508468628e-05,0.0761948674917221,0.04045356437563896,0.0,0.0,0.25,6
F,Jalan20.csv,64,29,up,34,0.001421324908733368,0.9375921070575715,0.05779331922531128,0.0,0.0,0.53125,4,0.001421324908733368,0.9375921070575715,0.05779331922531128,0.0,0.0,0.53125,4
F,Jalan20.csv,64,30,up,46,0.0016344040632247925,0.005824483931064606,0.0025771146174520254,0.0,0.0,0.71875,4,0.0016344040632247925,0.005824483931064606,0.0025771146174520254,0.0,0.0,0.71875,4
F,Jalan20.csv,64,31,up,30,0.0020015090703964233,0.0011922538280487033,0.01789822056889534,0.0,0.0,0.46875,4,0.0020015090703964233,0.0011922538280487033,0.01789822056889534,0.0,0.0,0.46875,4
F,Jalan20.csv,64,32,up,61,0.007283911108970642,0.0003589108586311285,0.0054754517041146755,0.0,0.0,0.953125,3,0.007283911108970642,0.0003589108586311285,0.0054754517041146755,0.0,0.0,0.953125,3
F,Jalan20.csv,64,33,up,41,0.004391171038150787,0.0,0.006342831999063492,0.0,0.0,0.640625,5,0.004391171038150787,0.0,0.006342831999063492,0.0,0.0,0.640625,5
F,Jalan20.csv,64,34,up,51,1.823529601097107e-05,0.0007742553949356135,0.0031485112849622965,0.0,0.0,0.796875,2,1.823529601097107e-05,0.0007742553949356135,0.0031485112849622965,0.0,0.0,0.796875,2
F,Jalan20.csv,64,35,up,63,0.002284690737724304,0.00016370713710789353,0.0031936559826135635,0.0,0.0,0.984375,2,0.002284690737724304,0.00016370713710789353,0.0031936559826135635,0.0,0.0,0.984375,2
F,Jalan20.csv,64,36,up,61,0.003089435398578644,0.0005110636353492792,0.0015008217887952924,0.0,0.0,0.953125,2,0.003089435398578644,0.0005110636353492792,0.0015008217887952924,0.0,0.0,0.953125,2
F,Jalan20.csv,64,37,down,123,0.004630044102668762,0.022621524333954035,0.03029802441596985,0.007002507093491733,0.021022425305863675,1.0,1,0.016247794032096863,0.016734445095062167,0.01139780879020691,0.013528651756964952,0.06048674514334945,1.0,1
F,Jalan20.csv,64,38,up,63,0.003690280020236969,0.00033603459596634466,0.002335034543648362,0.0,0.0,0.984375,2,0.003690280020236969,0.00033603459596634466,0.002335034543648362,0.0,0.0,0.984375,2
F,Jalan20.csv,64,39,up,38,0.012158863246440887,0.04943591058254271,0.02385132387280464,0.0,0.0,0.59375,4,0.012158863246440887,0.04943591058254271,0.02385132387280464,0.0,0.0,0.59375,4
F,Jalan20.csv,64,40,down,127,0.0022960305213928223,0.0016525089740753174,0.02450779639184475,0.007028329063887169,0.02221104687416421,1.0,1,0.0057832300662994385,0.0058247029781342,0.0512428879737854,0.009894444780868013,0.03513120640712886,1.0,1
F,Jalan20.csv,64,41,down,89,0.006067380309104919,0.05697373747825629,0.017069412395358086,0.003197005099383839,0.011710792457943492,1.0,1,0.0009151548147201538,0.00961176156997684,0.032087888568639755,0.004763895494745464,0.020948966478898524,1.0,1
F,Jalan20.csv,64,42,down,72,0.004006560891866684,0.0010123535990714805,0.014118630439043045,0.001102120280429619,0.009873600499925366,1.0,1,0.0006356313824653625,0.000692227482795682,0.005508836358785629,0.0013778205325996513,0.01078867574050299,1.0,1
F,Jalan20.csv,64,43,down,121,0.005794242024421692,0.0009259104728698841,0.02191832661628723,0.0055980311137934285,0.016326606704940634,1.0,1,0.0004843994975090027,0.00023503303527833141,0.012420104816555977,0.00986193367983354,0.044062512581917034,1.0,1
F,Jalan20.csv,64,44,up,12,0.004213675856590271,0.12454435825347887,0.09140577912330627,0.0,0.0,0.1875,9,0.004213675856590271,0.12454435825347887,0.09140577912330627,0.0,0.0,0.1875,9
F,Jalan20.csv,64,45,down,79,0.0012866482138633728,0.013640485703945132,0.022934801876544952,0.0019369936129079266,0.010488413542817368,1.0,1,0.0011178478598594666,0.004374514520168321,0.006665331311523914,0.006177618385047217,0.011722919449918708,1.0,1
F,Jalan20.csv,64,46,down,110,0.0015274882316589355,0.05964426398277228,0.014816836453974247,0.004609822680582804,0.011722913335344087,1.0,1,0.005550846457481384,0.09578888416290199,0.020873140543699265,0.007007965098381573,0.02334274439562911,1.0,1
F,Jalan20.csv,64,47,up,58,0.0,0.0012998789548873957,0.0033085669856518507,0.0,0.0,0.90625,2,0.0,0.0012998789548873957,0.0033085669856518507,0.0,0.0,0.90625,2
F,Jalan20.csv,64,48,down,80,0.0038269683718681335,0.0006037488579750117,0.02176528610289097,0.0021804955016815975,0.011197069523567702,1.0,1,0.0074785202741622925,0.0019146621227264238,0.009769550524652004,0.00309011555529368,0.012895760209301468,1.0,1
F,Jalan20.csv,64,49,down,99,0.0048752352595329285,0.08093993365764623,0.014981892891228199,0.004058908663938821,0.012230995248955842,1.0,1,0.010297663509845734,0.0317533999681473,0.0062315743416547775,0.011181548567382897,0.04954211415561637,1.0,1
F,Jalan20.csv,64,50,down,76,0.0002579726278781891,0.0005443066358566395,0.018732206895947456,0.0017004205128601357,0.01099746491688807,1.0,1,0.0031960681080818176,0.005555851757526403,0.010978931561112404,0.002071265947375688,0.012336089228162365,1.0,1
F,Jalan20.csv,64,51,up,58,0.001438632607460022,0.00036885738372804955,0.0014307822566479445,0.0,0.0,0.90625,2,0.001438632607460022,0.00036885738372804955,0.0014307822566479445,0.0,0.0,0.90625,2
