subject,file,N_target,frame,mode,base_n,fps_shape_p50_diff,fps_shape_p90_diff,fps_centroid_drift,fps_nn_mean,fps_nn_p95,fps_unique_ratio,fps_max_dup,wrs_shape_p50_diff,wrs_shape_p90_diff,wrs_centroid_drift,wrs_nn_mean,wrs_nn_p95,wrs_unique_ratio,wrs_max_dup
G,Jalan50.csv,48,19,up,6,0.031110316514968872,0.6718112230300903,0.012018461711704731,0.0,0.0,0.125,12,0.031110316514968872,0.6718112230300903,0.012018461711704731,0.0,0.0,0.125,12
G,Jalan50.csv,48,20,up,5,0.06274428963661194,0.7425327897071838,0.2590750455856323,0.0,0.0,0.10416666666666667,16,0.06274428963661194,0.7425327897071838,0.2590750455856323,0.0,0.0,0.10416666666666667,16
G,Jalan50.csv,48,22,up,22,0.006184637546539307,0.03561694622039768,0.13179762661457062,0.0,0.0,0.4583333333333333,4,0.006184637546539307,0.03561694622039768,0.13179762661457062,0.0,0.0,0.4583333333333333,4
G,Jalan50.csv,48,23,up,12,0.0,0.0012891471385956255,0.050931889563798904,0.0,0.0,0.25,7,0.0,0.0012891471385956255,0.050931889563798904,0.0,0.0,0.25,7
G,Jalan50.csv,48,24,up,12,0.0059725940227508545,0.03742064237594622,0.1152983233332634,0.0,0.0,0.25,6,0.0059725940227508545,0.03742064237594622,0.1152983233332634,0.0,0.0,0.25,6
G,Jalan50.csv,48,25,down,62,0.029269561171531677,0.005422073602676436,0.09098769724369049,0.004089290234099981,0.020760495734779734,1.0,1,0.004067152738571167,0.0009135782718658891,0.008815327659249306,0.008860510366336723,0.04199215235551642,1.0,1
G,Jalan50.csv,48,26,up,7,0.0538669228553772,0.030945467948913508,0.12547649443149567,0.0,0.0,0.14583333333333334,11,0.0538669228553772,0.030945467948913508,0.12547649443149567,0.0,0.0,0.14583333333333334,11
G,Jalan50.csv,48,27,up,24,0.008862033486366272,0.31392867565155114,0.011035138741135597,0.0,0.0,0.5,5,0.008862033486366272,0.31392867565155114,0.011035138741135597,0.0,0.0,0.5,5
G,Jalan50.csv,48,28,up,24,0.012602463364601135,0.9869741886854172,0.09988722950220108,0.0,0.0,0.5,6,0.012602463364601135,0.9869741886854172,0.09988722950220108,0.0,0.0,0.5,6
G,Jalan50.csv,48,29,up,43,0.0,0.013035672903060902,0.006244595628231764,0.0,0.0,0.8958333333333334,3,0.0,0.013035672903060902,0.006244595628231764,0.0,0.0,0.8958333333333334,3
