subject,file,N_target,frame,mode,base_n,fps_shape_p50_diff,fps_shape_p90_diff,fps_centroid_drift,fps_nn_mean,fps_nn_p95,fps_unique_ratio,fps_max_dup,wrs_shape_p50_diff,wrs_shape_p90_diff,wrs_centroid_drift,wrs_nn_mean,wrs_nn_p95,wrs_unique_ratio,wrs_max_dup
F,Jalan51.csv,48,8,up,5,0.018786758184432983,0.00950812697410583,0.01615208014845848,0.0,0.0,0.10416666666666667,15,0.018786758184432983,0.00950812697410583,0.01615208014845848,0.0,0.0,0.10416666666666667,15
F,Jalan51.csv,48,11,up,11,0.0,0.016305088996887207,0.02278219535946846,0.0,0.0,0.22916666666666666,7,0.0,0.016305088996887207,0.02278219535946846,0.0,0.0,0.22916666666666666,7
F,Jalan51.csv,48,12,up,16,0.005084425210952759,0.0004108250141143799,0.014223044738173485,0.0,0.0,0.3333333333333333,6,0.005084425210952759,0.0004108250141143799,0.014223044738173485,0.0,0.0,0.3333333333333333,6
F,Jalan51.csv,48,13,up,15,0.00975511223077774,0.006000351905822765,0.018188029527664185,0.0,0.0,0.3125,7,0.00975511223077774,0.006000351905822765,0.018188029527664185,0.0,0.0,0.3125,7
F,Jalan51.csv,48,15,up,6,0.01183290034532547,0.0041703879833221436,0.012617635540664196,0.0,0.0,0.125,12,0.01183290034532547,0.0041703879833221436,0.012617635540664196,0.0,0.0,0.125,12
F,Jalan51.csv,48,16,up,7,0.0,0.0035664975643157903,0.0016025674995034933,0.0,0.0,0.14583333333333334,9,0.0,0.0035664975643157903,0.0016025674995034933,0.0,0.0,0.14583333333333334,9
F,Jalan51.csv,48,17,up,27,0.022867977619171143,0.0101690292358399,0.022412028163671494,0.0,0.0,0.5625,5,0.022867977619171143,0.0101690292358399,0.022412028163671494,0.0,0.0,0.5625,5
F,Jalan51.csv,48,18,up,37,0.013073354959487915,0.0007401347160339022,0.006602090317755938,0.0,0.0,0.7708333333333334,3,0.013073354959487915,0.0007401347160339022,0.006602090317755938,0.0,0.0,0.7708333333333334,3
F,Jalan51.csv,48,19,down,56,0.0,0.030782490968704224,0.03396981582045555,0.007321164523796113,0.05120398496777846,1.0,1,0.0027534067630767822,0.007283365726471036,0.016254570335149765,0.010068233974212309,0.07241511484957684,1.0,1
F,Jalan51.csv,48,21,up,34,0.007592327892780304,0.003240215778350819,0.012944312766194344,0.0,0.0,0.7083333333333334,3,0.007592327892780304,0.003240215778350819,0.012944312766194344,0.0,0.0,0.7083333333333334,3
F,Jalan51.csv,48,22,up,36,0.009476430714130402,0.0196516990661621,0.03658951818943024,0.0,0.0,0.75,3,0.009476430714130402,0.0196516990661621,0.03658951818943024,0.0,0.0,0.75,3
F,Jalan51.csv,48,23,up,10,0.011957339942455292,0.06940113008022308,0.009689352475106716,0.0,0.0,0.20833333333333334,10,0.011957339942455292,0.06940113008022308,0.009689352475106716,0.0,0.0,0.20833333333333334,10
F,Jalan51.csv,48,24,up,38,0.0072519853711128235,0.007912078499794084,0.016547825187444687,0.0,0.0,0.7916666666666666,2,0.0072519853711128235,0.007912078499794084,0.016547825187444687,0.0,0.0,0.7916666666666666,2
F,Jalan51.csv,48,25,up,39,0.011572003364562988,0.0007017821073532216,0.011347873136401176,0.0,0.0,0.8125,3,0.011572003364562988,0.0007017821073532216,0.011347873136401176,0.0,0.0,0.8125,3
F,Jalan51.csv,48,26,up,38,0.0,0.019527706503868036,0.015826739370822906,0.0,0.0,0.7916666666666666,4,0.0,0.019527706503868036,0.015826739370822906,0.0,0.0,0.7916666666666666,4
F,Jalan51.csv,48,27,up,33,0.024270638823509216,0.0024833351373672596,0.011254645884037018,0.0,0.0,0.6875,3,0.024270638823509216,0.0024833351373672596,0.011254645884037018,0.0,0.0,0.6875,3
F,Jalan51.csv,48,28,up,5,0.0,0.003037571907043457,0.01627240888774395,0.0,0.0,0.10416666666666667,13,0.0,0.003037571907043457,0.01627240888774395,0.0,0.0,0.10416666666666667,13
F,Jalan51.csv,48,29,up,39,0.0006696060299873352,0.00023421049118044213,0.006700112484395504,0.0,0.0,0.8125,2,0.0006696060299873352,0.00023421049118044213,0.006700112484395504,0.0,0.0,0.8125,2
F,Jalan51.csv,48,30,up,39,0.0033543407917022705,6.608068943025902e-05,0.01571398228406906,0.0,0.0,0.8125,2,0.0033543407917022705,6.608068943025902e-05,0.01571398228406906,0.0,0.0,0.8125,2
F,Jalan51.csv,48,31,up,43,0.0010709092020988464,0.0020260483026504628,0.004968681372702122,0.0,0.0,0.8958333333333334,2,0.0010709092020988464,0.0020260483026504628,0.004968681372702122,0.0,0.0,0.8958333333333334,2
F,Jalan51.csv,48,32,down,50,0.004322722554206848,0.0012159764766693226,0.011084447614848614,0.0018207980831619086,0.0,1.0,1,0.00861138105392456,0.0012159764766693226,0.007008520420640707,0.0018891136572176859,0.0,1.0,1
F,Jalan51.csv,48,33,down,52,0.0028858184814453125,0.0007162034511565829,0.02624337561428547,0.003452540751072718,0.04487764837250226,1.0,1,3.014504909515381e-05,0.0007162034511565829,0.004328887909650803,0.0035133769804180947,0.045137716223004845,1.0,1
F,Jalan51.csv,48,34,up,46,0.0016877949237823486,0.004025411605834861,0.006327783688902855,0.0,0.0,0.9583333333333334,2,0.0016877949237823486,0.004025411605834861,0.006327783688902855,0.0,0.0,0.9583333333333334,2
F,Jalan51.csv,48,35,up,32,0.0,0.010435569286346424,0.016273392364382744,0.0,0.0,0.6666666666666666,4,0.0,0.010435569286346424,0.016273392364382744,0.0,0.0,0.6666666666666666,4
F,Jalan51.csv,48,36,up,14,0.01603478193283081,0.009044328331947293,0.005270269699394703,0.0,0.0,0.2916666666666667,5,0.01603478193283081,0.009044328331947293,0.005270269699394703,0.0,0.0,0.2916666666666667,5
F,Jalan51.csv,48,37,up,37,0.012259379029273987,0.004175472259521251,0.009347394108772278,0.0,0.0,0.7708333333333334,3,0.012259379029273987,0.004175472259521251,0.009347394108772278,0.0,0.0,0.7708333333333334,3
F,Jalan51.csv,48,38,down,55,0.0008019208908081055,0.0016886562108993641,0.016666419804096222,0.005396361252654551,0.042355732155769946,1.0,1,0.0008019208908081055,0.0016886562108993641,0.003667616518214345,0.005843305896943675,0.04370759386362524,1.0,1
