subject,file,N_target,frame,mode,base_n,fps_shape_p50_diff,fps_shape_p90_diff,fps_centroid_drift,fps_nn_mean,fps_nn_p95,fps_unique_ratio,fps_max_dup,wrs_shape_p50_diff,wrs_shape_p90_diff,wrs_centroid_drift,wrs_nn_mean,wrs_nn_p95,wrs_unique_ratio,wrs_max_dup
C,Jalan25.csv,56,40,up,7,0.0,0.029787737131118763,0.012173954397439957,0.0,0.0,0.125,13,0.0,0.029787737131118763,0.012173954397439957,0.0,0.0,0.125,13
C,Jalan25.csv,56,41,up,6,0.014679677784442902,0.0,0.046112626791000366,0.0,0.0,0.10714285714285714,11,0.014679677784442902,0.0,0.046112626791000366,0.0,0.0,0.10714285714285714,11
C,Jalan25.csv,56,42,up,5,0.0,0.1499875813722611,0.07972313463687897,0.0,0.0,0.08928571428571429,17,0.0,0.1499875813722611,0.07972313463687897,0.0,0.0,0.08928571428571429,17
C,Jalan25.csv,56,43,up,24,0.03537502884864807,0.029523900151252724,0.0278732068836689,0.0,0.0,0.42857142857142855,5,0.03537502884864807,0.029523900151252724,0.0278732068836689,0.0,0.0,0.42857142857142855,5
C,Jalan25.csv,56,45,up,5,0.0,0.009273785352706898,0.022865574806928635,0.0,0.0,0.08928571428571429,14,0.0,0.009273785352706898,0.022865574806928635,0.0,0.0,0.08928571428571429,14
C,Jalan25.csv,56,46,up,32,0.008333452045917511,0.016129437088966414,0.012445373460650444,0.0,0.0,0.5714285714285714,4,0.008333452045917511,0.016129437088966414,0.012445373460650444,0.0,0.0,0.5714285714285714,4
C,Jalan25.csv,56,47,up,8,0.03942602872848511,0.03619880676269549,0.2609995901584625,0.0,0.0,0.14285714285714285,10,0.03942602872848511,0.03619880676269549,0.2609995901584625,0.0,0.0,0.14285714285714285,10
C,Jalan25.csv,56,48,up,5,0.0,0.056956267356872536,0.06280862540006638,0.0,0.0,0.08928571428571429,16,0.0,0.056956267356872536,0.06280862540006638,0.0,0.0,0.08928571428571429,16
C,Jalan25.csv,56,49,up,33,0.0017124190926551819,0.002330607175827004,0.007539571262896061,0.0,0.0,0.5892857142857143,4,0.0017124190926551819,0.002330607175827004,0.007539571262896061,0.0,0.0,0.5892857142857143,4
C,Jalan25.csv,56,50,up,35,0.0018803179264068604,0.018831855058669966,0.017968444153666496,0.0,0.0,0.625,4,0.0018803179264068604,0.018831855058669966,0.017968444153666496,0.0,0.0,0.625,4
C,Jalan25.csv,56,51,up,36,0.02792159467935562,0.015882551670074463,0.011207424104213715,0.0,0.0,0.6428571428571429,4,0.02792159467935562,0.015882551670074463,0.011207424104213715,0.0,0.0,0.6428571428571429,4
C,Jalan25.csv,56,52,up,6,0.00965958833694458,0.00933268666267395,0.018353359773755074,0.0,0.0,0.10714285714285714,13,0.00965958833694458,0.00933268666267395,0.018353359773755074,0.0,0.0,0.10714285714285714,13
C,Jalan25.csv,56,53,up,5,0.0,0.006081981956958776,0.02484278194606304,0.0,0.0,0.08928571428571429,17,0.0,0.006081981956958776,0.02484278194606304,0.0,0.0,0.08928571428571429,17
C,Jalan25.csv,56,54,up,43,0.0010136216878890991,0.0019755184650421254,0.0165045578032732,0.0,0.0,0.7678571428571429,2,0.0010136216878890991,0.0019755184650421254,0.0165045578032732,0.0,0.0,0.7678571428571429,2
C,Jalan25.csv,56,55,up,19,0.001959480345249176,0.0013345718383789007,0.009359790943562984,0.0,0.0,0.3392857142857143,6,0.001959480345249176,0.0013345718383789007,0.009359790943562984,0.0,0.0,0.3392857142857143,6
C,Jalan25.csv,56,56,up,5,0.007750600576400757,0.1450362861156464,0.06342223286628723,0.0,0.0,0.08928571428571429,16,0.007750600576400757,0.1450362861156464,0.06342223286628723,0.0,0.0,0.08928571428571429,16
C,Jalan25.csv,56,57,up,34,0.0067333802580833435,0.007211738824844327,0.025960659608244896,0.0,0.0,0.6071428571428571,4,0.0067333802580833435,0.007211738824844327,0.025960659608244896,0.0,0.0,0.6071428571428571,4
C,Jalan25.csv,56,58,up,19,0.017847880721092224,0.00585575103759764,0.0051686824299395084,0.0,0.0,0.3392857142857143,8,0.017847880721092224,0.00585575103759764,0.0051686824299395084,0.0,0.0,0.3392857142857143,8
C,Jalan25.csv,56,59,up,25,0.016840994358062744,0.024251711368560802,0.02583768218755722,0.0,0.0,0.44642857142857145,5,0.016840994358062744,0.024251711368560802,0.02583768218755722,0.0,0.0,0.44642857142857145,5
C,Jalan25.csv,56,60,up,23,0.012228339910507202,0.004941987991332997,0.004816447850316763,0.0,0.0,0.4107142857142857,5,0.012228339910507202,0.004941987991332997,0.004816447850316763,0.0,0.0,0.4107142857142857,5
C,Jalan25.csv,56,61,up,22,0.028174862265586853,0.02927877902984627,0.010758672840893269,0.0,0.0,0.39285714285714285,6,0.028174862265586853,0.02927877902984627,0.010758672840893269,0.0,0.0,0.39285714285714285,6
C,Jalan25.csv,56,62,up,27,0.0,0.0018709421157837025,0.011211271397769451,0.0,0.0,0.48214285714285715,4,0.0,0.0018709421157837025,0.011211271397769451,0.0,0.0,0.48214285714285715,4
C,Jalan25.csv,56,63,up,44,0.00603213906288147,0.01761981248855582,0.009838810190558434,0.0,0.0,0.7857142857142857,3,0.00603213906288147,0.01761981248855582,0.009838810190558434,0.0,0.0,0.7857142857142857,3
C,Jalan25.csv,56,64,up,50,0.01574031263589859,0.01261385381221769,0.003929880913347006,0.0,0.0,0.8928571428571429,2,0.01574031263589859,0.01261385381221769,0.003929880913347006,0.0,0.0,0.8928571428571429,2
C,Jalan25.csv,56,65,down,64,0.004485532641410828,0.008105152845382713,0.04047749564051628,0.005491097221962405,0.044115465227367257,1.0,1,0.0,5.9700012207009046e-05,0.022987855598330498,0.005896319793413367,0.04543674429733362,1.0,1
C,Jalan25.csv,56,66,up,7,0.008847348392009735,0.02198889255523684,0.042893704026937485,0.0,0.0,0.125,15,0.008847348392009735,0.02198889255523684,0.042893704026937485,0.0,0.0,0.125,15
