subject,file,N_target,frame,mode,base_n,fps_shape_p50_diff,fps_shape_p90_diff,fps_centroid_drift,fps_nn_mean,fps_nn_p95,fps_unique_ratio,fps_max_dup,wrs_shape_p50_diff,wrs_shape_p90_diff,wrs_centroid_drift,wrs_nn_mean,wrs_nn_p95,wrs_unique_ratio,wrs_max_dup
J,Jalan15.csv,64,17,up,5,0.0,0.43635835647583,0.12118513882160187,0.0,0.0,0.078125,18,0.0,0.43635835647583,0.12118513882160187,0.0,0.0,0.078125,18
J,Jalan15.csv,64,21,up,5,0.0,0.4277602195739745,0.029012711718678474,0.0,0.0,0.078125,16,0.0,0.4277602195739745,0.029012711718678474,0.0,0.0,0.078125,16
J,Jalan15.csv,64,22,up,12,0.003761008381843567,0.09465782493352887,0.014662912115454674,0.0,0.0,0.1875,12,0.003761008381843567,0.09465782493352887,0.014662912115454674,0.0,0.0,0.1875,12
J,Jalan15.csv,64,23,up,19,0.001228727400302887,0.004857283830642656,0.01018274575471878,0.0,0.0,0.296875,6,0.001228727400302887,0.004857283830642656,0.01018274575471878,0.0,0.0,0.296875,6
J,Jalan15.csv,64,24,up,7,0.012208938598632812,0.8614306449890146,0.16402220726013184,0.0,0.0,0.109375,14,0.012208938598632812,0.8614306449890146,0.16402220726013184,0.0,0.0,0.109375,14
J,Jalan15.csv,64,25,up,38,0.0,0.009110498428344993,0.02280518412590027,0.0,0.0,0.59375,3,0.0,0.009110498428344993,0.02280518412590027,0.0,0.0,0.59375,3
J,Jalan15.csv,64,26,up,26,0.011920154094696045,0.01602625846862793,0.05938927084207535,0.0,0.0,0.40625,4,0.011920154094696045,0.01602625846862793,0.05938927084207535,0.0,0.0,0.40625,4
J,Jalan15.csv,64,27,up,8,0.0,0.028172415494918834,0.02308756113052368,0.0,0.0,0.125,13,0.0,0.028172415494918834,0.02308756113052368,0.0,0.0,0.125,13
J,Jalan15.csv,64,28,up,12,0.016724973917007446,0.06463792324066087,0.04126201197504997,0.0,0.0,0.1875,9,0.016724973917007446,0.06463792324066087,0.04126201197504997,0.0,0.0,0.1875,9
J,Jalan15.csv,64,29,up,8,0.01454821228981018,0.009693798422813427,0.02094707265496254,0.0,0.0,0.125,11,0.01454821228981018,0.009693798422813427,0.02094707265496254,0.0,0.0,0.125,11
J,Jalan15.csv,64,30,up,29,0.0012003853917121887,0.006939798593521229,0.04456733912229538,0.0,0.0,0.453125,4,0.0012003853917121887,0.006939798593521229,0.04456733912229538,0.0,0.0,0.453125,4
J,Jalan15.csv,64,31,up,10,0.0016978085041046143,0.0010810136795044167,0.03226252645254135,0.0,0.0,0.15625,10,0.0016978085041046143,0.0010810136795044167,0.03226252645254135,0.0,0.0,0.15625,10
J,Jalan15.csv,64,32,up,19,0.0027112960815429688,0.1470794707536695,0.04993465542793274,0.0,0.0,0.296875,6,0.0027112960815429688,0.1470794707536695,0.04993465542793274,0.0,0.0,0.296875,6
J,Jalan15.csv,64,33,up,38,0.004290878772735596,0.0077530816197396435,0.017562968656420708,0.0,0.0,0.59375,4,0.004290878772735596,0.0077530816197396435,0.017562968656420708,0.0,0.0,0.59375,4
J,Jalan15.csv,64,34,up,24,0.00783025473356247,0.04753338098525994,0.020487936213612556,0.0,0.0,0.375,5,0.00783025473356247,0.04753338098525994,0.020487936213612556,0.0,0.0,0.375,5
J,Jalan15.csv,64,35,up,12,0.0032459795475006104,0.005019071698188771,0.007930937223136425,0.0,0.0,0.1875,8,0.0032459795475006104,0.005019071698188771,0.007930937223136425,0.0,0.0,0.1875,8
J,Jalan15.csv,64,36,up,12,0.0023262053728103638,0.0031412243843078613,0.05669987201690674,0.0,0.0,0.1875,11,0.0023262053728103638,0.0031412243843078613,0.05669987201690674,0.0,0.0,0.1875,11
J,Jalan15.csv,64,37,up,37,0.007046256214380264,0.004630418121814778,0.025540374219417572,0.0,0.0,0.578125,3,0.007046256214380264,0.004630418121814778,0.025540374219417572,0.0,0.0,0.578125,3
J,Jalan15.csv,64,38,up,50,0.0033616647124290466,0.0007994145154952836,0.0020770146511495113,0.0,0.0,0.78125,4,0.0033616647124290466,0.0007994145154952836,0.0020770146511495113,0.0,0.0,0.78125,4
J,Jalan15.csv,64,39,up,41,0.0010263584554195404,0.0004848696291446658,0.005566421430557966,0.0,0.0,0.640625,3,0.0010263584554195404,0.0004848696291446658,0.005566421430557966,0.0,0.0,0.640625,3
J,Jalan15.csv,64,40,up,40,0.013919785618782043,0.028930813074111883,0.002376566408202052,0.0,0.0,0.625,5,0.013919785618782043,0.028930813074111883,0.002376566408202052,0.0,0.0,0.625,5
J,Jalan15.csv,64,41,up,46,0.0003046877682209015,0.006553381681442261,0.0022648966405540705,0.0,0.0,0.71875,3,0.0003046877682209015,0.006553381681442261,0.0022648966405540705,0.0,0.0,0.71875,3
J,Jalan15.csv,64,42,up,37,0.007961686700582504,0.017142203450202884,0.018641240894794464,0.0,0.0,0.578125,4,0.007961686700582504,0.017142203450202884,0.018641240894794464,0.0,0.0,0.578125,4
J,Jalan15.csv,64,43,up,34,0.011558987200260162,0.011962828785181012,0.005445499438792467,0.0,0.0,0.53125,4,0.011558987200260162,0.011962828785181012,0.005445499438792467,0.0,0.0,0.53125,4
J,Jalan15.csv,64,44,up,41,0.012591056525707245,0.09910288453102109,0.014527300372719765,0.0,0.0,0.640625,5,0.012591056525707245,0.09910288453102109,0.014527300372719765,0.0,0.0,0.640625,5
J,Jalan15.csv,64,45,down,77,0.00023334473371505737,0.0014814093708991893,0.021946415305137634,0.0013409055299473623,0.008220955927116285,1.0,1,0.00021312758326530457,0.0011412009596824813,0.00519927404820919,0.004438786298784442,0.009025972252121142,1.0,1
J,Jalan15.csv,64,46,up,45,0.004182163625955582,0.00041264444589614313,0.006634925492107868,0.0,0.0,0.703125,4,0.004182163625955582,0.00041264444589614313,0.006634925492107868,0.0,0.0,0.703125,4
J,Jalan15.csv,64,47,up,60,0.0,0.001090054214000713,0.0031168644782155752,0.0,0.0,0.9375,2,0.0,0.001090054214000713,0.0031168644782155752,0.0,0.0,0.9375,2
J,Jalan15.csv,64,48,down,77,0.00046496838331222534,0.0011625178158283234,0.013845093548297882,0.0011826010419401592,0.0071531236866432465,1.0,1,0.005939144641160965,0.004012404382228857,0.00942397303879261,0.005562797041567435,0.012555150904545485,1.0,1
J,Jalan15.csv,64,49,up,48,0.0,0.0004572346806526184,0.003332455176860094,0.0,0.0,0.75,2,0.0,0.0004572346806526184,0.003332455176860094,0.0,0.0,0.75,2
J,Jalan15.csv,64,50,up,33,7.047131657600403e-05,0.000456974655389783,0.005700044333934784,0.0,0.0,0.515625,4,7.047131657600403e-05,0.000456974655389783,0.005700044333934784,0.0,0.0,0.515625,4
J,Jalan15.csv,64,51,up,43,0.00017281994223594666,0.0023154765367507935,0.015871770679950714,0.0,0.0,0.671875,3,0.00017281994223594666,0.0023154765367507935,0.015871770679950714,0.0,0.0,0.671875,3
J,Jalan15.csv,64,52,down,73,0.0014805123209953308,0.0012146636843681502,0.011149532161653042,0.0007925056525748014,0.0065235255396224046,1.0,1,0.0012296810746192932,0.0006098836660385076,0.0021014604717493057,0.0010164007810549742,0.007337468025377639,1.0,1
J,Jalan15.csv,64,53,up,53,0.007752414792776108,0.00030083954334259033,0.007230775896459818,0.0,0.0,0.828125,3,0.007752414792776108,0.00030083954334259033,0.007230775896459818,0.0,0.0,0.828125,3
J,Jalan15.csv,64,54,up,53,0.0006693601608276367,0.00032658576965330366,0.0034732467029243708,0.0,0.0,0.828125,3,0.0006693601608276367,0.00032658576965330366,0.0034732467029243708,0.0,0.0,0.828125,3
J,Jalan15.csv,64,55,up,35,0.001774430274963379,0.001475054025650041,0.00953211821615696,0.0,0.0,0.546875,4,0.001774430274963379,0.001475054025650041,0.00953211821615696,0.0,0.0,0.546875,4
J,Jalan15.csv,64,56,down,76,0.0034698136150836945,0.0016032472252845986,0.01809651404619217,0.000988212978621232,0.006556819140404969,1.0,1,0.0033740103244781494,0.002897810935974132,0.005644930526614189,0.0011699856324176555,0.0070462173839582615,1.0,1
J,Jalan15.csv,64,57,up,57,0.004578631371259689,0.0005458891391754012,0.0055138831958174706,0.0,0.0,0.890625,3,0.004578631371259689,0.0005458891391754012,0.0055138831958174706,0.0,0.0,0.890625,3
J,Jalan15.csv,64,58,down,98,0.005483537912368774,0.006185591220855713,0.04141118749976158,0.002450459467107249,0.007411835611701268,1.0,1,0.00637856125831604,0.027528131008148105,0.06688468158245087,0.005584558261898257,0.02499283020342714,1.0,1
J,Jalan15.csv,64,59,down,85,0.01208626851439476,0.0002992302179336548,0.015485641546547413,0.0017337302820185324,0.007315674485986004,1.0,1,0.002362877130508423,0.019435322284698575,0.010377676226198673,0.0025711801415950523,0.015463776424521061,1.0,1
J,Jalan15.csv,64,60,down,114,0.0038112401962280273,0.024728110432624795,0.018072403967380524,0.004157487832388218,0.014445244206810112,1.0,1,0.0021253228187561035,0.010988530516624462,0.023345164954662323,0.010173090423378207,0.050905083404258616,1.0,1
J,Jalan15.csv,64,61,up,53,0.0016129091382026672,5.4389238357543945e-06,0.008654780685901642,0.0,0.0,0.828125,2,0.0016129091382026672,5.4389238357543945e-06,0.008654780685901642,0.0,0.0,0.828125,2
J,Jalan15.csv,64,62,down,98,0.024174578487873077,0.008141750097274802,0.01908924989402294,0.0032009075349193226,0.009819870049097925,1.0,1,0.007018674165010452,0.002703920006752014,0.012867975048720837,0.0055462108141770584,0.0188095905137312,1.0,1
J,Jalan15.csv,64,63,down,77,0.002402033656835556,0.004606181383132929,0.016780078411102295,0.0013841320456398614,0.008709433774424681,1.0,1,0.0010148026049137115,0.01535967886447906,0.010347860865294933,0.002562955860287849,0.018692464236720073,1.0,1
J,Jalan15.csv,64,64,up,45,0.009271755814552307,0.002163237333297735,0.007959655486047268,0.0,0.0,0.703125,3,0.009271755814552307,0.002163237333297735,0.007959655486047268,0.0,0.0,0.703125,3
J,Jalan15.csv,64,65,down,99,0.006351292133331299,0.0038365617394447438,0.018989091739058495,0.004974702033421219,0.018332101051236973,1.0,1,0.003340732306241989,0.0011944547295570374,0.007293962873518467,0.008493370061148224,0.03553301892857357,1.0,1
J,Jalan15.csv,64,66,up,54,0.007199384272098541,0.013648244738578785,0.006978148128837347,0.0,0.0,0.84375,3,0.007199384272098541,0.013648244738578785,0.006978148128837347,0.0,0.0,0.84375,3
J,Jalan15.csv,64,67,down,73,0.007194653153419495,0.001456984877586387,0.015619787387549877,0.0019514867001403685,0.017514760694308112,1.0,1,0.0041790492832660675,0.00014040470123294346,0.003607254708185792,0.0024907436264615737,0.020853952424130722,1.0,1
J,Jalan15.csv,64,68,up,52,0.0,0.0016087219119072238,0.006828300654888153,0.0,0.0,0.8125,3,0.0,0.0016087219119072238,0.006828300654888153,0.0,0.0,0.8125,3
J,Jalan15.csv,64,69,up,60,0.0,0.0020076841115951594,0.003947956953197718,0.0,0.0,0.9375,2,0.0,0.0020076841115951594,0.003947956953197718,0.0,0.0,0.9375,2
J,Jalan15.csv,64,70,up,41,0.001765768975019455,0.007575318217277527,0.002552033867686987,0.0,0.0,0.640625,4,0.001765768975019455,0.007575318217277527,0.002552033867686987,0.0,0.0,0.640625,4
J,Jalan15.csv,64,71,up,57,0.0022749342024326324,0.006579329073429063,0.005986462347209454,0.0,0.0,0.890625,3,0.0022749342024326324,0.006579329073429063,0.005986462347209454,0.0,0.0,0.890625,3
J,Jalan15.csv,64,72,up,49,0.0,0.006009112298488578,0.009584281593561172,0.0,0.0,0.765625,3,0.0,0.006009112298488578,0.009584281593561172,0.0,0.0,0.765625,3
J,Jalan15.csv,64,73,up,17,0.0083712637424469,0.17066852450370928,0.029232971370220184,0.0,0.0,0.265625,7,0.0083712637424469,0.17066852450370928,0.029232971370220184,0.0,0.0,0.265625,7
J,Jalan15.csv,64,74,down,71,9.210407733917236e-05,0.00740112066268922,0.018703212961554527,0.002405164861499763,0.024000971619281598,1.0,1,0.0006346330046653748,0.0104411661624908,0.008750378154218197,0.0029744446635539728,0.026421602019932402,1.0,1
J,Jalan15.csv,64,75,up,28,0.0003449767827987671,0.01795972138643262,0.033498313277959824,0.0,0.0,0.4375,4,0.0003449767827987671,0.01795972138643262,0.033498313277959824,0.0,0.0,0.4375,4
J,Jalan15.csv,64,76,up,58,0.0006479322910308838,0.002382507920265231,0.00563167966902256,0.0,0.0,0.90625,2,0.0006479322910308838,0.002382507920265231,0.00563167966902256,0.0,0.0,0.90625,2
J,Jalan15.csv,64,77,up,58,0.009844720363616943,0.4260590672492941,0.031662482768297195,0.0,0.0,0.90625,2,0.009844720363616943,0.4260590672492941,0.031662482768297195,0.0,0.0,0.90625,2
J,Jalan15.csv,64,78,up,9,0.002988278865814209,0.038812017440795876,0.1260891705751419,0.0,0.0,0.140625,13,0.002988278865814209,0.038812017440795876,0.1260891705751419,0.0,0.0,0.140625,13
J,Jalan15.csv,64,79,up,13,0.03827294707298279,0.0013366699218749778,0.07718478888273239,0.0,0.0,0.203125,11,0.03827294707298279,0.0013366699218749778,0.07718478888273239,0.0,0.0,0.203125,11
J,Jalan15.csv,64,80,up,53,0.013817399740219116,0.004839968681335183,0.0328117199242115,0.0,0.0,0.828125,3,0.013817399740219116,0.004839968681335183,0.0328117199242115,0.0,0.0,0.828125,3
J,Jalan15.csv,64,81,up,51,0.00012093782424926758,0.011367188394069666,0.007662047166377306,0.0,0.0,0.796875,2,0.00012093782424926758,0.011367188394069666,0.007662047166377306,0.0,0.0,0.796875,2
J,Jalan15.csv,64,82,up,50,0.0022866129875183105,0.012929347157478344,0.009716796688735485,0.0,0.0,0.78125,3,0.0022866129875183105,0.012929347157478344,0.009716796688735485,0.0,0.0,0.78125,3
J,Jalan15.csv,64,83,up,19,0.0,0.5004577934741978,0.04220592603087425,0.0,0.0,0.296875,6,0.0,0.5004577934741978,0.04220592603087425,0.0,0.0,0.296875,6
J,Jalan15.csv,64,84,up,52,0.0036895498633384705,0.008570981025695756,0.015050835907459259,0.0,0.0,0.8125,3,0.0036895498633384705,0.008570981025695756,0.015050835907459259,0.0,0.0,0.8125,3
J,Jalan15.csv,64,85,up,34,0.008065849542617798,0.010042905807495117,0.07490900158882141,0.0,0.0,0.53125,6,0.008065849542617798,0.010042905807495117,0.07490900158882141,0.0,0.0,0.53125,6
J,Jalan15.csv,64,86,up,24,0.008561253547668457,2.0534419775009156,0.2577090263366699,0.0,0.0,0.375,6,0.008561253547668457,2.0534419775009156,0.2577090263366699,0.0,0.0,0.375,6
J,Jalan15.csv,64,87,up,47,0.0017326995730400085,0.11702728569507562,0.016675032675266266,0.0,0.0,0.734375,3,0.0017326995730400085,0.11702728569507562,0.016675032675266266,0.0,0.0,0.734375,3
J,Jalan15.csv,64,88,up,38,0.023775428533554077,0.0008116096258163341,0.027573924511671066,0.0,0.0,0.59375,4,0.023775428533554077,0.0008116096258163341,0.027573924511671066,0.0,0.0,0.59375,4
J,Jalan15.csv,64,89,up,10,0.015574261546134949,0.0013913154602051003,0.014443621039390564,0.0,0.0,0.15625,10,0.015574261546134949,0.0013913154602051003,0.014443621039390564,0.0,0.0,0.15625,10
J,Jalan15.csv,64,90,down,71,0.07315841317176819,0.013713932037353604,0.06687134504318237,0.0036598565018920544,0.036659400453528015,1.0,1,0.011305272579193115,0.001070523262023837,0.041766077280044556,0.005533247743575526,0.0621669317034933,1.0,1
J,Jalan15.csv,64,91,down,79,0.19427183270454407,0.02843763828277579,0.11355891078710556,0.007256489903591336,0.03918043087202475,1.0,1,0.03154739737510681,0.007319951057434437,0.07789469510316849,0.00987325284407137,0.06048439227409671,1.0,1
J,Jalan15.csv,64,92,up,28,0.0,0.013997882604598999,0.05424046143889427,0.0,0.0,0.4375,6,0.0,0.013997882604598999,0.05424046143889427,0.0,0.0,0.4375,6
J,Jalan15.csv,64,93,up,28,0.01752758026123047,0.00774836540222168,0.09348845481872559,0.0,0.0,0.4375,8,0.01752758026123047,0.00774836540222168,0.09348845481872559,0.0,0.0,0.4375,8
J,Jalan15.csv,64,94,up,9,0.04504933953285217,0.11536312103271484,0.2061128318309784,0.0,0.0,0.140625,13,0.04504933953285217,0.11536312103271484,0.2061128318309784,0.0,0.0,0.140625,13
J,Jalan15.csv,64,95,up,27,0.019350767135620117,0.0011893182992935292,0.01581529900431633,0.0,0.0,0.421875,6,0.019350767135620117,0.0011893182992935292,0.01581529900431633,0.0,0.0,0.421875,6
J,Jalan15.csv,64,96,up,21,0.002381298691034317,0.02568957954645168,0.008479439653456211,0.0,0.0,0.328125,6,0.002381298691034317,0.02568957954645168,0.008479439653456211,0.0,0.0,0.328125,6
