timestamp,frame,N_raw,N_roi,valid_minpts,N_inlier,conf
17:55:44.077434,1,14,14,1,14,1.0
17:55:44.131574,2,8,8,1,8,1.0
17:55:44.187466,3,12,12,1,12,1.0
17:55:44.241655,4,5,5,1,5,1.0
17:55:44.297516,5,11,11,1,11,1.0
17:55:44.350817,6,3,3,0,0,0.0
17:55:44.406418,7,6,6,1,6,1.0
17:55:44.461644,8,6,6,1,6,1.0
17:55:44.516692,9,6,6,1,6,1.0
17:55:44.572397,10,7,7,1,7,1.0
17:55:44.626121,11,2,2,0,0,0.0
17:55:44.681795,12,4,4,0,0,0.0
17:55:44.737310,13,8,8,1,8,1.0
17:55:44.791190,14,5,5,1,5,1.0
17:55:44.847199,15,7,7,1,7,1.0
17:55:44.904994,16,27,27,1,26,0.9629629629629629
17:55:44.958840,17,16,16,1,16,1.0
17:55:45.018426,18,47,47,1,47,1.0
17:55:45.070692,19,17,17,1,17,1.0
17:55:45.128962,20,41,41,1,41,1.0
17:55:45.181718,21,26,25,1,25,1.0
17:55:45.234796,22,14,14,1,14,1.0
17:55:45.291116,23,20,20,1,20,1.0
17:55:45.343734,24,7,7,1,7,1.0
17:55:45.400137,25,11,11,1,11,1.0
17:55:45.456228,26,19,19,1,19,1.0
17:55:45.509996,27,10,10,1,10,1.0
17:55:45.570463,28,50,50,1,49,0.98
17:55:45.622715,29,31,31,1,29,0.9354838709677419
17:55:45.678894,30,45,45,1,44,0.9777777777777777
17:55:45.731490,31,18,18,1,17,0.9444444444444444
17:55:45.791167,32,56,56,1,54,0.9642857142857143
17:55:45.848970,33,66,66,1,63,0.9545454545454546
17:55:45.900939,34,43,43,1,41,0.9534883720930233
17:55:45.957434,35,66,66,1,60,0.9090909090909091
17:55:46.009395,36,43,43,1,39,0.9069767441860465
17:55:46.068226,37,70,70,1,66,0.9428571428571428
17:55:46.119408,38,46,46,1,44,0.9565217391304348
17:55:46.176568,39,52,52,1,49,0.9423076923076923
17:55:46.224350,40,13,13,1,13,1.0
17:55:46.279802,41,10,10,1,10,1.0
17:55:46.344672,42,60,60,1,56,0.9333333333333333
17:55:46.397678,43,72,72,1,67,0.9305555555555556
17:55:46.453269,44,67,67,1,62,0.9253731343283582
17:55:46.508828,45,78,78,1,71,0.9102564102564102
17:55:46.559974,46,46,46,1,43,0.9347826086956522
17:55:46.618558,47,71,71,1,71,1.0
17:55:46.671265,48,59,59,1,57,0.9661016949152542
17:55:46.726269,49,57,57,1,53,0.9298245614035088
17:55:46.784112,50,76,76,1,71,0.9342105263157895
17:55:46.840121,51,76,76,1,73,0.9605263157894737
17:55:46.895303,52,75,75,1,70,0.9333333333333333
17:55:46.948664,53,74,74,1,67,0.9054054054054054
17:55:47.002179,54,65,65,1,63,0.9692307692307692
17:55:47.057496,55,65,65,1,60,0.9230769230769231
17:55:47.113073,56,71,71,1,69,0.971830985915493
17:55:47.168564,57,75,75,1,72,0.96
17:55:47.223163,58,70,70,1,66,0.9428571428571428
17:55:47.289260,59,57,57,1,52,0.9122807017543859
17:55:47.331966,60,61,61,1,58,0.9508196721311475
17:55:47.386672,61,58,58,1,56,0.9655172413793104
17:55:47.444233,62,77,77,1,72,0.935064935064935
17:55:47.497558,63,69,69,1,69,1.0
17:55:47.554194,64,76,76,1,75,0.9868421052631579
17:55:47.605297,65,52,52,1,52,1.0
17:55:47.659818,66,56,56,1,55,0.9821428571428571
17:55:47.714014,67,44,44,1,43,0.9772727272727273
17:55:47.769828,68,53,53,1,53,1.0
17:55:47.830302,69,84,84,1,84,1.0
17:55:47.883660,70,74,74,1,71,0.9594594594594594
17:55:47.936513,71,57,57,1,57,1.0
17:55:47.997577,72,98,98,1,98,1.0
17:55:48.047882,73,64,64,1,64,1.0
17:55:48.101516,74,62,62,1,62,1.0
17:55:48.154999,75,55,55,1,55,1.0
17:55:48.213747,76,72,72,1,71,0.9861111111111112
17:55:48.269304,77,80,73,1,73,1.0
17:55:48.325418,78,84,77,1,77,1.0
17:55:48.382418,79,99,86,1,86,1.0
17:55:48.440627,80,113,81,1,81,1.0
17:55:48.488307,81,75,62,1,59,0.9516129032258065
17:55:48.547462,82,101,52,1,52,1.0
17:55:48.596364,83,59,47,1,46,0.9787234042553191
17:55:48.652310,84,69,54,1,53,0.9814814814814815
17:55:48.706350,85,50,33,1,31,0.9393939393939394
17:55:48.763920,86,81,56,1,56,1.0
17:55:48.811239,87,25,10,1,10,1.0
17:55:48.870917,88,55,25,1,24,0.96
17:55:48.929525,89,81,36,1,34,0.9444444444444444
17:55:48.982264,90,64,24,1,23,0.9583333333333334
17:55:49.035266,91,48,18,1,18,1.0
17:55:49.086197,92,20,12,1,11,0.9166666666666666
17:55:49.139880,93,18,5,1,5,1.0
17:55:49.202175,94,62,34,1,33,0.9705882352941176
17:55:49.250289,95,16,5,1,5,1.0
17:55:49.303749,96,6,5,1,5,1.0
17:55:49.359288,97,7,4,0,0,0.0
17:55:49.415217,98,22,21,1,20,0.9523809523809523
17:55:49.469233,99,9,5,1,5,1.0
17:55:49.926786,100,16,9,1,8,0.8888888888888888
17:55:49.948804,101,8,7,1,7,1.0
17:55:49.981988,102,26,6,1,6,1.0
17:55:50.014818,103,37,18,1,18,1.0
17:55:50.035398,104,14,9,1,9,1.0
17:55:50.069568,105,12,10,1,10,1.0
17:55:50.097841,106,38,38,1,38,1.0
17:55:50.130220,107,4,4,0,0,0.0
17:55:50.160771,108,41,41,1,41,1.0
17:55:50.198273,109,39,38,1,38,1.0
17:55:50.229466,110,6,6,1,6,1.0
17:55:50.253568,111,5,5,1,5,1.0
17:55:50.293956,112,11,8,1,8,1.0
17:55:50.322520,113,7,7,1,7,1.0
17:55:50.355551,114,24,24,1,23,0.9583333333333334
17:55:50.389116,115,54,51,1,49,0.9607843137254902
17:55:50.411848,116,8,5,1,5,1.0
17:55:50.464087,117,42,39,1,39,1.0
17:55:50.517993,118,36,32,1,31,0.96875
17:55:50.568312,119,6,5,1,5,1.0
17:55:50.625984,120,23,19,1,19,1.0
17:55:50.680523,121,17,15,1,15,1.0
17:55:50.735019,122,11,7,1,7,1.0
17:55:50.788532,123,9,5,1,5,1.0
17:55:50.845263,124,23,4,0,0,0.0
17:55:50.898780,125,6,3,0,0,0.0
17:55:50.953719,126,12,0,0,0,0.0
17:55:51.007497,127,4,1,0,0,0.0
17:55:51.062623,128,4,2,0,0,0.0
17:55:51.117434,129,2,2,0,0,0.0
17:55:51.174471,130,12,8,1,8,1.0
17:55:51.229941,131,17,16,1,15,0.9375
17:55:51.284987,132,14,8,1,8,1.0
17:55:51.336978,133,5,3,0,0,0.0
17:55:51.393506,134,7,6,1,6,1.0
