timestamp,frame,N_raw,N_roi,valid_minpts,N_inlier,conf
16:03:10.711522,1,72,72,1,69,0.9583333333333334
16:03:10.765999,2,55,55,1,54,0.9818181818181818
16:03:10.818141,3,34,34,1,34,1.0
16:03:10.872913,4,38,38,1,37,0.9736842105263158
16:03:10.924021,5,8,8,0,0,0.0
16:03:10.978308,6,3,3,0,0,0.0
16:03:11.032782,7,3,3,0,0,0.0
16:03:11.086583,8,2,2,0,0,0.0
16:03:11.141147,9,2,2,0,0,0.0
16:03:11.197922,10,3,3,0,0,0.0
16:03:11.253106,11,4,4,0,0,0.0
16:03:11.307697,12,3,3,0,0,0.0
16:03:11.364139,13,19,19,1,18,0.9473684210526315
16:03:11.420618,14,27,27,1,25,0.9259259259259259
16:03:11.479623,15,56,56,1,55,0.9821428571428571
16:03:11.532816,16,39,39,1,38,0.9743589743589743
16:03:11.589555,17,45,42,1,41,0.9761904761904762
16:03:11.643498,18,38,38,1,35,0.9210526315789473
16:03:11.694614,19,16,16,1,14,0.875
16:03:11.752525,20,40,40,1,38,0.95
16:03:11.811014,21,54,51,1,47,0.9215686274509803
16:03:11.863582,22,41,41,1,40,0.975609756097561
16:03:11.914449,23,8,7,0,0,0.0
16:03:11.969094,24,7,7,0,0,0.0
16:03:12.029715,25,50,50,1,49,0.98
16:03:12.085731,26,58,58,1,54,0.9310344827586207
16:03:12.139100,27,43,43,1,40,0.9302325581395349
16:03:12.198971,28,74,74,1,72,0.972972972972973
16:03:12.251630,29,57,57,1,56,0.9824561403508771
16:03:12.301094,30,23,23,1,23,1.0
16:03:12.361918,31,62,62,1,58,0.9354838709677419
16:03:12.417307,32,60,60,1,58,0.9666666666666667
16:03:12.476038,33,86,86,1,82,0.9534883720930233
16:03:12.533576,34,100,100,1,97,0.97
16:03:12.587678,35,99,99,1,94,0.9494949494949495
16:03:12.642025,36,73,73,1,70,0.958904109589041
16:03:12.700501,37,118,118,1,114,0.9661016949152542
16:03:12.759658,38,140,140,1,137,0.9785714285714285
16:03:12.816533,39,150,150,1,147,0.98
16:03:12.868886,40,130,130,1,128,0.9846153846153847
16:03:12.922010,41,120,120,1,115,0.9583333333333334
16:03:12.978512,42,132,132,1,127,0.9621212121212122
16:03:13.032493,43,123,123,1,119,0.967479674796748
16:03:13.089828,44,140,140,1,140,1.0
16:03:13.137431,45,92,92,1,86,0.9347826086956522
16:03:13.198502,46,140,140,1,139,0.9928571428571429
16:03:13.251985,47,120,120,1,120,1.0
16:03:13.311461,48,150,147,1,143,0.9727891156462585
16:03:13.359585,49,106,106,1,103,0.9716981132075472
16:03:13.413922,50,105,105,1,101,0.9619047619047619
16:03:13.463869,51,64,62,1,58,0.9354838709677419
16:03:13.515101,52,51,48,1,46,0.9583333333333334
16:03:13.578121,53,97,94,1,89,0.9468085106382979
16:03:13.634803,54,103,103,1,98,0.9514563106796117
16:03:13.691098,55,115,115,1,114,0.991304347826087
16:03:13.739019,56,64,64,1,62,0.96875
16:03:13.794128,57,78,78,1,77,0.9871794871794872
16:03:13.850892,58,79,75,1,75,1.0
16:03:13.905818,59,78,78,1,76,0.9743589743589743
16:03:13.962379,60,92,92,1,90,0.9782608695652174
16:03:14.019788,61,103,103,1,100,0.970873786407767
16:03:14.077936,62,124,124,1,119,0.9596774193548387
16:03:14.132087,63,115,115,1,112,0.9739130434782609
16:03:14.180087,64,79,77,1,74,0.961038961038961
16:03:14.238448,65,97,97,1,97,1.0
16:03:14.290920,66,80,80,1,77,0.9625
16:03:14.350138,67,113,113,1,109,0.9646017699115044
16:03:14.404274,68,97,97,1,94,0.9690721649484536
16:03:14.465843,69,150,150,1,142,0.9466666666666667
16:03:14.514910,70,104,104,1,99,0.9519230769230769
16:03:14.570525,71,110,110,1,105,0.9545454545454546
16:03:14.628884,72,132,131,1,130,0.9923664122137404
16:03:14.681135,73,111,111,1,108,0.972972972972973
16:03:14.730164,74,74,74,1,73,0.9864864864864865
16:03:14.787470,75,92,92,1,89,0.967391304347826
16:03:14.847523,76,131,131,1,130,0.9923664122137404
16:03:14.897186,77,88,88,1,86,0.9772727272727273
16:03:14.949494,78,81,81,1,78,0.9629629629629629
16:03:15.007485,79,98,97,1,95,0.979381443298969
16:03:15.063553,80,106,106,1,104,0.9811320754716981
16:03:15.114692,81,79,78,1,76,0.9743589743589743
16:03:15.163142,82,41,40,1,39,0.975
16:03:15.222685,83,74,73,1,71,0.9726027397260274
16:03:15.277112,84,65,65,1,62,0.9538461538461539
16:03:15.329009,85,43,42,1,39,0.9285714285714286
16:03:15.379684,86,13,10,1,10,1.0
16:03:15.434473,87,13,8,0,0,0.0
16:03:15.498645,88,68,64,1,64,1.0
16:03:15.548226,89,29,28,1,27,0.9642857142857143
16:03:15.602969,90,38,38,1,38,1.0
16:03:15.663964,91,81,80,1,80,1.0
16:03:15.715330,92,48,48,1,44,0.9166666666666666
16:03:15.770006,93,49,49,1,47,0.9591836734693877
16:03:15.829161,94,70,70,1,70,1.0
16:03:15.879597,95,48,48,1,46,0.9583333333333334
16:03:15.935052,96,49,49,1,48,0.9795918367346939
16:03:15.992999,97,69,69,1,68,0.9855072463768116
16:03:16.054925,98,80,80,1,79,0.9875
16:03:16.101359,99,52,52,1,49,0.9423076923076923
16:03:16.338053,100,63,63,1,60,0.9523809523809523
16:03:16.358610,101,63,63,1,62,0.9841269841269841
16:03:16.484413,102,66,66,1,62,0.9393939393939394
16:03:16.529574,103,84,84,1,82,0.9761904761904762
