timestamp,numFrame,x,y,z,doppler,SNR,Range,Azimuth,Elevation
10:50:18.984821,1,-0.14873528033183303,0.1695824065406702,-0.1145802332735222,3.0615200817701407,2.9999999329447746,0.2530000120168552,131.25296032734374,-26.929015769238273
10:50:19.041429,1,-3.864223470334402,3.705023226693533,-2.635539545160703,-2.4354400650481693,3.1199999302625656,5.967033503603586,136.20489630800182,-26.211337018525946
10:50:19.041429,2,-3.6461785995952787,5.943834595422777,1.2049844884142575,3.4790000929206144,3.3599999248981476,7.076423934107552,121.52656690432867,9.804189797456763
10:50:19.041429,3,1.8754212852398104,4.477380497836081,-3.1559195003643223,-3.7573201003542636,3.1199999302625656,5.789988688444323,67.2728601229384,-33.02909754114612
10:50:19.041429,4,0.07702443200079694,0.15648417898281863,1.8167271305305757,1.2524400334514212,4.359999902546406,1.8250801429534078,63.79272840293148,84.51616975243076
10:50:19.041429,5,2.3682483490038284,5.477662450210351,5.693568948936699,2.2962800613313448,3.2399999275803566,8.2480369505295,66.6189255731781,43.653371910500184
10:50:19.041429,6,-4.946765327471697,1.2937958584076068,-2.8993113889057582,2.2962800613313448,3.1199999302625656,5.87795895342486,165.34296197869432,-29.554510577560087
10:50:19.088164,1,0.9232853597794833,5.722742066831455,-1.956463714289277,4.453120118938386,3.3599999248981476,6.118004812387457,80.83509200258472,-18.65009651899886
10:50:19.088164,2,0.993727517976964,4.136718208850565,-3.661070136851338,2.2962800613313448,3.2399999275803566,5.612785980808921,76.49228236299754,-40.713215037919056
10:50:19.088164,3,0.10264171614794956,0.1115015507444409,1.7974139976002352,0.4872000130126253,4.8799998909235,1.8037918384562754,47.36916988715283,85.1804187253753
10:50:19.088164,4,-4.837384006483632,0.837519500995404,-3.015387801638269,-2.7832000743364915,2.9999999329447746,5.7614483018595335,170.1774798680846,-31.55879425611844
10:50:19.150167,1,-5.502931246321999,3.2594851421780886,-1.0399262030424046,0.27832000743364915,2.9999999329447746,6.4798103522866235,149.36097813661067,-9.235172438175498
10:50:19.150167,2,0.045643785575999817,0.07939974209981626,1.7641582482398341,-2.4354400650481693,4.119999907910824,1.7665338941101203,60.10709979998094,87.02822327987492
10:50:19.198927,1,-5.399749426032173,4.460652692809588,3.4103789523047863,3.33984008920379,3.1199999302625656,7.790083498148636,140.44039432111398,25.962618094458275
10:50:19.198927,2,-5.023143061684705,2.864537549363959,-2.087799582159483,3.827040102216415,3.2399999275803566,6.147881642088808,150.3052731056878,-19.852297479528374
10:50:19.198927,3,-3.8297092947362024,3.671930983653448,-2.5941361876472646,2.5048800669028424,3.1199999302625656,5.905869367922399,136.20489630800182,-26.05585512602771
