timestamp,frame,N_raw,N_roi,valid_minpts,N_inlier,conf
14:09:02.807801,1,18,18,1,17,0.9444444444444444
14:09:02.861882,2,9,9,0,0,0.0
14:09:02.916060,3,9,9,0,0,0.0
14:09:02.974086,4,25,25,1,23,0.92
14:09:03.027909,5,17,17,1,15,0.8823529411764706
14:09:03.086798,6,46,46,1,43,0.9347826086956522
14:09:03.144184,7,47,47,1,45,0.9574468085106383
14:09:03.197332,8,34,34,1,31,0.9117647058823529
14:09:03.248755,9,10,10,1,10,1.0
14:09:03.304807,10,22,22,1,21,0.9545454545454546
14:09:03.364538,11,49,49,1,45,0.9183673469387755
14:09:03.422377,12,58,58,1,53,0.9137931034482759
14:09:03.470394,13,19,19,1,18,0.9473684210526315
14:09:03.528204,14,39,39,1,35,0.8974358974358975
14:09:03.582304,15,31,31,1,30,0.967741935483871
14:09:03.642296,16,69,69,1,64,0.927536231884058
14:09:03.692458,17,30,30,1,26,0.8666666666666667
14:09:03.750622,18,62,62,1,58,0.9354838709677419
14:09:03.808915,19,77,77,1,75,0.974025974025974
14:09:03.862175,20,69,69,1,68,0.9855072463768116
14:09:03.916330,21,62,62,1,61,0.9838709677419355
14:09:03.974391,22,80,80,1,76,0.95
14:09:04.028581,23,75,75,1,71,0.9466666666666667
14:09:04.081336,24,63,63,1,59,0.9365079365079365
14:09:04.136166,25,63,63,1,58,0.9206349206349206
14:09:04.193513,26,59,59,1,55,0.9322033898305084
14:09:04.246400,27,62,62,1,57,0.9193548387096774
14:09:04.303527,28,73,73,1,69,0.9452054794520548
14:09:04.356029,29,58,58,1,54,0.9310344827586207
14:09:04.411818,30,68,68,1,64,0.9411764705882353
14:09:04.467200,31,67,67,1,64,0.9552238805970149
14:09:04.523329,32,73,73,1,71,0.9726027397260274
14:09:04.571995,33,24,24,1,24,1.0
14:09:04.630119,34,57,57,1,54,0.9473684210526315
14:09:04.687656,35,65,65,1,60,0.9230769230769231
14:09:04.741689,36,59,59,1,55,0.9322033898305084
14:09:04.792061,37,29,29,1,28,0.9655172413793104
14:09:04.847470,38,33,33,1,32,0.9696969696969697
14:09:04.899132,39,8,8,0,0,0.0
14:09:04.957339,40,40,40,1,38,0.95
14:09:05.016453,41,64,64,1,61,0.953125
14:09:05.073626,42,77,76,1,73,0.9605263157894737
14:09:05.130201,43,87,85,1,83,0.9764705882352941
14:09:05.189207,44,116,116,1,113,0.9741379310344828
14:09:05.240718,45,89,87,1,85,0.9770114942528736
14:09:05.297327,46,95,95,1,94,0.9894736842105263
14:09:05.349411,47,78,78,1,74,0.9487179487179487
14:09:05.400522,48,53,53,1,53,1.0
14:09:05.453340,49,43,43,1,39,0.9069767441860465
14:09:05.514698,50,61,61,1,56,0.9180327868852459
14:09:05.564454,51,46,45,1,43,0.9555555555555556
14:09:05.620565,52,39,39,1,36,0.9230769230769231
14:09:05.670622,53,20,20,1,20,1.0
14:09:05.735832,54,87,87,1,82,0.9425287356321839
14:09:05.789685,55,73,73,1,69,0.9452054794520548
14:09:05.845985,56,90,90,1,87,0.9666666666666667
14:09:05.898640,57,73,73,1,72,0.9863013698630136
14:09:05.957004,58,95,95,1,95,1.0
14:09:06.010434,59,87,87,1,82,0.9425287356321839
14:09:06.067731,60,93,93,1,88,0.946236559139785
14:09:06.114155,61,40,40,1,37,0.925
14:09:06.170051,62,53,53,1,50,0.9433962264150944
14:09:06.229928,63,82,82,1,76,0.926829268292683
14:09:06.283433,64,69,69,1,66,0.9565217391304348
14:09:06.339747,65,79,79,1,76,0.9620253164556962
14:09:06.396642,66,91,91,1,85,0.9340659340659341
14:09:06.445277,67,52,52,1,52,1.0
14:09:06.504127,68,84,84,1,83,0.9880952380952381
14:09:06.555751,69,53,53,1,51,0.9622641509433962
14:09:06.609613,70,46,46,1,45,0.9782608695652174
14:09:06.662130,71,31,31,1,31,1.0
14:09:06.719547,72,52,52,1,50,0.9615384615384616
14:09:06.776963,73,63,63,1,60,0.9523809523809523
14:09:06.831561,74,64,64,1,61,0.953125
14:09:06.885555,75,56,55,1,53,0.9636363636363636
14:09:06.938354,76,39,37,1,34,0.918918918918919
14:09:06.992802,77,36,36,1,34,0.9444444444444444
14:09:07.048516,78,46,45,1,42,0.9333333333333333
14:09:07.105221,79,50,50,1,47,0.94
14:09:07.160203,80,51,50,1,49,0.98
14:09:07.212271,81,29,29,1,28,0.9655172413793104
14:09:07.263813,82,8,8,0,0,0.0
14:09:07.324437,83,47,47,1,43,0.9148936170212766
14:09:07.383696,84,79,79,1,78,0.9873417721518988
14:09:07.439532,85,75,75,1,72,0.96
14:09:07.493300,86,67,67,1,63,0.9402985074626866
14:09:07.551516,87,98,98,1,92,0.9387755102040817
14:09:07.601251,88,55,55,1,52,0.9454545454545454
14:09:07.656922,89,68,68,1,67,0.9852941176470589
14:09:07.715396,90,85,85,1,85,1.0
14:09:07.774749,91,120,120,1,120,1.0
14:09:07.820513,92,43,43,1,42,0.9767441860465116
14:09:07.882820,93,101,101,1,101,1.0
14:09:07.935209,94,79,79,1,75,0.9493670886075949
14:09:07.983594,95,40,40,1,37,0.925
14:09:08.043604,96,75,75,1,72,0.96
14:09:08.099869,97,82,82,1,78,0.9512195121951219
14:09:08.158853,98,111,111,1,110,0.990990990990991
14:09:08.205149,99,48,48,1,46,0.9583333333333334
14:09:08.396810,100,46,46,1,44,0.9565217391304348
14:09:08.419005,101,33,33,1,31,0.9393939393939394
14:09:08.449969,102,45,45,1,43,0.9555555555555556
14:09:08.481798,103,93,93,1,92,0.989247311827957
14:09:08.512118,104,41,41,1,40,0.975609756097561
14:09:08.544122,105,44,44,1,44,1.0
14:09:08.588876,106,50,50,1,49,0.98
14:09:08.640493,107,21,21,1,19,0.9047619047619048
14:09:08.693690,108,5,5,0,0,0.0
14:09:08.754200,109,45,45,1,44,0.9777777777777777
14:09:08.810681,110,56,54,1,50,0.9259259259259259
14:09:08.860652,111,18,15,1,14,0.9333333333333333
14:09:08.919047,112,49,49,1,47,0.9591836734693877
14:09:08.976861,113,59,59,1,55,0.9322033898305084
14:09:09.026643,114,29,27,1,26,0.9629629629629629
14:09:09.082231,115,34,34,1,31,0.9117647058823529
14:09:09.133004,116,5,4,0,0,0.0
14:09:09.188752,117,16,15,1,15,1.0
14:09:09.245296,118,19,15,1,15,1.0
14:09:09.297909,119,7,7,0,0,0.0
14:09:09.358179,120,39,39,1,36,0.9230769230769231
14:09:09.409982,121,22,19,1,17,0.8947368421052632
14:09:09.468980,122,43,40,1,37,0.925
14:09:09.522962,123,41,41,1,38,0.926829268292683
14:09:09.573105,124,5,4,0,0,0.0
14:09:09.630870,125,33,31,1,28,0.9032258064516129
14:09:09.683203,126,8,4,0,0,0.0
14:09:09.742015,127,33,33,1,32,0.9696969696969697
14:09:09.793244,128,8,7,0,0,0.0
14:09:09.849320,129,23,22,1,21,0.9545454545454546
14:09:09.903301,130,5,4,0,0,0.0
14:09:09.961883,131,29,12,1,12,1.0
14:09:10.015303,132,16,7,0,0,0.0
14:09:10.074814,133,52,51,1,50,0.9803921568627451
14:09:10.124544,134,10,10,1,10,1.0
14:09:10.179846,135,22,22,1,21,0.9545454545454546
14:09:10.235953,136,28,28,1,27,0.9642857142857143
14:09:10.289987,137,18,17,1,16,0.9411764705882353
14:09:10.343356,138,8,8,0,0,0.0
14:09:10.400136,139,26,26,1,25,0.9615384615384616
14:09:10.453730,140,8,7,0,0,0.0
14:09:10.510568,141,29,25,1,23,0.92
14:09:10.570400,142,57,56,1,51,0.9107142857142857
14:09:10.622786,143,37,34,1,32,0.9411764705882353
14:09:10.673925,144,14,5,0,0,0.0
14:09:10.730303,145,16,13,1,13,1.0
14:09:10.782497,146,9,6,0,0,0.0
14:09:10.840317,147,28,27,1,25,0.9259259259259259
14:09:10.893270,148,8,7,0,0,0.0
14:09:10.950535,149,18,16,1,15,0.9375
14:09:11.002951,150,6,4,0,0,0.0
14:09:11.059896,151,20,20,1,19,0.95
14:09:11.113338,152,9,7,0,0,0.0
14:09:11.167765,153,9,7,0,0,0.0
14:09:11.224044,154,10,8,0,0,0.0
14:09:11.279512,155,17,14,1,13,0.9285714285714286
14:09:11.334077,156,5,4,0,0,0.0
14:09:11.389607,157,21,21,1,21,1.0
14:09:11.441496,158,4,4,0,0,0.0
14:09:11.499625,159,19,19,1,18,0.9473684210526315
14:09:11.552517,160,6,6,0,0,0.0
14:09:11.610317,161,25,25,1,23,0.92
14:09:11.666034,162,30,30,1,30,1.0
14:09:11.722681,163,45,45,1,42,0.9333333333333333
14:09:11.777351,164,34,34,1,33,0.9705882352941176
14:09:11.830728,165,30,30,1,28,0.9333333333333333
14:09:11.889128,166,49,49,1,47,0.9591836734693877
14:09:11.939917,167,21,21,1,19,0.9047619047619048
14:09:11.999849,168,58,58,1,57,0.9827586206896551
14:09:12.048317,169,6,6,0,0,0.0
14:09:12.110505,170,54,54,1,53,0.9814814814814815
14:09:12.160083,171,22,22,1,21,0.9545454545454546
14:09:12.222057,172,68,68,1,66,0.9705882352941176
14:09:12.274916,173,45,45,1,43,0.9555555555555556
14:09:12.329065,174,41,41,1,40,0.975609756097561
14:09:12.386771,175,60,60,1,60,1.0
14:09:12.443644,176,78,78,1,77,0.9871794871794872
14:09:12.499229,177,74,74,1,72,0.972972972972973
14:09:12.552718,178,66,66,1,62,0.9393939393939394
14:09:12.603272,179,36,36,1,34,0.9444444444444444
14:09:12.663584,180,74,74,1,69,0.9324324324324325
14:09:12.717117,181,60,60,1,58,0.9666666666666667
14:09:12.772825,182,71,71,1,68,0.9577464788732394
14:09:12.820954,183,19,19,1,18,0.9473684210526315
14:09:12.882892,184,73,73,1,72,0.9863013698630136
14:09:12.932963,185,31,29,1,27,0.9310344827586207
14:09:12.989929,186,57,57,1,54,0.9473684210526315
14:09:13.045498,187,51,49,1,47,0.9591836734693877
14:09:13.102392,188,70,70,1,69,0.9857142857142858
14:09:13.156998,189,59,59,1,57,0.9661016949152542
14:09:13.215188,190,81,81,1,80,0.9876543209876543
14:09:13.268257,191,68,68,1,67,0.9852941176470589
14:09:13.444323,192,108,108,1,107,0.9907407407407407
14:09:13.458636,193,98,98,1,95,0.9693877551020408
14:09:13.493098,194,144,144,1,138,0.9583333333333334
14:09:13.522982,195,92,92,1,88,0.9565217391304348
14:09:13.556457,196,83,83,1,77,0.927710843373494
14:09:13.601760,197,94,94,1,89,0.9468085106382979
14:09:13.655055,198,81,81,1,78,0.9629629629629629
14:09:13.709314,199,84,84,1,80,0.9523809523809523
14:09:13.997182,200,83,83,1,80,0.963855421686747
14:09:14.023779,201,82,82,1,79,0.9634146341463414
14:09:14.055235,202,53,53,1,51,0.9622641509433962
14:09:14.086961,203,51,51,1,50,0.9803921568627451
14:09:14.117316,204,54,54,1,53,0.9814814814814815
14:09:14.148314,205,63,63,1,62,0.9841269841269841
14:09:14.179161,206,78,78,1,74,0.9487179487179487
14:09:14.210427,207,58,58,1,56,0.9655172413793104
14:09:14.241004,208,49,49,1,46,0.9387755102040817
14:09:14.271768,209,72,72,1,69,0.9583333333333334
14:09:14.311064,210,51,51,1,49,0.9607843137254902
14:09:14.371634,211,95,95,1,95,1.0
14:09:14.419219,212,40,40,1,37,0.925
14:09:14.476912,213,70,70,1,67,0.9571428571428572
14:09:14.526662,214,25,25,1,25,1.0
14:09:14.579992,215,20,20,1,19,0.95
14:09:14.641099,216,58,58,1,55,0.9482758620689655
14:09:14.693649,217,37,37,1,34,0.918918918918919
14:09:14.746585,218,25,25,1,24,0.96
14:09:14.805332,219,52,52,1,50,0.9615384615384616
14:09:14.967390,220,44,44,1,41,0.9318181818181818
14:09:15.020496,221,52,52,1,49,0.9423076923076923
