input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\B\Jalan14.csv,4566,4213,137,32,0.7520106247960346,0.0,B,14
E:\0.TA_Teguh\dataset3\B\Jalan15.csv,11143,9906,329,33,0.8792323781204141,0.0,B,15
E:\0.TA_Teguh\dataset3\B\Jalan16.csv,11847,11383,285,21,0.9027715574412014,0.0,B,16
E:\0.TA_Teguh\dataset3\B\Jalan17.csv,12211,11750,238,9,0.9326881443246612,0.0,B,17
E:\0.TA_Teguh\dataset3\B\Jalan18.csv,13863,13373,193,2,0.9592297969087132,0.0,B,18
E:\0.TA_Teguh\dataset3\B\Jalan19.csv,9722,8921,295,19,0.9176240097625982,0.0,B,19
E:\0.TA_Teguh\dataset3\B\Jalan20.csv,9423,9072,258,10,0.9397615473960023,0.0,B,20
E:\0.TA_Teguh\dataset3\B\Jalan21.csv,13130,12668,209,1,0.9640915816447642,0.0,B,21
E:\0.TA_Teguh\dataset3\B\Jalan22.csv,13471,13040,184,0,0.9679625706276734,0.8888888888888888,B,22
E:\0.TA_Teguh\dataset3\B\Jalan23.csv,20772,19196,532,61,0.8643431877812507,0.0,B,23
E:\0.TA_Teguh\dataset3\B\Jalan24.csv,22976,21587,527,52,0.8809054131418933,0.0,B,24
E:\0.TA_Teguh\dataset3\B\Jalan25.csv,3203,2981,96,19,0.7813034682537195,0.0,B,25
E:\0.TA_Teguh\dataset3\B\Jalan26.csv,6315,5685,108,24,0.7540974449212944,0.0,B,26
E:\0.TA_Teguh\dataset3\B\Jalan27.csv,6216,5508,98,18,0.7943703276680533,0.0,B,27
E:\0.TA_Teguh\dataset3\B\Jalan28.csv,858,649,90,31,0.6495828924162257,0.0,B,28
E:\0.TA_Teguh\dataset3\B\Jalan29.csv,2261,1593,109,39,0.6310496034728319,0.0,B,29
E:\0.TA_Teguh\dataset3\B\Jalan30.csv,3605,2308,122,49,0.584652647782166,0.0,B,30
E:\0.TA_Teguh\dataset3\B\Jalan31.csv,4201,3328,115,38,0.6483171173982184,0.0,B,31
E:\0.TA_Teguh\dataset3\B\Jalan32.csv,3219,3036,92,26,0.6998972698504791,0.0,B,32
E:\0.TA_Teguh\dataset3\B\Jalan33.csv,4230,3333,108,35,0.6543512494727856,0.0,B,33
E:\0.TA_Teguh\dataset3\B\Jalan34.csv,3302,2982,104,33,0.6648500910252899,0.0,B,34
E:\0.TA_Teguh\dataset3\B\Jalan35.csv,3232,2671,108,37,0.635098967949783,0.0,B,35
E:\0.TA_Teguh\dataset3\B\Jalan36.csv,3061,2745,98,24,0.7363646435473559,0.0,B,36
E:\0.TA_Teguh\dataset3\B\Jalan37.csv,4240,3761,107,22,0.7697213348946325,0.0,B,37
E:\0.TA_Teguh\dataset3\B\Jalan38.csv,3329,3019,104,27,0.7202601912096557,0.0,B,38
E:\0.TA_Teguh\dataset3\B\Jalan39.csv,8992,7973,277,40,0.8372313096504908,0.0,B,39
E:\0.TA_Teguh\dataset3\B\Jalan40.csv,8379,8062,227,10,0.933448539340168,0.0,B,40
E:\0.TA_Teguh\dataset3\B\Jalan41.csv,10290,9912,197,5,0.9444964004868195,0.0,B,41
E:\0.TA_Teguh\dataset3\B\Jalan42.csv,9658,9348,147,1,0.9622231224295584,0.0,B,42
E:\0.TA_Teguh\dataset3\B\Jalan43.csv,7000,6281,250,32,0.8512969534086221,0.0,B,43
E:\0.TA_Teguh\dataset3\B\Jalan44.csv,9539,9167,205,3,0.9578905413390236,0.0,B,44
E:\0.TA_Teguh\dataset3\B\Jalan45.csv,10650,10273,185,0,0.9707293018592297,0.8888888888888888,B,45
E:\0.TA_Teguh\dataset3\B\Jalan46.csv,13875,13390,155,0,0.9683431248365966,0.8979591836734694,B,46
E:\0.TA_Teguh\dataset3\B\Jalan47.csv,16323,15172,398,28,0.9068095037051953,0.0,B,47
E:\0.TA_Teguh\dataset3\B\Jalan48.csv,19861,18788,433,31,0.9071016926700459,0.0,B,48
E:\0.TA_Teguh\dataset3\B\Jalan49.csv,3348,2253,128,42,0.6635250555219641,0.0,B,49
E:\0.TA_Teguh\dataset3\B\Jalan50.csv,8046,7563,135,19,0.840545977807473,0.0,B,50
E:\0.TA_Teguh\dataset3\B\Jalan51.csv,7892,6970,153,37,0.7394184211833438,0.0,B,51
E:\0.TA_Teguh\dataset3\B\Jalan52.csv,1307,1089,123,38,0.6830004420710257,0.0,B,52
E:\0.TA_Teguh\dataset3\B\Jalan53.csv,1755,1096,161,89,0.44301747437928474,0.0,B,53
E:\0.TA_Teguh\dataset3\B\Jalan54.csv,4377,3031,151,45,0.6858657307583923,0.0,B,54
E:\0.TA_Teguh\dataset3\B\Jalan55.csv,5968,4806,149,39,0.7187846402945565,0.0,B,55
E:\0.TA_Teguh\dataset3\B\Jalan56.csv,4657,4492,112,17,0.8255300725719649,0.0,B,56
E:\0.TA_Teguh\dataset3\B\Jalan57.csv,7016,5950,153,49,0.6595238464793666,0.0,B,57
E:\0.TA_Teguh\dataset3\B\Jalan58.csv,5236,4836,152,36,0.7462390223186576,0.0,B,58
E:\0.TA_Teguh\dataset3\B\Jalan59.csv,4769,4159,147,41,0.7048204011068021,0.0,B,59
E:\0.TA_Teguh\dataset3\B\Jalan60.csv,4015,3725,138,33,0.7434880313887996,0.0,B,60
E:\0.TA_Teguh\dataset3\B\Jalan61.csv,5761,5338,147,22,0.8246634833258797,0.0,B,61
E:\0.TA_Teguh\dataset3\B\Jalan62.csv,5761,5348,153,33,0.7610550954187402,0.0,B,62
E:\0.TA_Teguh\dataset3\B\Jalan63.csv,11783,10814,408,71,0.8105236497348162,0.0,B,63
E:\0.TA_Teguh\dataset3\B\Jalan64.csv,12163,11666,320,16,0.9254705654985163,0.0,B,64
E:\0.TA_Teguh\dataset3\B\Jalan65.csv,13016,12527,248,4,0.9529782817251503,0.0,B,65
E:\0.TA_Teguh\dataset3\B\Jalan66.csv,12511,12069,209,1,0.9629241279998734,0.0,B,66
E:\0.TA_Teguh\dataset3\B\Jalan67.csv,11845,11016,406,53,0.8505374768028341,0.0,B,67
E:\0.TA_Teguh\dataset3\B\Jalan68.csv,11758,11282,287,11,0.9333750326123174,0.0,B,68
E:\0.TA_Teguh\dataset3\B\Jalan69.csv,13269,12791,264,5,0.9495600160178096,0.0,B,69
E:\0.TA_Teguh\dataset3\B\Jalan70.csv,13626,13179,217,1,0.9634941385853805,0.0,B,70
E:\0.TA_Teguh\dataset3\B\Jalan71.csv,21462,19343,622,102,0.8153948054776731,0.0,B,71
E:\0.TA_Teguh\dataset3\B\Jalan72.csv,23437,21727,582,67,0.8673932489847606,0.0,B,72
E:\0.TA_Teguh\dataset3\C\Jalan1.csv,4900,4463,158,28,0.8088719913576452,0.0,C,1
E:\0.TA_Teguh\dataset3\C\Jalan2.csv,7355,7072,149,21,0.8338295182481351,0.0,C,2
E:\0.TA_Teguh\dataset3\C\Jalan3.csv,10578,9467,183,36,0.7861525974801942,0.0,C,3
E:\0.TA_Teguh\dataset3\C\Jalan4.csv,1451,1163,126,46,0.6247873961791927,0.0,C,4
E:\0.TA_Teguh\dataset3\C\Jalan5.csv,1830,1135,160,95,0.4022549944101132,0.0,C,5
E:\0.TA_Teguh\dataset3\C\Jalan6.csv,3008,2269,161,68,0.5678768208850822,0.0,C,6
E:\0.TA_Teguh\dataset3\C\Jalan7.csv,5889,4527,180,42,0.7488455012062035,0.0,C,7
E:\0.TA_Teguh\dataset3\C\Jalan8.csv,5192,4971,141,32,0.757715369306616,0.0,C,8
E:\0.TA_Teguh\dataset3\C\Jalan9.csv,4357,3895,155,51,0.6574951823392097,0.0,C,9
E:\0.TA_Teguh\dataset3\C\Jalan10.csv,5260,4829,176,62,0.6350594342514474,0.0,C,10
E:\0.TA_Teguh\dataset3\C\Jalan11.csv,6301,5267,160,50,0.6691911884271677,0.0,C,11
E:\0.TA_Teguh\dataset3\C\Jalan12.csv,5562,5231,149,25,0.8113957779877171,0.0,C,12
E:\0.TA_Teguh\dataset3\C\Jalan13.csv,7144,6319,187,48,0.7232869479222778,0.0,C,13
E:\0.TA_Teguh\dataset3\C\Jalan14.csv,4385,4051,156,37,0.748169986890562,0.0,C,14
E:\0.TA_Teguh\dataset3\C\Jalan15.csv,13239,11848,450,89,0.7835942697124344,0.0,C,15
E:\0.TA_Teguh\dataset3\C\Jalan16.csv,14787,13969,348,15,0.9301635074646109,0.0,C,16
E:\0.TA_Teguh\dataset3\C\Jalan17.csv,14834,14234,320,15,0.9265616131257257,0.0,C,17
E:\0.TA_Teguh\dataset3\C\Jalan18.csv,12298,11802,231,7,0.9407393884689077,0.0,C,18
E:\0.TA_Teguh\dataset3\C\Jalan19.csv,12702,11878,370,44,0.8642526964718482,0.0,C,19
E:\0.TA_Teguh\dataset3\C\Jalan20.csv,11493,10950,334,32,0.8833310562906158,0.0,C,20
E:\0.TA_Teguh\dataset3\C\Jalan21.csv,14260,13728,272,11,0.935198627085487,0.0,C,21
E:\0.TA_Teguh\dataset3\C\Jalan22.csv,14056,13560,228,4,0.9522514793310545,0.0,C,22
E:\0.TA_Teguh\dataset3\C\Jalan23.csv,19531,16485,658,139,0.772634554236029,0.0,C,23
E:\0.TA_Teguh\dataset3\C\Jalan24.csv,25393,23818,664,88,0.848951800576392,0.0,C,24
E:\0.TA_Teguh\dataset3\C\Jalan25.csv,3772,3240,134,44,0.6623548142863627,0.0,C,25
E:\0.TA_Teguh\dataset3\C\Jalan26.csv,7483,7163,153,26,0.8105865545601889,0.0,C,26
E:\0.TA_Teguh\dataset3\C\Jalan27.csv,6355,5469,123,29,0.742194348496881,0.0,C,27
E:\0.TA_Teguh\dataset3\C\Jalan28.csv,942,741,93,29,0.6815085004878274,0.0,C,28
E:\0.TA_Teguh\dataset3\C\Jalan29.csv,1389,965,117,57,0.5081673014625091,0.0,C,29
E:\0.TA_Teguh\dataset3\C\Jalan30.csv,2342,1630,131,54,0.5729562324366341,0.0,C,30
E:\0.TA_Teguh\dataset3\C\Jalan31.csv,3938,2700,136,41,0.6830681834060106,0.0,C,31
E:\0.TA_Teguh\dataset3\C\Jalan32.csv,4713,4521,104,24,0.7496362064073605,0.0,C,32
E:\0.TA_Teguh\dataset3\C\Jalan33.csv,4802,4031,122,37,0.6769701724447974,0.0,C,33
E:\0.TA_Teguh\dataset3\C\Jalan34.csv,3835,3184,136,48,0.630315431469007,0.0,C,34
E:\0.TA_Teguh\dataset3\C\Jalan35.csv,3030,2709,120,32,0.7148392233602076,0.0,C,35
E:\0.TA_Teguh\dataset3\C\Jalan36.csv,5084,4681,140,38,0.7115934082397274,0.0,C,36
E:\0.TA_Teguh\dataset3\C\Jalan37.csv,4794,4202,125,31,0.7330271706103049,0.0,C,37
E:\0.TA_Teguh\dataset3\C\Jalan38.csv,2855,2432,132,54,0.5781439487371004,0.0,C,38
E:\0.TA_Teguh\dataset3\C\Jalan39.csv,8928,7918,278,37,0.8484108518555246,0.0,C,39
E:\0.TA_Teguh\dataset3\C\Jalan40.csv,10908,10375,260,13,0.9257744805844776,0.0,C,40
E:\0.TA_Teguh\dataset3\C\Jalan41.csv,9820,9347,205,5,0.9476481633361975,0.0,C,41
E:\0.TA_Teguh\dataset3\C\Jalan42.csv,8401,8097,144,0,0.9706183797738974,0.9090909090909091,C,42
E:\0.TA_Teguh\dataset3\C\Jalan43.csv,9929,9069,263,26,0.8859652250505691,0.0,C,43
E:\0.TA_Teguh\dataset3\C\Jalan44.csv,12201,11609,265,14,0.9230276685755862,0.0,C,44
E:\0.TA_Teguh\dataset3\C\Jalan45.csv,9976,9498,210,4,0.951091761273149,0.0,C,45
E:\0.TA_Teguh\dataset3\C\Jalan46.csv,11636,11183,199,1,0.9635520191102921,0.0,C,46
E:\0.TA_Teguh\dataset3\C\Jalan47.csv,13863,11877,486,91,0.7959178536630727,0.0,C,47
E:\0.TA_Teguh\dataset3\C\Jalan48.csv,18076,17089,478,49,0.8773045727595,0.0,C,48
E:\0.TA_Teguh\dataset3\C\Jalan49.csv,5067,4679,143,21,0.8415593267140721,0.0,C,49
E:\0.TA_Teguh\dataset3\C\Jalan50.csv,8062,7745,172,17,0.8757191925894111,0.0,C,50
E:\0.TA_Teguh\dataset3\C\Jalan51.csv,10243,9031,176,36,0.7748167327890667,0.0,C,51
E:\0.TA_Teguh\dataset3\C\Jalan52.csv,1782,1427,155,68,0.549294646985604,0.0,C,52
E:\0.TA_Teguh\dataset3\C\Jalan53.csv,2174,1451,155,77,0.4962390104369351,0.0,C,53
E:\0.TA_Teguh\dataset3\C\Jalan54.csv,3836,2543,161,50,0.6754584019249019,0.0,C,54
E:\0.TA_Teguh\dataset3\C\Jalan55.csv,6675,5457,163,37,0.749283198620085,0.0,C,55
E:\0.TA_Teguh\dataset3\C\Jalan56.csv,4804,4605,138,29,0.7728193196651195,0.0,C,56
E:\0.TA_Teguh\dataset3\C\Jalan57.csv,8030,6658,166,42,0.7279359397735412,0.0,C,57
E:\0.TA_Teguh\dataset3\C\Jalan58.csv,6040,5351,180,55,0.6823548894487796,0.0,C,58
E:\0.TA_Teguh\dataset3\C\Jalan59.csv,4852,4466,174,45,0.7246528578006326,0.0,C,59
E:\0.TA_Teguh\dataset3\C\Jalan60.csv,6292,5931,157,10,0.9142002168500195,0.0,C,60
E:\0.TA_Teguh\dataset3\C\Jalan61.csv,6207,5756,164,35,0.7701775974598111,0.0,C,61
E:\0.TA_Teguh\dataset3\C\Jalan62.csv,3959,3607,154,39,0.7268401452408517,0.0,C,62
E:\0.TA_Teguh\dataset3\C\Jalan63.csv,13323,11461,474,123,0.7256884164146424,0.0,C,63
E:\0.TA_Teguh\dataset3\C\Jalan64.csv,13132,12434,364,31,0.8935523365601622,0.0,C,64
E:\0.TA_Teguh\dataset3\C\Jalan65.csv,12199,11651,300,21,0.9043483292135227,0.0,C,65
E:\0.TA_Teguh\dataset3\C\Jalan66.csv,11572,11135,238,8,0.9357204803152782,0.0,C,66
E:\0.TA_Teguh\dataset3\C\Jalan67.csv,10768,9227,373,93,0.7357495601025122,0.0,C,67
E:\0.TA_Teguh\dataset3\C\Jalan68.csv,10400,9683,320,42,0.8510203948490471,0.0,C,68
E:\0.TA_Teguh\dataset3\C\Jalan69.csv,11199,10770,276,19,0.9097479961558291,0.0,C,69
E:\0.TA_Teguh\dataset3\C\Jalan70.csv,11783,11359,233,7,0.94036995407462,0.0,C,70
E:\0.TA_Teguh\dataset3\C\Jalan71.csv,22255,18983,695,138,0.7831124296885339,0.0,C,71
E:\0.TA_Teguh\dataset3\C\Jalan72.csv,30306,28885,666,65,0.885384290641127,0.0,C,72
E:\0.TA_Teguh\dataset3\D\Jalan1.csv,3840,3312,120,29,0.749217217019252,0.0,D,1
E:\0.TA_Teguh\dataset3\D\Jalan2.csv,7033,6538,123,22,0.7978225015990008,0.0,D,2
E:\0.TA_Teguh\dataset3\D\Jalan3.csv,7117,6328,126,28,0.7579847035470612,0.0,D,3
E:\0.TA_Teguh\dataset3\D\Jalan4.csv,1098,848,106,35,0.6584525275753621,0.0,D,4
E:\0.TA_Teguh\dataset3\D\Jalan5.csv,1795,1237,129,62,0.5128010179433967,0.0,D,5
E:\0.TA_Teguh\dataset3\D\Jalan6.csv,3916,3195,124,33,0.7171983514665299,0.0,D,6
E:\0.TA_Teguh\dataset3\D\Jalan7.csv,5536,4169,132,37,0.7005026040013915,0.0,D,7
E:\0.TA_Teguh\dataset3\D\Jalan8.csv,3953,3757,105,22,0.773388437085648,0.0,D,8
E:\0.TA_Teguh\dataset3\D\Jalan9.csv,6108,5189,129,35,0.7103655270343308,0.0,D,9
E:\0.TA_Teguh\dataset3\D\Jalan10.csv,4146,3750,130,40,0.6779044682871767,0.0,D,10
E:\0.TA_Teguh\dataset3\D\Jalan11.csv,4193,3616,146,50,0.6424834029366917,0.0,D,11
E:\0.TA_Teguh\dataset3\D\Jalan12.csv,5358,5157,121,9,0.9041180585233534,0.0,D,12
E:\0.TA_Teguh\dataset3\D\Jalan13.csv,5419,4841,138,23,0.8145198216562853,0.0,D,13
E:\0.TA_Teguh\dataset3\D\Jalan14.csv,3711,3487,111,15,0.8455819559376959,0.0,D,14
E:\0.TA_Teguh\dataset3\D\Jalan15.csv,9116,7782,356,82,0.7575550168072717,0.0,D,15
E:\0.TA_Teguh\dataset3\D\Jalan16.csv,11748,11224,284,13,0.9327666382566095,0.0,D,16
E:\0.TA_Teguh\dataset3\D\Jalan17.csv,10743,10306,241,4,0.9541881516259278,0.0,D,17
E:\0.TA_Teguh\dataset3\D\Jalan18.csv,10053,9664,188,2,0.9586621808058371,0.0,D,18
E:\0.TA_Teguh\dataset3\D\Jalan19.csv,10159,8828,301,37,0.8599069948994994,0.0,D,19
E:\0.TA_Teguh\dataset3\D\Jalan20.csv,10956,10358,286,18,0.9159228799339705,0.0,D,20
E:\0.TA_Teguh\dataset3\D\Jalan21.csv,14189,13636,253,2,0.9644897198194956,0.0,D,21
E:\0.TA_Teguh\dataset3\D\Jalan22.csv,11545,11139,202,0,0.9662795708170179,0.8181818181818182,D,22
E:\0.TA_Teguh\dataset3\D\Jalan23.csv,20464,18932,529,75,0.8379286178006274,0.0,D,23
E:\0.TA_Teguh\dataset3\D\Jalan24.csv,23201,21811,511,46,0.891409513938842,0.0,D,24
E:\0.TA_Teguh\dataset3\D\Jalan25.csv,2831,2641,92,19,0.7779881432925662,0.0,D,25
E:\0.TA_Teguh\dataset3\D\Jalan26.csv,6232,5950,102,9,0.8835593888035226,0.0,D,26
E:\0.TA_Teguh\dataset3\D\Jalan27.csv,5398,4578,116,33,0.6935325770510774,0.0,D,27
E:\0.TA_Teguh\dataset3\D\Jalan28.csv,710,508,79,32,0.5883889261931647,0.0,D,28
E:\0.TA_Teguh\dataset3\D\Jalan29.csv,2110,1323,107,43,0.5895788696268706,0.0,D,29
E:\0.TA_Teguh\dataset3\D\Jalan30.csv,3026,1929,119,43,0.626033410530383,0.0,D,30
E:\0.TA_Teguh\dataset3\D\Jalan31.csv,4137,3083,106,35,0.6493792913617836,0.0,D,31
E:\0.TA_Teguh\dataset3\D\Jalan32.csv,2741,2626,67,12,0.8019808474335397,0.0,D,32
