timestamp,frame,x,y,z,doppler,SNR,cluster_id
20:55:18.412717,1,-5.334342217368847,3.386691939266421,-1.0546601378970868,3.131240083632292,3.1199999302625656,0
20:55:18.412717,1,-0.1138877215984446,0.2237523538859889,1.9687994057729148,0.2783200074336491,3.519999921321869,0
20:55:18.412717,1,3.448229281243947,5.033431246154743,5.594708851628386,0.8349600223009475,3.1199999302625656,0
20:55:18.412717,1,3.511324074169045,0.412686506604994,-4.062683468150077,2.992080079915468,3.359999924898148,0
20:55:18.412717,1,1.8168270096744248,2.8893447548331257,1.3337913964757206,-0.0697200018621515,11.879999734461308,0
20:55:18.412717,1,1.8461724811086373,2.972676846257614,1.4598599337544995,-0.0697200018621515,12.23999972641468,0
20:55:18.412717,1,1.8791514853958988,3.025779101578038,1.4502111703032456,-0.0697200018621515,5.519999876618385,0
20:55:18.412717,1,1.8127864662914488,2.819422094661036,1.35056297485196,-0.0697200018621515,5.639999873936176,0
20:55:18.466812,2,-6.16268558223202,2.268795960639979,-0.4758249221393811,-0.0697200018621515,3.2399999275803566,0
20:55:18.466812,2,-6.003113647605636,2.702583363782439,-0.6088918546976703,2.2962800613313448,3.2399999275803566,0
20:55:18.466812,2,-0.0595425173643309,0.2386291389844731,2.059328144535088,-1.3916000371682458,3.879999913275242,0
20:55:18.466812,2,-0.7694887154841966,6.638931063307397,-0.1420362263388002,-1.1830000315967482,2.999999932944774,0
20:55:18.466812,2,1.6620492046532,2.8559247188311288,1.442785042916213,-0.0697200018621515,5.519999876618385,0
20:55:18.466812,2,1.6957097011858355,2.887210072975847,1.332399240805968,-0.0697200018621515,11.639999739825726,0
20:55:18.466812,2,1.7871034616880663,2.90675054708478,1.3291275284982662,-0.0697200018621515,12.11999972909689,0
20:55:18.466812,2,1.819607931551983,2.9596195541597217,1.3169254626974078,-0.0697200018621515,5.759999871253967,0
20:55:18.521846,3,-0.0469972395900732,0.1827142289888476,2.168569795860507,-0.0697200018621515,3.759999915957451,0
20:55:18.577585,4,-0.0702866298895948,0.0497834587720018,1.7621126254464343,-0.3480400092958007,5.359999880194664,0
20:55:18.577585,4,1.695796530876527,3.089614519253167,1.2467580188554963,0.0697200018621515,4.639999896287918,0
