input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\F\Jalan51.csv,5928,5197,124,31,0.7259443191062193,0.0,F,51
E:\0.TA_Teguh\dataset3\F\Jalan52.csv,672,202,105,93,0.11148159263705483,0.0,F,52
E:\0.TA_Teguh\dataset3\F\Jalan53.csv,1947,1162,138,91,0.32918284119308727,0.0,F,53
E:\0.TA_Teguh\dataset3\F\Jalan54.csv,4092,2959,130,53,0.5670081634521145,0.0,F,54
E:\0.TA_Teguh\dataset3\F\Jalan55.csv,4443,3555,133,56,0.556187214759654,0.0,F,55
E:\0.TA_Teguh\dataset3\F\Jalan56.csv,3864,3331,101,39,0.5927797703217059,0.0,F,56
E:\0.TA_Teguh\dataset3\F\Jalan57.csv,6498,5747,117,30,0.7218686105289666,0.0,F,57
E:\0.TA_Teguh\dataset3\F\Jalan58.csv,3802,3312,136,60,0.5397874053503694,0.0,F,58
E:\0.TA_Teguh\dataset3\F\Jalan59.csv,4491,3344,127,59,0.5214768338108562,0.0,F,59
E:\0.TA_Teguh\dataset3\F\Jalan60.csv,3606,3230,122,40,0.6548389858758276,0.0,F,60
E:\0.TA_Teguh\dataset3\F\Jalan61.csv,6686,5899,143,41,0.6902884227637304,0.0,F,61
E:\0.TA_Teguh\dataset3\F\Jalan62.csv,4638,4168,130,46,0.6155983229864826,0.0,F,62
E:\0.TA_Teguh\dataset3\F\Jalan63.csv,9391,8232,320,120,0.6026366148156063,0.0,F,63
E:\0.TA_Teguh\dataset3\F\Jalan64.csv,10980,10104,279,55,0.7723398172715288,0.0,F,64
E:\0.TA_Teguh\dataset3\F\Jalan65.csv,11212,10539,235,34,0.8232167610280238,0.0,F,65
E:\0.TA_Teguh\dataset3\F\Jalan66.csv,12077,11584,180,5,0.9371500308387338,0.0,F,66
E:\0.TA_Teguh\dataset3\F\Jalan67.csv,7122,6304,273,111,0.5740815239772522,0.0,F,67
E:\0.TA_Teguh\dataset3\F\Jalan68.csv,9876,9045,260,61,0.7389655344554725,0.0,F,68
E:\0.TA_Teguh\dataset3\F\Jalan69.csv,10344,9742,207,27,0.8380563587894533,0.0,F,69
E:\0.TA_Teguh\dataset3\F\Jalan70.csv,10004,9567,166,13,0.8856716815825688,0.0,F,70
E:\0.TA_Teguh\dataset3\F\Jalan71.csv,20465,18412,480,124,0.7156922949821123,0.0,F,71
E:\0.TA_Teguh\dataset3\F\Jalan72.csv,24481,22763,437,70,0.8124415592345211,0.0,F,72
