timestamp,frame,N_raw,N_roi,valid_minpts,N_inlier,conf
17:41:44.078438,1,33,1,0,0,0.0
17:41:44.134975,2,50,4,0,0,0.0
17:41:44.189110,3,42,1,0,0,0.0
17:41:44.241230,4,21,0,0,0,0.0
17:41:44.298372,5,32,1,0,0,0.0
17:41:44.356193,6,52,7,0,0,0.0
17:41:44.404450,7,4,1,0,0,0.0
17:41:44.466961,8,53,14,1,14,1.0
17:41:44.518030,9,28,12,1,12,1.0
17:41:44.570245,10,14,10,1,10,1.0
17:41:44.623808,11,2,2,0,0,0.0
17:41:44.678491,12,2,2,0,0,0.0
17:41:44.738937,13,37,34,1,34,1.0
17:41:44.792182,14,4,4,0,0,0.0
17:41:44.852480,15,45,43,1,42,0.9767441860465116
17:41:44.905486,16,28,25,1,24,0.96
17:41:44.960478,17,29,22,1,21,0.9545454545454546
17:41:45.015144,18,25,23,1,22,0.9565217391304348
17:41:45.070460,19,36,33,1,32,0.9696969696969697
17:41:45.122096,20,14,12,1,11,0.9166666666666666
17:41:45.178195,21,21,19,1,19,1.0
17:41:45.232309,22,5,5,0,0,0.0
17:41:45.291467,23,39,31,1,31,1.0
17:41:45.342811,24,12,12,1,10,0.8333333333333334
17:41:45.399696,25,30,30,1,29,0.9666666666666667
17:41:45.453546,26,22,22,1,22,1.0
17:41:45.508387,27,18,18,1,17,0.9444444444444444
17:41:45.565623,28,33,33,1,32,0.9696969696969697
17:41:45.621573,29,39,36,1,35,0.9722222222222222
17:41:45.671453,30,6,6,0,0,0.0
17:41:45.731386,31,39,36,1,35,0.9722222222222222
17:41:45.781551,32,5,5,0,0,0.0
17:41:45.841336,33,30,30,1,29,0.9666666666666667
17:41:45.895914,34,36,36,1,33,0.9166666666666666
17:41:45.951690,35,40,40,1,39,0.975
17:41:46.001526,36,8,7,0,0,0.0
17:41:46.060141,37,36,29,1,28,0.9655172413793104
17:41:46.119583,38,60,54,1,52,0.9629629629629629
17:41:46.168910,39,19,16,1,15,0.9375
17:41:46.225544,40,33,33,1,32,0.9696969696969697
17:41:46.284263,41,52,42,1,39,0.9285714285714286
17:41:46.338229,42,46,39,1,38,0.9743589743589743
17:41:46.389368,43,16,7,0,0,0.0
17:41:46.443810,44,26,5,0,0,0.0
17:41:46.503025,45,45,33,1,32,0.9696969696969697
17:41:46.560501,46,69,62,1,60,0.967741935483871
17:41:46.610753,47,34,34,1,33,0.9705882352941176
17:41:46.666636,48,43,21,1,19,0.9047619047619048
17:41:46.716696,49,6,6,0,0,0.0
17:41:46.778901,50,60,54,1,53,0.9814814814814815
17:41:46.829311,51,24,18,1,16,0.8888888888888888
17:41:46.886501,52,41,41,1,38,0.926829268292683
