timestamp,frame,x,y,z,doppler,SNR,w_snr,d2,is_inlier
18:39:31.917236,1,1.0878241,1.4347138,1.0770829,-0.06972,32.52,1.0,4.2791586,1
18:39:31.917236,1,1.0090523,1.348798,1.4556262,-0.13916,21.359999,1.0,4.990844,1
18:39:31.917236,1,0.8316263,1.4785388,1.4939308,-0.13916,28.76,1.0,4.299664,1
18:39:31.917236,1,0.88904685,1.5658743,1.4039344,-0.13916,31.76,1.0,4.631666,1
18:39:31.917236,1,0.9811509,1.546709,1.3024079,-0.13916,41.52,1.0,4.6770964,1
18:39:31.917236,1,1.1519245,1.3914394,1.0886782,-0.06972,34.76,1.0,3.2103543,1
18:39:31.917236,1,1.0306933,1.4559292,1.3553276,-0.06972,87.36,1.0,1.146294,1
18:39:31.917236,1,1.1987959,1.3573775,1.097805,-0.06972,27.88,1.0,4.1366663,1
18:39:31.917236,1,0.9514174,1.3925855,1.4621376,-0.13916,38.36,1.0,3.13514,1
18:39:31.917236,1,0.9213243,1.5419747,1.3907902,-0.13916,49.36,1.0,3.1579084,1
18:39:31.917236,1,0.9830414,1.4851081,1.347509,-0.06972,86.36,1.0,0.6406471,1
18:39:31.917236,1,1.1216478,1.3866539,1.354432,-0.13916,32.239998,1.0,4.661653,1
18:39:31.917236,1,0.93885314,1.4702243,1.435449,-0.13916,84.0,1.0,0.6432895,1
18:39:31.917236,1,1.142291,1.3712342,1.1897602,-0.06972,53.64,1.0,2.2347429,1
18:39:31.917236,1,0.8912984,1.4281888,1.4525977,-0.13916,46.64,1.0,3.9945796,1
18:39:31.917236,1,0.9643566,1.556105,1.2998902,0.06972,34.36,1.0,4.921371,1
18:39:31.917236,1,1.1676655,1.3802365,1.09168,-0.06972,31.64,1.0,3.3584392,1
18:39:31.917236,1,0.8159936,1.4864962,1.4917986,-0.13916,23.64,1.0,5.2307897,1
18:39:31.917236,1,1.1200982,1.4133862,1.0827975,-0.06972,35.239998,1.0,3.407503,1
18:39:31.917236,1,1.0405906,1.4773288,1.2408746,-0.06972,68.119995,1.0,1.0780923,1
18:39:31.917236,1,0.8754691,1.505279,1.4260561,-0.06972,46.239998,1.0,2.0745125,1
18:39:31.917236,1,1.0759553,1.4184971,1.3458996,-0.13916,50.36,1.0,1.9396908,1
18:39:31.917236,1,1.0715231,1.4451427,1.0742885,-0.06972,28.64,1.0,4.9747577,1
