input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\J\Jalan23.csv,19496,16072,541,111,0.7514211288721341,0.0,J,23
E:\0.TA_Teguh\dataset3\J\Jalan24.csv,26649,23753,525,85,0.7913931087665074,0.0,J,24
E:\0.TA_Teguh\dataset3\J\Jalan25.csv,3952,3247,96,27,0.6880539398242919,0.0,J,25
E:\0.TA_Teguh\dataset3\J\Jalan26.csv,4468,4143,89,16,0.7735588508221554,0.0,J,26
E:\0.TA_Teguh\dataset3\J\Jalan27.csv,5363,4562,94,18,0.763971072026396,0.0,J,27
E:\0.TA_Teguh\dataset3\J\Jalan28.csv,1064,741,87,48,0.4273765802087281,0.0,J,28
E:\0.TA_Teguh\dataset3\J\Jalan29.csv,1820,1282,94,42,0.5240148482176635,0.0,J,29
E:\0.TA_Teguh\dataset3\J\Jalan30.csv,3353,2177,91,32,0.6099252966184453,0.0,J,30
E:\0.TA_Teguh\dataset3\J\Jalan31.csv,4488,3400,93,29,0.6492346621012653,0.0,J,31
E:\0.TA_Teguh\dataset3\J\Jalan32.csv,3070,2730,79,23,0.6739526137837253,0.0,J,32
E:\0.TA_Teguh\dataset3\J\Jalan33.csv,4087,3545,92,19,0.7563699822935896,0.0,J,33
E:\0.TA_Teguh\dataset3\J\Jalan34.csv,3606,3061,98,33,0.6325229100567636,0.0,J,34
E:\0.TA_Teguh\dataset3\J\Jalan35.csv,4526,3655,96,25,0.694554470340314,0.0,J,35
E:\0.TA_Teguh\dataset3\J\Jalan36.csv,2894,2510,85,22,0.7030028623986412,0.0,J,36
E:\0.TA_Teguh\dataset3\J\Jalan37.csv,3929,3468,98,20,0.7531692487482624,0.0,J,37
E:\0.TA_Teguh\dataset3\J\Jalan38.csv,3636,3235,97,28,0.6656346070800758,0.0,J,38
E:\0.TA_Teguh\dataset3\J\Jalan39.csv,8986,8388,198,15,0.8728504744750172,0.0,J,39
E:\0.TA_Teguh\dataset3\J\Jalan40.csv,8986,8388,198,15,0.8728504744750172,0.0,J,40
E:\0.TA_Teguh\dataset3\J\Jalan41.csv,8912,8289,159,4,0.9179183754210898,0.0,J,41
E:\0.TA_Teguh\dataset3\J\Jalan42.csv,8927,8379,134,5,0.9076337799325657,0.0,J,42
E:\0.TA_Teguh\dataset3\J\Jalan43.csv,9986,9230,193,14,0.8792668521906606,0.0,J,43
E:\0.TA_Teguh\dataset3\J\Jalan44.csv,11224,10558,193,5,0.9235991112449498,0.0,J,44
E:\0.TA_Teguh\dataset3\J\Jalan45.csv,10242,9677,151,0,0.9453464844871509,0.8,J,45
E:\0.TA_Teguh\dataset3\J\Jalan46.csv,9296,8762,123,0,0.9443594896448759,0.84375,J,46
E:\0.TA_Teguh\dataset3\J\Jalan47.csv,15211,13340,386,81,0.7484450994509905,0.0,J,47
E:\0.TA_Teguh\dataset3\J\Jalan48.csv,18564,16553,418,82,0.7527666279698272,0.0,J,48
E:\0.TA_Teguh\dataset3\J\Jalan49.csv,6008,5073,138,28,0.7611909692699045,0.0,J,49
E:\0.TA_Teguh\dataset3\J\Jalan50.csv,6693,6100,130,24,0.7661853497669769,0.0,J,50
E:\0.TA_Teguh\dataset3\J\Jalan51.csv,7635,6456,139,30,0.7461902797009194,0.0,J,51
E:\0.TA_Teguh\dataset3\J\Jalan52.csv,1809,1431,112,50,0.5260312456872451,0.0,J,52
E:\0.TA_Teguh\dataset3\J\Jalan53.csv,2958,1738,148,67,0.5152773088485446,0.0,J,53
E:\0.TA_Teguh\dataset3\J\Jalan54.csv,3942,2656,146,54,0.5955789564293561,0.0,J,54
E:\0.TA_Teguh\dataset3\J\Jalan55.csv,7236,6111,138,36,0.6997534202952267,0.0,J,55
E:\0.TA_Teguh\dataset3\J\Jalan56.csv,4484,4141,113,20,0.7777172563566921,0.0,J,56
E:\0.TA_Teguh\dataset3\J\Jalan57.csv,5898,5097,136,40,0.6735972942604811,0.0,J,57
E:\0.TA_Teguh\dataset3\J\Jalan58.csv,4973,4249,140,46,0.6277390568307251,0.0,J,58
E:\0.TA_Teguh\dataset3\J\Jalan59.csv,8155,6340,155,50,0.6402481710510477,0.0,J,59
E:\0.TA_Teguh\dataset3\J\Jalan60.csv,4593,4045,126,26,0.7549380757321653,0.0,J,60
E:\0.TA_Teguh\dataset3\J\Jalan61.csv,7183,6244,150,25,0.7870575904806523,0.0,J,61
E:\0.TA_Teguh\dataset3\J\Jalan62.csv,5707,5099,153,46,0.6568814033756739,0.0,J,62
E:\0.TA_Teguh\dataset3\J\Jalan63.csv,10069,7410,361,116,0.643086146195854,0.0,J,63
E:\0.TA_Teguh\dataset3\J\Jalan64.csv,11515,10661,281,33,0.8317808901712522,0.0,J,64
E:\0.TA_Teguh\dataset3\J\Jalan65.csv,11471,10717,239,19,0.8658098586070817,0.0,J,65
E:\0.TA_Teguh\dataset3\J\Jalan66.csv,11203,10538,191,3,0.9262172350788044,0.0,J,66
E:\0.TA_Teguh\dataset3\J\Jalan67.csv,13172,12081,260,13,0.9036301812589769,0.0,J,67
E:\0.TA_Teguh\dataset3\J\Jalan68.csv,13115,12395,233,5,0.9260859850138667,0.0,J,68
E:\0.TA_Teguh\dataset3\J\Jalan69.csv,13514,12797,197,3,0.9314753341545844,0.0,J,69
E:\0.TA_Teguh\dataset3\J\Jalan70.csv,12232,11651,164,1,0.9434873353459658,0.0,J,70
E:\0.TA_Teguh\dataset3\J\Jalan71.csv,21653,18710,597,146,0.7144962701513814,0.0,J,71
E:\0.TA_Teguh\dataset3\J\Jalan72.csv,29003,25820,515,52,0.8506396722359663,0.0,J,72
