timestamp,frame,cx,cy,cz,v_walk,step_event,step_time,step_length,step_count,cadence_spm
1762771577.230720,77,-1.895175,0.638397,0.808310,2.687604,0,,,1,84.794998
1762771577.294163,78,-1.958000,0.563762,0.802344,1.537685,0,,,1,77.817724
1762771577.342162,79,-1.844965,0.708600,1.024353,3.827731,1,0.819031,3.135030,2,146.514601
1762771577.405339,80,-1.928420,0.659804,0.833137,1.530216,0,,,2,136.022401
1762771577.468779,81,-1.734693,0.653764,1.070179,3.055156,0,,,2,126.897086
1762771577.522081,82,-1.697045,0.845148,-0.975269,3.659341,0,,,2,120.126075
1762771577.580467,83,-1.605258,0.605372,1.225216,4.397337,0,,,2,113.492717
1762771577.633409,84,-1.536513,0.672097,1.279110,1.809579,0,,,2,108.081027
1762771577.690715,85,-1.499376,0.650383,1.314521,0.750684,0,,,2,102.776357
1762771577.740355,86,-1.430233,0.760713,1.334759,2.622962,0,,,2,98.584948
1762771577.798363,87,-1.413874,0.701615,1.221598,1.057095,0,,,2,94.100484
1762771577.835436,88,-1.222576,0.819008,0.990622,6.054245,0,,,2,91.442159
1762771577.905146,89,-1.313040,0.681120,1.290816,2.365719,0,,,2,86.829738
1762771577.962894,90,-1.193593,0.812049,1.352574,3.069014,0,,,2,83.347061
1762771578.025236,91,-1.214415,0.767952,1.475615,0.782239,0,,,2,79.887891
1762771578.073080,92,-1.133398,0.881289,1.411204,2.911863,0,,,2,77.421882
1762771578.137038,93,-1.178716,0.842719,1.533116,0.930437,0,,,2,74.353711
1762771578.189728,94,-0.858047,0.957286,1.337820,6.462727,0,,,2,72.003004
1762771578.232548,95,-0.781895,1.000124,1.356047,2.040536,0,,,2,70.199387
1762771578.295486,96,-0.687155,0.992942,1.242030,1.509599,0,,,2,67.706532
1762771578.343191,97,-0.584320,0.977102,1.305324,2.181039,0,,,2,65.931883
1762771578.403414,98,-0.541393,1.001919,1.354206,0.823343,0,,,2,63.820184
1762771578.467530,99,-0.469063,1.040785,1.366389,1.280650,0,,,2,61.715709
1762771578.581656,100,-0.401600,1.147914,-0.325078,1.109316,0,,,2,58.294165
1762771578.587003,101,-0.364679,1.054743,1.382928,18.741470,1,1.244842,23.330161,3,87.214687
1762771578.623539,102,-0.293321,1.005119,1.374888,2.378945,0,,,3,85.697633
1762771578.681986,103,-0.214599,1.061752,1.374281,1.659222,0,,,3,83.377514
1762771578.729938,104,-0.134559,1.021607,1.324218,1.867357,0,,,3,81.565796
1762771578.786856,105,-0.107226,1.057604,1.168965,0.794113,0,,,3,79.514957
1762771578.850428,106,-0.011844,1.041040,1.326584,1.522819,0,,,3,77.342936
1762771578.898117,107,0.012402,1.063597,1.369974,0.694432,0,,,3,75.789930
1762771578.954112,108,0.031667,0.957663,1.233786,1.922882,0,,,3,74.044185
1762771579.008031,109,0.104382,0.974582,0.527401,1.384613,0,,,3,72.437530
1762771579.056015,110,0.163965,1.000913,1.160975,1.357571,1,0.469012,0.636717,4,94.753635
1762771579.124607,111,0.271929,1.010687,1.291240,1.580432,0,,,4,92.255304
1762771579.167567,112,0.412514,1.058560,1.229748,3.457014,0,,,4,90.756588
1762771579.231083,113,0.430593,1.022126,1.319904,0.640355,0,,,4,88.627870
1762771579.279838,114,0.442880,0.765025,1.280675,5.279278,0,,,4,87.060381
1762771579.327912,115,0.525745,0.943619,1.405462,4.095422,0,,,4,85.568179
