timestamp,frame,cx,cy,cz,v_walk,step_event,step_time,step_length,step_count,cadence_spm
1762771642.102853,66,-0.137891,5.680408,1.691225,93.813206,0,,,5,102.957873
1762771642.150514,67,0.009351,0.165064,1.994524,115.760180,0,,,5,101.300884
1762771642.214506,68,-1.003067,3.206906,0.768152,50.098420,0,,,5,99.158256
1762771642.262395,69,-1.069223,3.061811,1.156268,3.329934,0,,,5,97.613188
1762771642.310129,70,0.004957,0.181301,1.884487,64.404059,0,,,5,96.120282
1762771642.380980,71,0.389120,3.305159,0.761315,44.422620,0,,,5,93.986713
1762771642.421999,72,0.017839,3.180714,2.057420,9.546512,0,,,5,92.794254
1762771642.486113,73,0.108658,0.212562,2.060185,46.316165,0,,,5,90.989786
1762771642.535133,74,-0.143115,0.144364,1.809130,5.321245,0,,,5,89.656798
1762771642.601759,75,0.025994,3.306666,1.335844,47.531086,0,,,5,87.906434
1762771642.655954,76,-0.019967,2.890199,0.038240,7.731279,0,,,5,86.532277
1762771642.710563,77,0.047138,0.229723,1.798389,48.733852,1,1.321487,64.401161,6,102.228475
1762771642.763927,78,-0.033648,0.196657,2.080803,1.635793,0,,,6,100.702483
1762771642.821145,79,1.502589,3.111681,1.836474,57.587429,0,,,6,99.116068
1762771642.868922,80,0.181062,4.671784,2.724723,42.794963,0,,,6,97.829229
1762771642.916250,81,-0.102332,0.200217,2.153143,94.669458,0,,,6,96.586990
1762771642.985446,82,-4.460879,4.371185,0.238030,87.182731,0,,,6,94.826515
1762771643.037434,83,-2.807707,1.765806,0.627101,59.352994,0,,,6,93.545517
1762771643.091725,84,1.925261,5.294084,0.593064,108.734188,0,,,6,92.244171
1762771643.146793,85,0.112252,0.181443,1.822303,98.508241,1,0.436229,42.972174,7,106.120823
1762771643.202724,86,-0.014032,0.172647,1.907582,2.263309,0,,,7,104.642013
1762771643.249126,87,-3.264647,3.946775,2.093427,107.344956,0,,,7,103.446078
1762771643.312526,88,0.112268,0.241591,0.007589,79.072745,0,,,7,101.855571
1762771643.364866,89,0.010146,0.180375,2.006758,2.274828,0,,,7,100.578902
1762771643.424591,90,0.123876,0.219591,2.021063,2.014243,0,,,7,99.160638
1762771643.479701,91,0.135036,2.342965,1.949737,38.530794,0,,,7,97.887019
1762771643.535754,92,-2.344678,0.356183,-3.254402,56.686638,0,,,7,96.624714
1762771643.589088,93,0.027425,1.291762,-1.254846,47.810308,0,,,7,95.453493
1762771643.629570,94,-0.017839,0.245751,2.057420,25.863512,1,0.482777,12.486306,8,108.095209
1762771643.694141,95,1.946358,3.525475,7.491516,59.204440,0,,,8,106.545886
1762771643.748277,96,0.067848,6.462616,1.864258,64.402067,0,,,8,105.280763
1762771643.806478,97,-0.060941,0.211049,1.918798,107.436054,0,,,8,103.953738
1762771643.852105,98,0.091271,0.137750,2.191581,3.702668,0,,,8,102.936578
1762771643.920479,99,0.178076,0.248386,2.035444,2.056695,0,,,8,101.449039
1762771643.995355,100,-0.028462,1.341663,1.822226,14.859528,0,,,8,99.868607
1762771644.026628,101,-2.137433,2.772826,2.612435,81.500048,0,,,8,99.223005
1762771644.084721,102,0.980140,1.322385,-2.093355,59.188661,0,,,8,98.045601
