input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\F\Jalan1.csv,4438,3954,100,26,0.7222764005125698,0.0,F,1
E:\0.TA_Teguh\dataset3\F\Jalan2.csv,7293,6446,108,19,0.8044903685576309,0.0,F,2
E:\0.TA_Teguh\dataset3\F\Jalan3.csv,5538,5035,96,15,0.8238266577486549,0.0,F,3
E:\0.TA_Teguh\dataset3\F\Jalan4.csv,690,354,82,59,0.276187168586927,0.0,F,4
E:\0.TA_Teguh\dataset3\F\Jalan5.csv,1610,1057,110,59,0.45721360901385244,0.0,F,5
E:\0.TA_Teguh\dataset3\F\Jalan6.csv,3508,2652,112,46,0.5717496127682088,0.0,F,6
E:\0.TA_Teguh\dataset3\F\Jalan7.csv,3744,3059,111,41,0.6114951835747326,0.0,F,7
E:\0.TA_Teguh\dataset3\F\Jalan8.csv,3576,3240,95,27,0.6963695603556913,0.0,F,8
E:\0.TA_Teguh\dataset3\F\Jalan9.csv,6563,6214,111,18,0.8150357416185328,0.0,F,9
E:\0.TA_Teguh\dataset3\F\Jalan10.csv,4198,3745,123,36,0.6878586172903363,0.0,F,10
E:\0.TA_Teguh\dataset3\F\Jalan11.csv,4944,4706,110,21,0.794302618489728,0.0,F,11
E:\0.TA_Teguh\dataset3\F\Jalan12.csv,4250,3923,114,33,0.6883775410613182,0.0,F,12
E:\0.TA_Teguh\dataset3\F\Jalan13.csv,5542,5036,126,26,0.7763074437400043,0.0,F,13
E:\0.TA_Teguh\dataset3\F\Jalan14.csv,3962,3665,123,29,0.7443102788852114,0.0,F,14
E:\0.TA_Teguh\dataset3\F\Jalan15.csv,9348,8423,301,83,0.7079438143396088,0.0,F,15
E:\0.TA_Teguh\dataset3\F\Jalan16.csv,11023,10370,294,58,0.7840420586305,0.0,F,16
E:\0.TA_Teguh\dataset3\F\Jalan17.csv,11835,11325,245,20,0.8958049815628535,0.0,F,17
E:\0.TA_Teguh\dataset3\F\Jalan18.csv,12211,11826,198,6,0.9434652323200151,0.0,F,18
E:\0.TA_Teguh\dataset3\F\Jalan19.csv,8247,7601,258,74,0.6958515117489183,0.0,F,19
E:\0.TA_Teguh\dataset3\F\Jalan20.csv,9388,8821,220,29,0.8437991045038974,0.0,F,20
E:\0.TA_Teguh\dataset3\F\Jalan21.csv,9462,9128,173,5,0.9456110234498036,0.0,F,21
E:\0.TA_Teguh\dataset3\F\Jalan22.csv,9664,9387,161,8,0.9261684699352064,0.0,F,22
E:\0.TA_Teguh\dataset3\F\Jalan23.csv,18062,16637,439,71,0.8169828973048777,0.0,F,23
E:\0.TA_Teguh\dataset3\F\Jalan24.csv,22036,20736,434,69,0.8189971345963131,0.0,F,24
E:\0.TA_Teguh\dataset3\F\Jalan25.csv,3453,3128,81,12,0.8402130516619779,0.0,F,25
E:\0.TA_Teguh\dataset3\F\Jalan26.csv,5539,5057,93,20,0.761236058275587,0.0,F,26
E:\0.TA_Teguh\dataset3\F\Jalan27.csv,4665,4232,90,18,0.7811143557986336,0.0,F,27
E:\0.TA_Teguh\dataset3\F\Jalan28.csv,473,122,79,69,0.12413100261201528,0.0,F,28
E:\0.TA_Teguh\dataset3\F\Jalan29.csv,1240,764,87,50,0.41628585179457295,0.0,F,29
E:\0.TA_Teguh\dataset3\F\Jalan30.csv,2841,2302,93,29,0.6668093623525553,0.0,F,30
E:\0.TA_Teguh\dataset3\F\Jalan31.csv,3337,2703,91,26,0.6949488592480566,0.0,F,31
E:\0.TA_Teguh\dataset3\F\Jalan32.csv,3182,2925,79,18,0.7495545846251733,0.0,F,32
E:\0.TA_Teguh\dataset3\F\Jalan33.csv,3324,2901,81,17,0.7723391098528399,0.0,F,33
E:\0.TA_Teguh\dataset3\F\Jalan34.csv,2533,2231,98,35,0.6213946715735049,0.0,F,34
E:\0.TA_Teguh\dataset3\F\Jalan35.csv,4576,4367,84,10,0.856825643987016,0.0,F,35
E:\0.TA_Teguh\dataset3\F\Jalan36.csv,3777,3441,102,37,0.6174216333566108,0.0,F,36
E:\0.TA_Teguh\dataset3\F\Jalan37.csv,5719,4932,105,22,0.7729722174963065,0.0,F,37
E:\0.TA_Teguh\dataset3\F\Jalan38.csv,3100,2835,109,40,0.618427882482261,0.0,F,38
E:\0.TA_Teguh\dataset3\F\Jalan39.csv,7426,6942,202,36,0.7990555474022815,0.0,F,39
E:\0.TA_Teguh\dataset3\F\Jalan40.csv,7142,6772,193,25,0.8494872456741093,0.0,F,40
E:\0.TA_Teguh\dataset3\F\Jalan41.csv,8526,8120,164,9,0.9153485956047268,0.0,F,41
E:\0.TA_Teguh\dataset3\F\Jalan42.csv,9107,8797,140,9,0.9085654035798932,0.0,F,42
E:\0.TA_Teguh\dataset3\F\Jalan43.csv,6074,5552,204,47,0.7495686062096086,0.0,F,43
E:\0.TA_Teguh\dataset3\F\Jalan44.csv,7950,7472,194,26,0.8434831569439976,0.0,F,44
E:\0.TA_Teguh\dataset3\F\Jalan45.csv,8160,7852,157,8,0.9234826622602152,0.0,F,45
E:\0.TA_Teguh\dataset3\F\Jalan46.csv,7447,7177,124,10,0.8946267431906323,0.0,F,46
E:\0.TA_Teguh\dataset3\F\Jalan47.csv,14865,13784,370,67,0.7990036911639994,0.0,F,47
E:\0.TA_Teguh\dataset3\F\Jalan48.csv,15693,14697,331,46,0.838691417703339,0.0,F,48
E:\0.TA_Teguh\dataset3\F\Jalan49.csv,5410,4856,123,29,0.751272466163098,0.0,F,49
E:\0.TA_Teguh\dataset3\F\Jalan50.csv,7666,7232,124,28,0.7560990923490863,0.0,F,50
E:\0.TA_Teguh\dataset3\F\Jalan51.csv,5928,5259,124,26,0.7707065519671269,0.0,F,51
E:\0.TA_Teguh\dataset3\F\Jalan52.csv,672,261,105,86,0.17990362811791383,0.0,F,52
E:\0.TA_Teguh\dataset3\F\Jalan53.csv,1947,1239,138,82,0.39574323879796264,0.0,F,53
E:\0.TA_Teguh\dataset3\F\Jalan54.csv,4092,3030,130,48,0.613224415450078,0.0,F,54
E:\0.TA_Teguh\dataset3\F\Jalan55.csv,4443,3650,133,47,0.6278414868944061,0.0,F,55
E:\0.TA_Teguh\dataset3\F\Jalan56.csv,3864,3476,101,24,0.7459202096911413,0.0,F,56
E:\0.TA_Teguh\dataset3\F\Jalan57.csv,6498,5796,117,27,0.752699064540367,0.0,F,57
E:\0.TA_Teguh\dataset3\F\Jalan58.csv,3802,3399,136,53,0.5957615349569405,0.0,F,58
E:\0.TA_Teguh\dataset3\F\Jalan59.csv,4491,3388,127,55,0.5546390750811631,0.0,F,59
E:\0.TA_Teguh\dataset3\F\Jalan60.csv,3606,3357,122,27,0.7663202508128819,0.0,F,60
E:\0.TA_Teguh\dataset3\F\Jalan61.csv,6686,5960,143,37,0.7216705174349073,0.0,F,61
E:\0.TA_Teguh\dataset3\F\Jalan62.csv,4638,4225,130,43,0.6443839119263083,0.0,F,62
