timestamp,frame,x,y,z,doppler,SNR,w_snr,d2,is_inlier
15:56:29.206366,1,0.9074756,1.6235948,0.80091804,-0.06972,8.5199995,0.852,2.9284625,1
15:56:29.206366,1,0.9384499,1.611077,0.69422156,-0.06972,10.639999,1.0,2.4691336,1
15:56:29.206366,1,0.96452653,1.6558439,0.65793794,-0.06972,6.24,0.624,2.6590316,1
15:56:29.206366,1,0.94112283,1.7410614,1.339337,-0.06972,6.64,0.664,8.351491,1
15:56:29.206366,1,0.9091298,1.560542,1.2385591,-0.06972,6.64,0.664,0.41317728,1
15:56:29.206366,1,0.94415915,1.6419176,1.2885149,-0.06972,9.24,0.92399997,1.7518996,1
15:56:29.206366,1,0.8182157,1.4555354,1.6453325,-0.06972,9.0,0.9,3.8345003,1
15:56:29.206366,1,0.84866065,1.4959483,1.5808352,-0.06972,19.76,1.0,1.63492,1
15:56:29.206366,1,0.91084754,1.5271319,1.5528452,-0.06972,17.64,1.0,3.7154484,1
15:56:29.206366,1,0.8182157,1.4555354,1.6453325,-0.06972,9.0,0.9,3.8345003,1
15:56:29.206366,1,0.94112283,1.7410614,1.339337,-0.06972,6.64,0.664,8.351491,1
15:56:29.206366,1,0.9384499,1.611077,0.69422156,-0.06972,10.639999,1.0,2.4691336,1
15:56:29.206366,1,0.91084754,1.5271319,1.5528452,-0.06972,17.64,1.0,3.7154484,1
15:56:29.206366,1,0.94112283,1.7410614,1.339337,-0.06972,6.64,0.664,8.351491,1
15:56:29.206366,1,0.8182157,1.4555354,1.6453325,-0.06972,9.0,0.9,3.8345003,1
15:56:29.206366,1,0.94415915,1.6419176,1.2885149,-0.06972,9.24,0.92399997,1.7518996,1
15:56:29.206366,1,0.91084754,1.5271319,1.5528452,-0.06972,17.64,1.0,3.7154484,1
15:56:29.206366,1,0.91084754,1.5271319,1.5528452,-0.06972,17.64,1.0,3.7154484,1
15:56:29.206366,1,0.8182157,1.4555354,1.6453325,-0.06972,9.0,0.9,3.8345003,1
15:56:29.206366,1,0.94415915,1.6419176,1.2885149,-0.06972,9.24,0.92399997,1.7518996,1
15:56:29.206366,1,0.91084754,1.5271319,1.5528452,-0.06972,17.64,1.0,3.7154484,1
15:56:29.206366,1,0.9091298,1.560542,1.2385591,-0.06972,6.64,0.664,0.41317728,1
15:56:29.206366,1,0.9091298,1.560542,1.2385591,-0.06972,6.64,0.664,0.41317728,1
15:56:29.206366,1,0.8182157,1.4555354,1.6453325,-0.06972,9.0,0.9,3.8345003,1
15:56:29.206366,1,0.91084754,1.5271319,1.5528452,-0.06972,17.64,1.0,3.7154484,1
15:56:29.206366,1,0.94112283,1.7410614,1.339337,-0.06972,6.64,0.664,8.351491,1
15:56:29.206366,1,0.84866065,1.4959483,1.5808352,-0.06972,19.76,1.0,1.63492,1
15:56:29.206366,1,0.9091298,1.560542,1.2385591,-0.06972,6.64,0.664,0.41317728,1
15:56:29.206366,1,0.9091298,1.560542,1.2385591,-0.06972,6.64,0.664,0.41317728,1
15:56:29.206366,1,0.9384499,1.611077,0.69422156,-0.06972,10.639999,1.0,2.4691336,1
15:56:29.206366,1,0.8182157,1.4555354,1.6453325,-0.06972,9.0,0.9,3.8345003,1
15:56:29.206366,1,0.94415915,1.6419176,1.2885149,-0.06972,9.24,0.92399997,1.7518996,1
15:56:29.206366,1,0.94415915,1.6419176,1.2885149,-0.06972,9.24,0.92399997,1.7518996,1
15:56:29.206366,1,0.84866065,1.4959483,1.5808352,-0.06972,19.76,1.0,1.63492,1
15:56:29.206366,1,0.9091298,1.560542,1.2385591,-0.06972,6.64,0.664,0.41317728,1
15:56:29.206366,1,0.9384499,1.611077,0.69422156,-0.06972,10.639999,1.0,2.4691336,1
15:56:29.206366,1,0.9091298,1.560542,1.2385591,-0.06972,6.64,0.664,0.41317728,1
15:56:29.206366,1,0.9384499,1.611077,0.69422156,-0.06972,10.639999,1.0,2.4691336,1
15:56:29.206366,1,0.9384499,1.611077,0.69422156,-0.06972,10.639999,1.0,2.4691336,1
15:56:29.206366,1,0.84866065,1.4959483,1.5808352,-0.06972,19.76,1.0,1.63492,1
15:56:29.206366,1,0.8182157,1.4555354,1.6453325,-0.06972,9.0,0.9,3.8345003,1
15:56:29.206366,1,0.9091298,1.560542,1.2385591,-0.06972,6.64,0.664,0.41317728,1
15:56:29.206366,1,0.96452653,1.6558439,0.65793794,-0.06972,6.24,0.624,2.6590316,1
15:56:29.206366,1,0.9091298,1.560542,1.2385591,-0.06972,6.64,0.664,0.41317728,1
