input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\H\Jalan49.csv,5967,5580,134,16,0.8645014226921977,0.0,H,49
E:\0.TA_Teguh\dataset3\H\Jalan50.csv,10884,10242,188,36,0.7911197776139431,0.0,H,50
E:\0.TA_Teguh\dataset3\H\Jalan51.csv,8874,8130,169,30,0.8036026018173955,0.0,H,51
E:\0.TA_Teguh\dataset3\H\Jalan52.csv,1030,471,148,110,0.25192292920553794,0.0,H,52
E:\0.TA_Teguh\dataset3\H\Jalan53.csv,2154,1072,192,130,0.3178153691739201,0.0,H,53
E:\0.TA_Teguh\dataset3\H\Jalan54.csv,4294,2596,188,93,0.49292482313350494,0.0,H,54
E:\0.TA_Teguh\dataset3\H\Jalan55.csv,6318,5406,182,59,0.6584151451320092,0.0,H,55
E:\0.TA_Teguh\dataset3\H\Jalan56.csv,6753,6342,166,40,0.7405139429108821,0.0,H,56
E:\0.TA_Teguh\dataset3\H\Jalan57.csv,8534,7268,179,58,0.6577706044136934,0.0,H,57
E:\0.TA_Teguh\dataset3\H\Jalan58.csv,5418,4688,190,67,0.6308871565812385,0.0,H,58
E:\0.TA_Teguh\dataset3\H\Jalan59.csv,6191,5326,160,40,0.7308629828269092,0.0,H,59
E:\0.TA_Teguh\dataset3\H\Jalan60.csv,4451,3897,159,55,0.6395864628769586,0.0,H,60
E:\0.TA_Teguh\dataset3\H\Jalan61.csv,10643,9842,212,33,0.8253005102354797,0.0,H,61
E:\0.TA_Teguh\dataset3\H\Jalan62.csv,7672,7056,191,42,0.7615482132725937,0.0,H,62
E:\0.TA_Teguh\dataset3\H\Jalan63.csv,11165,9544,453,174,0.602314896608816,0.0,H,63
E:\0.TA_Teguh\dataset3\H\Jalan64.csv,11898,11022,371,93,0.7324971462306267,0.0,H,64
E:\0.TA_Teguh\dataset3\H\Jalan65.csv,11292,10578,318,59,0.7937198399284408,0.0,H,65
E:\0.TA_Teguh\dataset3\H\Jalan66.csv,11735,11247,211,11,0.9179674000042459,0.0,H,66
E:\0.TA_Teguh\dataset3\H\Jalan67.csv,9644,8766,303,86,0.6984825043714419,0.0,H,67
E:\0.TA_Teguh\dataset3\H\Jalan68.csv,10158,9262,302,83,0.7099125231668235,0.0,H,68
E:\0.TA_Teguh\dataset3\H\Jalan69.csv,10343,9776,256,29,0.8649078309267781,0.0,H,69
E:\0.TA_Teguh\dataset3\H\Jalan70.csv,12928,12454,257,10,0.9353864493089121,0.0,H,70
E:\0.TA_Teguh\dataset3\H\Jalan71.csv,20434,18321,605,136,0.7574501514840724,0.0,H,71
E:\0.TA_Teguh\dataset3\H\Jalan72.csv,29150,27297,562,64,0.8658905636621687,0.0,H,72
